"Maharshi Karve Streeshikshan Samsthas Nursing College For Women , Nagpur",NAGPUR ,Maharashtra,-,-,-
Maharshi Mahi Homoeopathic Medical College,KATIHAR ,Bihar,-,-,-
MAHARSHI SAVITHA COLLEGE OF EDUCATION, ,Karnataka,-,-,-
MAHARSHI VALMEEKI D.ED COLLEGE, ,Karnataka,-,-,-
"Maharshi Walmiki Institute Of Nursing,Akola",AKOLA ,Maharashtra,-,-,-
MAHASATEE COLLEGE OF PHYSICAL EDUCATION, ,Karnataka,-,-,-
MAHATAMA GANDHI COLLEGE OF EDUCATION, ,Rajasthan,-,-,-
Mahatama Gandhi Institute of Medical Sciences, ,Maharashtra,-,-,-
MAHATAMA GANDHI KASHHI VIDYAPEETH, ,Uttar Pradesh,-,ccmgkvp@gmail.com,http://www.mgkvp.ac.in/
MAHATAMA GANDHI SHIKSHAK PRASHIKSHAN MAHAVIDYALAYA, ,Rajasthan,-,-,-
MAHATAMA GANDHI TEACHER TRAINING COLLEGE, ,Rajasthan,-,-,-
MAHATAMA GANDHI TEACHERS TRAINING COLLEGE, ,Rajasthan,-,-,-
Mahatama Gandhi Vidyamandir''S College of Hotel Management and Catering Technology, ,Maharashtra,0253-2516722,"office.hmct@mgv.edu,",www.mgv.edu/hmct
MAHATAMA JYOTI RAO PHOOLE NURSERY TEACHERS TRAINING SCHOOL, ,Rajasthan,-,-,-
Mahatama Jyotiba Fule Arts & Commerce Mahavidyalaya, ,Maharashtra,-,-,-
Mahath Amma Institute Of Engineering and Technology, ,Tamil Nadu,"04339-305501,305502",info@maietpdkt.org,www.maietpdkt.org
Mahath Amma Polytechnic College, ,Tamil Nadu,"04339230301,04339230302,9965513995",mptc2k8@ymail.com,www.mahatmacollegespdkt.org
Mahathi Degree College,VISAKHAPATNAM ,Andhra Pradesh,"0891–2574935,2565835",-,-
MAHATHMA COLLEGE OF EDUCATION, ,Tamil Nadu,-,-,-
MAHATHMA COLLEGE OF EDUCATION, ,Tamil Nadu,-,-,-
MAHATHMA GANDHI TRUST, ,Karnataka,-,-,-
Mahathma Gandhi University,NALGONDA ,Andhra Pradesh,-,info@mgu.edu.in,http://www.mguniversity.ac.in/
"Mahatma Basweshwar Edu Soc M S Bidve College of Engineering,",BEED ,Maharashtra,(02382)-251066/245256,coea@sancharnet.in,www.coeamb.com
"Mahatma Basweshwar Education Society College of Pharmacy , Latur",LATUR ,Maharashtra,-,mbescopl@reddiffmail.com,-
MAHATMA BUDDH MAHAVIDYALAYA, ,Uttar Pradesh,-,-,-
MAHATMA COLLEGE OF EDUCATION, ,Rajasthan,-,-,-
MAHATMA COLLEGE OF EDUCATION, ,Kerala,-,-,-
MAHATMA EDUCATION SOCIETY VIDYADHIRAJA COLLEGE OF PHYSICALEDUCATION AND RESEARCH, ,Maharashtra,022–27454286/022-27481864,vcper@mes.ac.in,www.vcper.ac.in
Mahatma Education Societys Mahatma Night Degree College Of Arts And Commerce, ,Maharashtra,-,-,-
Mahatma Education Societys Pillais College of Arts Commerce & Science, ,Maharashtra,-,-,-
MAHATMA FULE COLLEGE OF EDUCATION, ,Maharashtra,-,-,-
MAHATMA FULE SHAIKSHNIK, ,Maharashtra,-,-,-
Mahatma Gandhi Antarrashtriya Hindi Vishwavidyalaya, ,Delhi,-,"gopinathan@hindivishwa.org,registrar@hindivishwa.org",www.hindivishwa.nic.in
Mahatma Gandhi Arts & Science College, ,Kerala,2321302(R),-,-
Mahatma Gandhi Arts Commerce & Science College, ,Maharashtra,-,-,-
Mahatma Gandhi ArtsScience & Late Nasaruddhinbhai Panjwani Commerce College, ,Maharashtra,-,-,-
"Mahatma Gandhi B Sc Nursing College,Sikar", ,Rajasthan,-,-,-
Mahatma Gandhi Centenary Arts Commerce  & Ghd Science College, ,Karnataka,-,-,-
Mahatma Gandhi Centenary Arts Commerce & GHD Science College, ,Karnataka,-,-,-
Mahatma Gandhi Chitrakoot Gramodaya Vishwavidyalay,SATNA ,Madhya Pradesh,(07670)65426,distancemgcgv@gmail.com,http://www.ruraluniversity-chitrakoot.org
Mahatma Gandhi College,TRIVANDRUM ,Kerala,"0471-2541039,0471-2544472","info@mahatmagandhicollege.com,mgcgnt@yahoo.com",-
Mahatma Gandhi College, ,Kerala,-,-,-
MAHATMA GANDHI COLLEGE,GUNTUR ,Andhra Pradesh,-,-,-
Mahatma Gandhi College, ,Bihar,-,-,-
MAHATMA GANDHI COLLEGE OF EDUCATION, ,Madhya Pradesh,+(91)-(751)-2431760|2421744|2430002,-,-
MAHATMA GANDHI COLLEGE OF EDUCATION, ,Tamil Nadu,-,-,-
Mahatma Gandhi College of Law,GWALIOR ,Madhya Pradesh,-,-,-
MAHATMA GANDHI COLLEGE OF MANAGEMENT,JAIPUR ,Rajasthan,0141-2703005/3240875/2770092,"director@mgmiom.org,placements@mgmiom.org",-
"Mahatma Gandhi College Of Nursing ,Jhalawar",JHALAWAR ,Rajasthan,-,-,-
"Mahatma Gandhi College Of Nursing ,Jhalawar",JHALAWAR ,Rajasthan,-,-,-
"Mahatma Gandhi College of Pharmaceutical Sciences , Sitapura",SITAPURA ,Rajasthan,"41-2770092/141-2709427,098282-29695/098290-9",contact@mgcps.net,www.mgcps.net
"Mahatma Gandhi College of Pharmacy , Sikar", ,Rajasthan,"094140-38338,094142-14421",-,-
MAHATMA GANDHI COLLEGE OF PHYSICAL EDUCATION, ,Karnataka,-,-,-
Mahatma Gandhi Degree College,GUNTUR ,Andhra Pradesh,"0863–2233953,2237923",mgcgnt@yahoo.com,-
"Mahatma Gandhi Degree College, Eastgodavari",ATHREYAPURAM ,Andhra Pradesh,"08855–271128,08813–222124",mgdc_atp@yahoo.com,-
"Mahatma Gandhi Dental College & Hospital, Sitapura, Jaipur",JAIPUR ,Rajasthan,+91-0141-2770798/2771777/2771001-3,info@mgmch.org,www.mgmch.org
Mahatma Gandhi Education Society Pillais College of Law,MUMBAI ,Maharashtra,"25224856,25228414",-,-
Mahatma Gandhi Evening College, ,Rajasthan,-,-,-
"Mahatma Gandhi General Nursing School,Sikar", ,Rajasthan,-,-,-
"Mahatma Gandhi General Nursing,Jaipur",JAIPUR ,Rajasthan,-,-,-
Mahatma Gandhi Government Arts College,PONDICHERRY ,Pondicherry,91-490-2332319,-,-
MAHATMA GANDHI GRAMODAYA VISHWA VIDYALAYA, ,Madhya Pradesh,-,deanfet-mgcgv@gmail.com,-
Mahatma Gandhi Gramodya Vishwavidyalaya, ,Uttar Pradesh,767265412,-,https://www.mgcgvchitrakoot.com/
Mahatma Gandhi Homoeopathic Medical College & Hospital,JABALPUR ,Madhya Pradesh,-,-,-
Mahatma Gandhi Institute of Engineering & Management,INDORE ,Madhya Pradesh,0731-4279514,mglem@rediffmail.co.in,-
MAHATMA GANDHI INSTITUTE OF MANAGEMENT, ,Rajasthan,09414214421,"director@mgmiom.org,placements@mgmiom.org",-
Mahatma Gandhi Institute Of Medical Sciences, ,Maharashtra,-,-,-
"Mahatma Gandhi Institute of Medical Sciences, Sevagram, Wardha", ,Maharashtra,07152-284341-55,deanmgi@rediffmail.com,www.mgims.com
"Mahatma Gandhi Institute Of Nursing , Jabalpur",JABALPUR ,Madhya Pradesh,+91-761-6537639,vermar_rajuverma@yahoo.co.in,www.mginstituteofnursing.org
Mahatma Gandhi Institute of Technical Education & Research Centre, ,Gujarat,"(02637)228272,228072",gitar@sify.com,www.npvgiter.org
Mahatma Gandhi Institute of Technology, ,Andhra Pradesh,040-24193057,principal@mgit.ac.in,http://www.mgit.ac.in/
Mahatma Gandhi Institute of Technology and Management, ,Delhi,9650305559,mgitiinfo@gmail.com,www.mgiti.org
MAHATMA GANDHI KASHI VIDHAPEETH, ,Uttar Pradesh,-,-,-
MAHATMA GANDHI KASHI VIDHAPEETH, ,Uttar Pradesh,-,-,-
Mahatma Gandhi Kashi Vidyapeeth, ,Uttar Pradesh,91-542-358160,ccmgkvp@gmail.com,www.mgkvp.ac.in
MAHATMA GANDHI KASHI VIDYAPEETH, ,Uttar Pradesh,-,-,-
Mahatma Gandhi Kashi Vidyapith,VARANASI ,Uttar Pradesh,"0542-2222689,0542-2223099",-,-
Mahatma Gandhi Law College,HYDERABAD ,Andhra Pradesh,"040-24033335,65166256.",info@mglawcollege.com,www.mglawcollege.com/
Mahatma Gandhi Law College,GWALIOR ,Madhya Pradesh,"040-24033335,9849025605",info@mglawcollege.com,www.mglawcollege.com
Mahatma Gandhi Mahavidyalaya, ,Maharashtra,-,-,-
Mahatma Gandhi Mahavidyalaya, ,Madhya Pradesh,-,-,-
Mahatma Gandhi Mahavidyalaya, ,Orissa,-,-,-
"Mahatma Gandhi Medical College & Research Institute, Pondicherry",PONDICHERRY ,Pondicherry,0413-2615449to458(Extn.100&123),mgmcri@sify.com,www.balajitrust.org
"Mahatma Gandhi Medical College And Hospital, Jaipur", ,Rajasthan,+91-0141-2770798/2771777/2771001-3,info@mgmch.org,www.mgmch.org
"Mahatma Gandhi Medical College Hospital , Jamshedpur",JAMSHEDPUR ,Jharkhand,+(91)-(657)-2361435,-,-
Mahatma Gandhi Memorial College, ,Karnataka,-,-,-
Mahatma Gandhi Memorial College, ,Uttar Pradesh,-,-,-
"Mahatma Gandhi Memorial Hospital , School Of Nursing,Mumbai",MUMBAI ,Maharashtra,-,-,-
Mahatma Gandhi Mission's College of Engineering,NANDED ,Maharashtra,(02462)224754,mgmcen@sancharnet.in,www.mgmcen.org
Mahatma Gandhi Mission's College of Engineering Thane,THANE ,Maharashtra,(02462)260444/260990,office_cet@yahoo.com,www.mgmmumbai.ac.in
Mahatma Gandhi Mission's Jawaharlal Nehru Engineering College,AURANGABAD ,Maharashtra,02462-222999/224087,mgmjneca_agd@sancharnet.in,www.jnec.ac.in
"Mahatma Gandhi Missions Medical College , Aurangabad",AURANGABAD ,Maharashtra,-,-,-
MAHATMA GANDHI MISSION-INSITUTE  OF MANAGEMENT,AURANGABAD ,Maharashtra,0240-2483405,mgmiom@rediffmail.com,www.mgmiom.org
MAHATMA GANDHI MISSION-INSTITUTE OF MANAGEMENT STUDIED & RESEARCH,THANE ,Maharashtra,022-56168112,director.imsr@mgmmumbai.ac.in,www.mgmmumbai.ac.in
"Mahatma Gandhi MissionS Medical College, Navi Mumbai",MUMBAI ,Maharashtra,022-27423404/55908116,mgmmcnb@indiatimes.com,www.mgm.org.in
Mahatma Gandhi Missions College of Law,MUMBAI ,Maharashtra,-,mgmcet@yahoo.co.in,-
"Mahatma Gandhi Missions College Of Nursing , Thane",THANE ,Maharashtra,-,-,-
"Mahatma Gandhi Missions Dental College & Hospital , Navi Mumbai",MUMBAI ,Maharashtra,022-27426604,mgmdch@yahoo.co.in,www.themgmgroup.com
Mahatma Gandhi Missions Law College,MUMBAI ,Maharashtra,"022-27727187,022-27705461",mgm.law@gmail.com,www.mgmmumbai.ac.in
"Mahatma Gandhi Missions Medical College , Aurangabad",AURANGABAD ,Maharashtra,-,-,-
"Mahatma Gandhi Missions Medical College , Aurangabad",AURANGABAD ,Maharashtra,-,-,-
"Mahatma Gandhi Missions Medical College, Navi Mumbai",MUMBAI ,Maharashtra,02227422471/27421995/65168127/65138121,"mgmuniversity@mgmuhs.com,mgmuniversity@yahoo.co.in",www.mgmuhs.com
"Mahatma Gandhi Missions New Bombay Hospital , Navi Mumbai",MUMBAI ,Maharashtra,-,-,-
"Mahatma Gandhi National Institute Of Med Sciences,Jaipur",JAIPUR ,Rajasthan,-,-,-
"Mahatma Gandhi National Institute of Medical Sciences, Jaipur",JAIPUR ,Rajasthan,"0141-2770677,2771354",mgnims@sancharnet.in,-
Mahatma Gandhi National Institute of Research & Social, ,Andhra Pradesh,-,-,-
Mahatma Gandhi PG College, ,Uttar Pradesh,-,-,-
"Mahatma Gandhi Post Graduate Institute of Dental Sciences, Puducherry",PONDICHERRY ,Pondicherry,"0413-2278125,2274055,2277255","mgdch.pon@nic.in,mgpgids@bsnl.in,mgpgids@gmail.com",http://mgpgi.puducherry.gov.in
"Mahatma Gandhi Professional College Of Nursing , Bangalore",BANGALORE ,Karnataka,"9886236341,080-28437168",mgp_nc2001@yahoo.com,-
"Mahatma Gandhi Professional School Of Nursing , Bangalore",BANGALORE ,Karnataka,-,-,-
Mahatma Gandhi Sati Smarak Degree College, ,Uttar Pradesh,-,-,-
"Mahatma Gandhi School Of Nursing , Bangalore",BANGALORE ,Karnataka,-,-,-
"Mahatma Gandhi School Of Nursing , Junagadh",JUNAGADH ,Gujarat,-,-,-
"Mahatma Gandhi School of Pharmacy , Banswara",BHILWARA ,Rajasthan,(02961)231253,-,-
MAHATMA GANDHI SHIKSHAK PRASHIKSHAN MAHAVIDYALAYA, ,Rajasthan,-,-,-
Mahatma Gandhi Shikshak Prashikshan Mahavidyalaya, ,Bihar,-,-,-
Mahatma Gandhi Smarak Mahavidyalaya, ,Uttar Pradesh,-,-,-
MAHATMA GANDHI TEACHER TRAINING INSTITUTE, ,Karnataka,-,-,-
Mahatma Gandhi University,KOTTAYAM ,Kerala,-,-,www.mgu.ind.in/
Mahatma Gandhi University, ,Meghalaya,-,-,www.mgu.ind.in/
MAHATMA GANDHI UNIVERSITY COLLEGE OF TEACHER EDUCATION, ,Kerala,-,-,-
MAHATMA GANDHI UNIVERSITY COLLEGE OF TEACHER EDUCATION, ,Kerala,-,-,-
MAHATMA GANDHI UNIVERSITY COLLEGE OF TEACHER EDUCATION, ,Kerala,-,-,-
MAHATMA GANDHI UNIVERSITY COLLEGE OF TEACHER EDUCATION, ,Kerala,-,-,-
Mahatma Gandhi University of Medical Sciences Technology, ,Rajasthan,+91-0141-2770798/2771777/2771001-3,info@mgmch.org,www.mgmch.org
MAHATMA GANDHI VIDYA MANDIRS COLLEGE OF EDUCATION, ,Maharashtra,-,-,-
"Mahatma Gandhi Vidya Mandirs Dental College & Hospital , Nashik",NASHIK ,Maharashtra,"+91-253-2517354,2512616,25",-,-
Mahatma Gandhi Vidyamandir's Institute of Management and Research, ,Maharashtra,-,-,-
MAHATMA GAUTAM BUDDH MAHAVIDYALAYA, ,Uttar Pradesh,-,-,-
"Mahatma Hans Raj D A V Institute Of Nursing , Jalandhar",JALANDHAR ,Punjab,-,-,-
"Mahatma Hans Raj D A V Institute Of Nursing , Jalandhar",JALANDHAR ,Punjab,-,-,-
"Mahatma Hans Raj Dav Institute Of Nursing , Jalandhar",JALANDHAR ,Punjab,-,-,-
MAHATMA JAGVEEN SAHAB MAHAVIDYALAYA, ,Uttar Pradesh,-,-,-
Mahatma Jyoti Rao Phoole Womens Law College,JAIPUR ,Rajasthan,"91-141-2294680,2295101,2295239",info@mjrpinstitutions.com,www.mjrpinstitutions.com/
MAHATMA JYOTI RAO PHOOLE WOMENS TEACHERS TRAINING COLLEGE, ,Rajasthan,"+91-141-2294680,2295101,2295239,2292146",info@mjrpinstitutions.com,mjrpinstitutions.com
Mahatma Jyoti Rao Phu le University, ,Rajasthan,"01426-283950,283952,283953",admission.mjrp@gmail.com/info@mjrpuniversity.com,www.mjrpuniversity.com
"Mahatma Jyotiba Fule College Of Nursing,Jaipur",JAIPUR ,Rajasthan,-,-,-
"Mahatma Jyotiba Fule College Of Nursing,Jaipur",JAIPUR ,Rajasthan,-,-,-
"Mahatma Jyotiba Fule Institute Of Nursing,Jaipur",JAIPUR ,Rajasthan,-,-,-
Mahatma Jyotiba Fule Mahavidyalaya, ,Maharashtra,-,-,-
Mahatma Jyotiba Fule Mahavidyalaya, ,Maharashtra,-,-,-
Mahatma Jyotiba Phule Mahavidyalaya, ,Maharashtra,-,-,-
MAHATMA JYOTIBA PHULEROHINIKHAND UNIVERSITY, ,Uttar Pradesh,-,-,-
Mahatma Jyotibaphule Govt. Polytechnic, ,Uttar Pradesh,-,-,-
Mahatma Jyotirao Pholey Institute of Engg. & Tech, ,Rajasthan,94136-73890,mjps92@ymail.com,-
"Mahatma Jyotirao Phule Polytechnic College, Khandwa", ,Madhya Pradesh,07332248223,mjgpknw@rediffmail.com,-
Mahatma Phule Arts, ,Maharashtra,-,-,-
Mahatma Phule Arts & Commerce Sccollege, ,Maharashtra,-,-,-
MAHATMA PHULE COLLEGE OF EDUCATION, ,Maharashtra,-,-,-
MAHATMA PHULE COLLEGE OF EDUCATION, ,Maharashtra,-,-,-
MAHATMA PHULE GRAMIN VIKAS SEVA BAHAVI SANSTHA, ,Maharashtra,-,-,-
MAHATMA PHULE INSTITUTE OF MANAGEMENT & COMPUTER SCIENCE,PUNE ,Maharashtra,020-269993020,info@pdeampim.org,www.peleampim.org
Mahatma Phule Krishi Vidyapeeth, ,Maharashtra,910755561970,-,http://mpkv.ac.in/
MAHATMA SHIKSHAK PRASHIKSHAN MAHAVIDYALAYA, ,Rajasthan,-,-,-
MAHAVEEER NTT SCHOOL, ,Rajasthan,-,-,-
MAHAVEER INSTITUTE OF MANAGEMENT TECHNOLOGY, ,Uttar Pradesh,-,-,-
Mahaveer Institute of Science & Technology, ,Andhra Pradesh,040-20020773/040-24455001/040-24455002/,-,www.mist.ac.in
"Mahaveer Institute of Science and Technology, Hyderabad", ,Andhra Pradesh,"+91-9849944411,9849516669,",-,http://www.mist.ac.in
MAHAVEER INSTITUTE OF TECHNOLOGY, ,Uttar Pradesh,"9839270010,9454533934",contact@mitmindia.com,www.mitmindia.com
MAHAVEER JAIN VIDYALAY SANSTHAN 940, ,Rajasthan,-,-,-
Mahaveer Law College,JAIPUR ,Rajasthan,0141–2782641,-,-
MAHAVEER NTT SCHOOL, ,Rajasthan,-,-,-
Mahaveer Swami Institute of Polytechnic, ,Haryana,-,-,-
Mahavidyalaya, ,Uttar Pradesh,-,-,-
Mahavidyalaya, ,Uttar Pradesh,-,-,-
Mahavidyalaya Bansdih, ,Uttar Pradesh,-,-,-
Mahavidyalaya Derwa, ,Uttar Pradesh,-,-,-
MAHAVIDYALAYA PURE BUDDHIDHAR, ,Uttar Pradesh,-,-,-
Mahavir Education Trust's Shah & Anchor Kutchhi Engineering College,CHEMBUR ,Maharashtra,(022)-25580854/55978100,mail@shahandanchor.com,www.shahandanchor.com
Mahavir Education Trust's Shah & Anchor Kutchhi Polytechnic, ,Maharashtra,67978400,sakp@vsnl.com,www.sakp.ac.in
Mahavir Educational and Charitable Trust Group of Institutes, ,Punjab,-,-,www.mgi.edu.in
Mahavir Institute of Engineering & Technology,BHUBANESWAR ,Orissa,0674-2330208/2467674,info@miet.edu.in,www.miet.edu.in
Mahavir Mahavidyalaya, ,Maharashtra,-,-,-
MAHAVIR NIT SCHOOL, ,Rajasthan,-,-,-
"Mahavir School Of Nursing , Sabarkantha", ,Gujarat,-,-,-
"Mahavir Swami College Of Polytechnic, Surat", ,Gujarat,0261-3247110,bmef_1@rediffmail.com,http://www.bmefcolleges.edu.in
MAHAVIR TEACHER TRAINING COLLEGE FOR WOMEN, ,Haryana,-,-,-
MAHAVIR TEACHER TRAINING SCHOOL, ,Rajasthan,-,-,-
MAHE CO-OPERATIVE COLLEGE OF TEACHER EDUCATION, ,Pondicherry,-,-,-
"Mahe College Of Nursing , Puducherry",PONDICHERRY ,Pondicherry,-,-,-
"Mahe Institute of Dental Sciences & Hospital , Pondicherry", ,,"+91(0)4902337765,+919446584434",mahedentalcollege@gmail.com,www.mahedentalcollege.org
MAHE INSTITUTE OF MANAGEMENT  STUDIES,MANIPAL ,Karnataka,0820-2571924/292531108202,office.mim@manipal.edu,-
"Mahee Nursing Institute,Chhattisgarh", ,Chhattisgarh,-,-,-
MAHENDHIRA COLLEGE OF EDUCATION, ,Tamil Nadu,-,-,-
Mahendra College Of Arts And Science,NAMAKKAL ,Tamil Nadu,-,-,-
MAHENDRA COLLEGE OF EDUCATION, ,Tamil Nadu,-,-,-
Mahendra College Of Engineering,SALEM ,Tamil Nadu,"0427-6542333,248288",info@mahacollege.com,www.mahendracollege.com
Mahendra Degree College,PATHAPATNAM ,Andhra Pradesh,08946–255490,-,-
Mahendra Engineering College, ,Tamil Nadu,"04288-238666,238777,238888",info@mahendrainstitutions.com,www.mahendra.info
Mahendra Engineering College for Women, ,Tamil Nadu,+914288257007,-,www.mecw.org
Mahendra Institute of Engineering and  Technology, ,Tamil Nadu,04288288506,-,www.miet.asia
Mahendra Institute of Management And Technical Studies, ,Orissa,"+91-9238173452,06755-218008",contact@mimts.org,http://www.mimts.org/
Mahendra Institute Of Technology, ,Tamil Nadu,04288-238375,info@mahendrsinstitutions.com,www.mahendratech.org
Mahendra Kumar Saboo College of Commerce, ,Rajasthan,-,-,-
Mahendra Polytechnic College,SALEM ,Tamil Nadu,04288321700,mahendrapoly574@gmail.com,-
Mahendra Polytechnic College, ,Tamil Nadu,04288321700,mahendrapoly574@gmail.com,-
MAHERSHI MAHILA SHIKSHAK PRASHIKSHAN MAHAVIDYALAYA, ,Rajasthan,-,-,-
Mahesh Bhattacharya Homoeopathic Medical College and Hospital, ,West Bengal,-,-,-
Mahesh Dristihein Kalyan Sangh,INDORE ,Madhya Pradesh,0731-2551841/2554757,mdksindore@rediffmail.com,-
Mahesh Institute of Professional Studies, ,,02982-230385,rathi_mca1983@yahoo.com,-
MAHESH MAHILA SHIKSHAK PRASHIKSHAN COLLEGE, ,Rajasthan,-,-,-
Mahesh Vidya Prasarak Shikshan sanstha,NAGPUR ,Maharashtra,-,-,-
Maheshtala College, ,West Bengal,-,-,-
Maheshwar Engineering College, ,Andhra Pradesh,"08455-200053,08455-200093","mecmes1999@yahoo.com,principal.mec@gmail.com",http://www.mecp.net.in/
Maheshwara Engineering College, ,Andhra Pradesh,"08455-200053,08455-200093","mecmes1999@yahoo.com,principal.mec@gmail.com",http://www.mecp.net.in/
Maheshwara Institute of Technology, ,Andhra Pradesh,(08455)200091/92/93,maheshwarainstitutions@yahoo.com,http://www.mith.ac.in/
"Maheshwari Nursing & Paramedical,Aligarh",ALIGARH ,Uttar Pradesh,-,-,-
"Maheshwari Nursing And Paramedical Instt. , Aligarh",ALIGARH ,Uttar Pradesh,-,-,-
"Maheshwari School Of Nursing , Gadag",GADAG ,Karnataka,-,-,-
MAHILA ADHYAPAK MAHAVIDYALAYA, ,Maharashtra,-,-,-
Mahila Arts College, ,Gujarat,-,-,-
"Mahila Arts Commerce College, Junagadh", ,Gujarat,-,-,-
"Mahila Arts Commerce College, Navsari", ,Gujarat,-,-,-
Mahila College, ,Jharkhand,-,-,-
Mahila College Bihar, ,Bihar,-,-,-
Mahila College Dalmianagar, ,Bihar,-,-,-
Mahila College Jharkhanad, ,Jharkhand,-,-,-
Mahila Dakshata Samithi Degree College For Women,RANGAREDDY ,Andhra Pradesh,-,-,-
Mahila Degree College, ,Uttar Pradesh,-,-,-
Mahila Gram Vidyapith, ,Gujarat,-,-,-
MAHILA INSTITUTE OF TECHNOLOGY, ,Uttar Pradesh,-,-,-
MAHILA JR. COLLEGE OF EDUCATION, ,Maharashtra,7152-242752,principal@mahilaashramjce.com,www.mahilaashramjce.com
Mahila Mahavidyalaya, ,Rajasthan,-,-,-
Mahila Mahavidyalaya, ,Uttar Pradesh,-,-,-
Mahila Mahavidyalaya, ,Uttar Pradesh,-,-,-
MAHILA MAHAVIDYALAYA, ,Uttar Pradesh,-,-,-
MAHILA MAHAVIDYALAYA, ,Uttar Pradesh,-,-,-
Mahila Mahavidyalaya, ,Bihar,-,contact@mahilmahavidyalaya.com,-
Mahila Mahavidyalaya, ,Bihar,-,-,-
Mahila Mahavidyalaya, ,Maharashtra,-,-,-
