D.A.V. College, ,Punjab,-,-,-
D.A.V. College, ,Punjab,-,-,-
D.A.V. College, ,Uttar Pradesh,-,-,-
D.A.V. College for Women, ,Punjab,-,-,-
D.A.V. College for Women, ,Haryana,-,-,-
D.A.V. COLLEGE MANAGING COMMITTEE, ,Maharashtra,-,-,-
D.A.V. College Of Education, ,Punjab,-,-,-
D.A.V. College Of Education, ,Punjab,-,-,-
D.A.V. College of Education, ,Uttar Pradesh,-,-,-
D.A.V. COLLEGE OF EDUCATION, ,Uttar Pradesh,-,-,-
D.A.V. College of Education, ,Punjab,-,-,-
D.A.V. College of Education, ,Punjab,-,-,-
D.A.V. College of Education for Women, ,Haryana,-,-,-
D.A.V. College of Education for Women, ,Punjab,-,-,-
D.A.V. COLLEGE OF MANAGEMENT,ROHTAK ,Haryana,01262-214191,dav_mba@rediffmail.com,-
D.A.V. Degree College,LUCKNOW ,Uttar Pradesh,91-522-2691571,davpg1@gmail.com,-
D.A.V. Degree College, ,Uttar Pradesh,-,-,-
D.A.V. Degree College, ,Uttar Pradesh,-,-,-
D.A.V. Girls College, ,Haryana,-,-,-
D.A.V. INSTITUTE OF MANAGEMENT STUDIES,FARIDABAD ,Haryana,-,info@davim.co.in,-
D.A.V. MAHAVIDYALAYA COLLEGE, ,Rajasthan,-,info@davcollege.org,-
D.A.V. P.G. COLLEGE, ,Uttar Pradesh,+91-135-2743555,info@davpgcollege.com,http://www.davpgcollege.com
D.A.V. P.G. COLLEGE, ,Himachal Pradesh,-,-,-
D.A.V. TEACHER TRAINING COLLEGE FOR WOMENS, ,Punjab,-,-,-
D.A.V. TEACHERS TRAINING COLLEGE, ,Rajasthan,-,-,-
D.A.V. TRANING COLLEGE, ,Uttar Pradesh,-,-,-
D.A.V.COLLEGE, ,Punjab,"172-2743980,2742609",info@davchd.com,www.davchd.com
D.A.V.COLLEGE, ,Uttar Pradesh,-,-,-
D.A.V.Degree College, ,Uttar Pradesh,-,-,-
D.A.V.Velankar College Of Commerce, ,Maharashtra,-,-,-
D.B. Jain College,CHENNAI ,Tamil Nadu,"04424960889,04424963435?",dbjainmca@yahoo.co.in,-
D.B.B. Institute Of Pg Studies,PUTTUR ,Andhra Pradesh,-,-,-
D.B.C. Mahavidyalaya,PANNA ,Madhya Pradesh,-,info@dbclawcollege.in,-
D.B.F. Dayanand College Of Arts & Science, ,Maharashtra,-,-,-
D.B.K. Arts & Science Degree College,VIZIANAGARAM ,Andhra Pradesh,"08963–227237,261724",-,-
D.B.KALMANKAR D.ED COLLEGE, ,Karnataka,-,-,-
D.B.M.TEACHER TRAINING COLLEGE, ,Haryana,-,-,-
D.B.S. College, ,Uttaranchal,-,-,-
D.B.S. COLLEGE, ,Uttar Pradesh,"+91-512-2651730,2650314",-,www.dbscollege.org
D.B.S. Degree (PG) College, ,Uttar Pradesh,-,-,-
D.B.S.COLLEGE, ,Uttar Pradesh,-,-,-
D.C. PAVATE COLLEGE OF EDUCATION, ,Karnataka,-,-,-
D.C. SCHOL OF MANAGEMENT & TECHNOLOGY, ,Kerala,-,info@dcmatmediaschool.com,www.dcsmatmediaschool.com
D.C. SCHOOL OF MANAGEMENT & TECHNOLOGY, ,Kerala,0481-256475804869-248322,info@dcschool.net,www.dcschool.net
D.C. TEACHER TRAINING COLLEGE, ,Haryana,-,-,-
D.C.E.T BUSINESS SCHOOL (DBS), ,Uttar Pradesh,0522-2780055,girishbihari@rediffmail.com,-
D.C.JAIN TEACHER TRAINING COLLEGE, ,Haryana,-,-,-
D.C.R.M. Pg College,PRAKASAM ,Andhra Pradesh,"08594–244350,0863–2225457",-,-
D.C.S. TEACHER TRAINING COLLEGE, ,Haryana,91-9840222996/9500090367,enquiry@teachertraining.in,http://www.teachertraining.in
D.C.S.K. Postgraduate College, ,Uttar Pradesh,-,-,-
D.D TRIVEDI M.ED. COLLEGE, ,Gujarat,(+91)0271232521603,-,-
D.D. INSTITUTE OF ADVANCED STUDIES, ,Uttar Pradesh,-,-,-
D.D. JAIN TEACHER TRAINING COLLEGE FOR WOMEN, ,Punjab,-,-,-
D.D. Kotiwala Munivipal Law College, ,Gujarat,-,-,-
D.D. Mahila Mahavidyalaya, ,Uttar Pradesh,-,-,-
"D.D. Medical College and Hospital, Tiruvallur, Chennai",CHENNAI ,Tamil Nadu,044-27677700upto99(100Lines),"ddhospitals@yahoo.com,ddhospitals11@yahoo.com",www.ddhospitals.org
D.D. Shinde Sarkar College, ,Maharashtra,-,-,-
D.E.S. Law College, ,Maharashtra,91-20-25450052,deslc@deslawcollege.edu.in,www.deslawcollege.edu.in/
D.G. Government Arts College For Women,MAYILADUTHURAI ,Tamil Nadu,91-04364-223393,-,-
D.G. Ruparel College Of Arts Science & Commerce, ,Maharashtra,-,-,-
D.G. Vaishnav College,CHENNAI ,Tamil Nadu,"91-44-24756655,24754349,24753008",helpdesk@dgvaishnavcollege.com,-
D.G.B. Dayanand Evening Law College, ,Maharashtra,0217-2323193,spr_dayanand@sancharnet.in,www.davsolapur.org
D.G.M.P D ED COLLEGE, ,Karnataka,-,-,-
D.G.M.TEACHER TRAINING COLLEGE, ,Haryana,-,-,-
D.G.Melmalagi Ayurved Medical College, ,Karnataka,-,-,-
D.G.Melmalagi Ayurved Medical College, ,Karnataka,-,-,-
D.G.S TEACHER TRAINING INSTITUTE, ,Tamil Nadu,-,-,-
D.H.LAWRENCE TEACHER TRAINING COLLEGE FOR WOMEN, ,Haryana,-,-,-
D.H.M TEACHER TRAINING INSTITUTE, ,Kerala,-,-,-
D.H.S.K. Law College, ,Assam,-,-,-
D.I.E.T, ,Punjab,-,-,-
D.I.E.T., ,Haryana,-,principaldiethatta@yahoo.com,-
D.I.E.T., ,Punjab,-,-,-
D.J. Academy For Managerical Excellence,COIMBATORE ,Tamil Nadu,-,office@djacademy.ac.in,-
D.J. College, ,Uttar Pradesh,-,-,-
D.J. College of Dental, ,Uttar Pradesh,-,-,-
D.J. College Of Dental  Science & Research, ,Uttar Pradesh,-,-,-
"D.J. College of Dental Sciences & Research, Modi Nagar",MODINAGAR ,Uttar Pradesh,"+91-1232-250882,83,",infodjuniverse@gmail.com,www.djdental.org
D.J. PG COLLEGE, ,Uttar Pradesh,-,-,-
D.J.B.V. COLLEGE OF RDUCATION FOR WOMEN, ,Uttar Pradesh,-,-,-
D.K. SHINDE COLLEGE OF EDUCATION, ,Maharashtra,-,-,-
D.K. SHIVAKUMAR TEACHER TRAINING INSTITUTE, ,Karnataka,-,-,-
D.K.R COLLEGE OF EDUCATION, ,Tamil Nadu,-,-,-
D.K.T. COLLEGE OF EDUCATION, ,Tamil Nadu,-,-,-
D.K.T.E. Society's Textile & Engineering Institute, ,Maharashtra,"(0230)2421300,2432340,2439557to59",dkte@sancharnet.indktestextile@gmail.com,http://dktes.com
D.M College Of Teacher Education, ,Manipur,-,-,-
D.M College of Teacher Education, ,Manipur,-,-,-
D.M. AND R TEACHER TRAINING INSTITUTE, ,Tamil Nadu,-,-,-
D.M. College of Arts, ,Manipur,-,-,-
D.M. College of Commerce, ,Manipur,-,-,-
D.M. College of Science, ,Manipur,0385-2450049,-,www.dmcollege.ac.in
D.M. College of Science, ,Manipur,0385-2450049,mimikiki64@gmail.com,www.dmcollege.ac.in
D.M. College of Teacher Education, ,Manipur,-,-,-
D.M. I INSTITUTE OF TEACHER TRAINING, ,Tamil Nadu,-,-,-
D.M. I INSTITUTE OF TEACHER TRAINING, ,Tamil Nadu,-,-,-
D.M. TEACHER TRAINING COLLEGE, ,Punjab,-,-,-
D.M.College Of Education, ,Punjab,-,-,-
D.M.College of Education, ,Punjab,-,-,-
D.M.P.INSTITUTE OF EDUCATION, ,Uttar Pradesh,-,-,-
D.M.S. MANDALS D.ED COLLEGE, ,Karnataka,-,-,-
D.N. COLLEGE, ,Uttar Pradesh,-,info@dncollege.org,-
D.N. De. Homoeopathic Medical College and Hospital, ,West Bengal,-,-,-
D.N. Jain College, ,Madhya Pradesh,-,-,-
D.N. Postgraduate College, ,Uttar Pradesh,-,-,-
D.N.A.TEACHER TRAINING COLLEGE FOR WOMEN, ,Punjab,-,-,-
D.N.R. College,BHIMAVARAM ,Andhra Pradesh,"08816–224119,227318,222519",-,-
D.N.R. College If Law,BHIMAVARAM ,Andhra Pradesh,"08816-223583,225369,9440218544",-,www.dnrcollege.org
D.N.R. Government Degree College For Women,PALAKOL ,Andhra Pradesh,"08814–222128,222125",dnrgdcw@yahoo.co.in,-
D.N.S. College of Engg. & Tech, ,Uttar Pradesh,"05922-293939,293940",dns-tech2007@yahoo.co.in,-
D.P. Vipra Law College, ,Chhattisgarh,329260,-,http://www.dpvipralawcollege.com/
D.P. VIPRA P.G. COLLEGE, ,Chhattisgarh,-,dpvce_bilaspur@yahoo.co.in,-
D.P.B. Dayannand College Of Education, ,Maharashtra,-,-,-
D.P.B. Dayannand College Of Education, ,Maharashtra,-,-,-
D.P.Bhosale College, ,Maharashtra,-,-,-
D P C Polytechnic College,PERAMBALUR ,Tamil Nadu,"04272384444,04272919172,9790066722",dpcpolytechnic@yahoo.co.in,dpcpolytechnic.com
D.P.I.A.S.E., ,Orissa,-,-,-
D.P.S.TEACHER TRAINING COLLEGE, ,Haryana,-,-,-
D.P.VIPRA COLLEGE OF EDUCATION, ,Chhattisgarh,-,-,-
D.R. College of Engineering & Technology, ,Haryana,"+91-180-2599300,301,303,305",directoradmin@drcolleges.com,http://www.drcolleges.com
"D.R. Kari Gowda College of Pharmacy , HASSAN",HASSAN ,Karnataka,+918172-233896,principal@drkcop.com,www.drkcop.com
D.R. MAHILA SHIKSHAK PRASHIKSHAN MAHAVIDYALAYA CO D.R. SENIOR SECONDARY SCHOOL, ,Rajasthan,-,-,-
D.R.N. COLLEGE, ,Rajasthan,-,-,-
D.R.S. College,KHAMMAM ,Andhra Pradesh,08742–227243,-,-
D.R.V.D.A.V. Centenary College, ,Punjab,-,-,-
"D.R.W. College, Gudur",GUDUR ,Andhra Pradesh,"08624–251296,221480",drwcollege296@yahoo.co.in,-
D.S ARYA TEACHER TRAINING COLLEGE, ,Haryana,-,-,-
D.S. College, ,Uttar Pradesh,"05713255273,09412172962",rajeshwarnathsingh@rediffmail.com,www.dscollegealigarh.ac.in/
D.S.M. College, ,Maharashtra,-,-,-
D.S.M. Degree College, ,Uttar Pradesh,-,-,-
D.S.N. Degree (PG) College, ,Uttar Pradesh,-,-,-
D.S.R. Hindu College of Law,MACHILIPATNAM ,Andhra Pradesh,-,principal@dsrhinducollegeoflaw.org.in,-
"D.S.T.S. Mandal College of Pharmacy Polytechnic , SOLAPUR",SHOLAPUR ,Maharashtra,-,-,-
D.V. Degree Colege, ,Uttar Pradesh,-,-,-
D.V.C TEACHER TRAINING INSTITUTE, ,Tamil Nadu,-,-,-
D.V.D. TEACHER TRAINING INSTITUTE, ,Tamil Nadu,-,-,-
D.V.M. Degree College,HYDERABAD ,Andhra Pradesh,040–24037612,info@dvmeducation.com,-
D.V.M. TEACHER TRAINING COLLEGE, ,Haryana,-,-,-
D.V.R. College of Engineering and Technology, ,Andhra Pradesh,9676015999,principal@dvrcollege.com,www.dvrcollege.com/
D.V.S COLLEGE, ,Uttar Pradesh,-,-,-
D.Y. Patil Educational Society, ,Maharashtra,"0231)2601235/36,2601595",info@dypatilkolhapur.org,http://www.dypatilunikop.org/
Da Vinci School of Design and Architecture, ,Tamil Nadu,"(044)24501408,24501409",tjit@sify.com/tjarch2011@sify.com,www.davinciarchitecture.edu.in
"DA.Govt.Polytyechnic,Ongole", ,Andhra Pradesh,-,-,-
"Dabra Nursing 0School,Gwalior",GWALIOR ,Madhya Pradesh,-,-,-
Dada Patil Mahavidyalaya, ,Maharashtra,-,-,-
Dada Patil Rajale Arts And Science College, ,Maharashtra,-,-,-
DADASAHEB DIVEKAR COLLEGE OF PHYSICAL EDUCATION, ,Maharashtra,-,-,-
DADHI MATI MAHILA SHIKSHAK PRASHIKSHAN MAHAVIDYALAYA, ,Rajasthan,-,-,-
DADHICHI COLLEGE OF HIGH EDUCATION, ,Uttar Pradesh,-,-,-
DADHIMATHI MAHILA SHIKSHAK PRASHIKSHAN MAHAVIDYALAYA, ,Rajasthan,-,-,-
Dadhimati Teachers Training College, ,Rajasthan,-,-,-
Dadi Institute of Engineering and Technology,VISAKHAPATNAM ,Andhra Pradesh,"(08924)221111,221122,221133",info@dietakp.com,www.dietakp.com;
Dadi Veera Naidu College,ANAKAPALLE ,Andhra Pradesh,"08924–222921,223088",-,-
DAFFODILS TEACHER TRAINING COLLEGE, ,Haryana,-,-,-
DAFFODILS TEACHERS TRAINING INSTITUTE, ,Karnataka,-,-,-
"Daga Memorial Hospital,Nagpur",NAGPUR ,Maharashtra,-,-,-
"Dagadojirao Deshmukh D.Pharmacy College , Latur",LATUR ,Maharashtra,-,-,-
Daggubatichanchuramayye Memorial Degree College,PRAKASAM ,Andhra Pradesh,-,-,-
"Dahichi College of Pharmacy , Sundargram",CUTTACK ,Orissa,(0671)2856082/83,dcp_aran@rediffmail.com,www.dcp.ac.in
Dahiwadi College, ,Maharashtra,-,-,-
Dahya Bhai Chudasama Mahavidyalaya Law College,PANNA ,Madhya Pradesh,07732-252979,-,-
Dainhat Joy Matara Primary Teacher's Training Institute, ,West Bengal,-,-,-
Daita Madhusudhana Sastry Sri Venkateswara Hindu College of Engineering, ,Andhra Pradesh,"91-08672-251993,250459",principal.dmssvhce@gmail.com,http://www.svhce.org.in/
Dakshin Bharat Hindi Prachar Sabhas Law College, ,Karnataka,08539-230479,dbhps_lawcollegekpl@yahoo.co.in,-
Dakshin Guwahati B.Ed. College, ,Assam,-,-,-
Dakshin Kamrup College,KAMRUP ,Assam,03623-230123,-,-
Dakshin Kamrup Girls' College,KAMRUP ,Assam,03623-230123,-,-
Dakshin Kesari Muni Mishrilalji Homoeopathic Medical College,AURANGABAD ,Maharashtra,-,-,-
Dakshina Bharat Hindi Prachar Sabha's Law College, ,Karnataka,-,-,-
Dalgoma Anchalik College,GOALPARA ,Assam,03663-288008,-,-
Daliya Institute of Diploma Studies, ,Gujarat,(02694)277521,dids_kanera@rediffmail.com,www.dids.ac.in
Dalmia College, ,Orissa,-,-,-
DALVOY D ED COLLEGE, ,Karnataka,-,-,-
Daly College Business School, ,Madhya Pradesh,07312700904,	info@dcbsindia.org,http://www.dcbsindia.org
Damacherla Sakkubayamma Government College for Women, ,Andhra Pradesh,-,-,-
Damdei Christian College, ,Manipur,-,-,-
Damodaram Sanjivayya National Law University, ,Andhra Pradesh,"0891-2529952,",dsnluvsp@gmail.com,http://dsnlu.ac.in/
Damyanti Raj Anand Govt. Degree College, ,Uttar Pradesh,-,-,-
DAMYANTITAI DESHMUKH B.ED. COLLEGE, ,Maharashtra,-,-,-
Dan Sahay Memorial Degree College, ,Uttar Pradesh,-,-,-
DAN TEACHER TRAINING COLLEGE, ,Punjab,-,-,-
Dang Seva Mandal's Art College, ,Maharashtra,-,-,-
DANIE COLLEGE OF EDUCATION, ,Tamil Nadu,-,-,-
DANIE INBAM TEACHER TRAINING INSTITUTE, ,Tamil Nadu,"044-22312247,9444195527",-,-
DANIE TEACHER TRAINING INSTITUTE, ,Tamil Nadu,-,-,-
Danielson Degree College, ,Madhya Pradesh,-,-,-
"Danish Mission Hosp,Tirukoilur", ,Tamil Nadu,-,-,-
Dapoli Education Society's Dapoli Urban Bank Senior Science College, ,Maharashtra,-,-,-
"Darbanga Medical College, Lehriasarai", ,Bihar,"06272-233081,233228,06272-2333228/2333081","drvcsverma@sify.com,drsnsinha@gmail.com",-
DARBARI LAL FOUNDATION COLLEGE, ,Uttar Pradesh,-,-,-
Darbhanga Medical College,DARBHANGA ,Bihar,06272-2333228/2333081,drvcsverma@sify.com,-
"Darbhanga Medical College & Hospital , School Of Nursing , Darbhanga",DARBHANGA ,Bihar,-,-,-
Daripally Anantha Ramulu College of Engineering & Technology,KHAMMAM ,Andhra Pradesh,-,-,-
Darjeeling Government College, ,West Bengal,-,-,-
DARONACHARYA TEACHER TRAINING COLLEGE, ,Haryana,-,-,-
Darrong College,TEZPUR ,Assam,03712-220014,-,-
DARSH COLLEGE OF EDUCAION, ,Haryana,-,-,-
DARSH TEACHER TRAINING COLLEGE, ,Haryana,-,-,-
"Darshan Dental College & Hospital, Udaipur",UDAIPUR ,Rajasthan,"+91-9929992292,","darshandentalcollege@yahoo.com,info@darshandentalcollege.org",www.darshandentalcollege.org
Darshan Institute Of Engineering, ,Gujarat,02822-293010,info@darshan.ac.in,www.darshan.ac.in
DARSHAN SINGH SMRITI MAHAVIDYALAYA, ,Uttar Pradesh,-,-,-
DARSHAN TEACHER TRAINING COLLEGE, ,Rajasthan,-,-,-
DARUL HUDA TEACHER TRAINING INSTITUTE, ,Kerala,-,-,-
Darul Irshad Arabic College, ,Kerala,-,-,-
Darul Uloom Arabic College, ,Kerala,-,-,-
DARUL ULOUM TEACHERS TRAINING INSTITUTE, ,Kerala,-,-,-
Darunnajath Arabic College, ,Kerala,-,-,-
Darusalam College of Law,HYDERABAD ,Andhra Pradesh,-,-,-
DARYN COLLEGE OF EDUCATION FOR WOMEN, ,Karnataka,-,-,-
Dasarth Dev Memorial College Khowai Government College, ,Tripura,-,-,-
Dashmesh Girls College, ,Punjab,-,-,-
DASHMESH GIRLS TEACHER TRAINING COLLEGE, ,Punjab,-,-,-
"Dashmesh Nursing Institute , Muktsar",MUKTSAR ,Punjab,-,-,-
"Dasmesh College Of Nursing , Faridkot",FARIDKOT ,Punjab,-,-,-
"Dasmesh Institute of Research & Dental Sciences, Faridkot",FARIDKOT ,Punjab,"+91-1639-250257,+91-1639-255291,+91-1639-25309","dirdsfdk@yahoo.co.in,dirdsfdk@gmail.com",www.dasmeshinstitutes.com
Dasmesh Khalsa College, ,Punjab,-,-,-
"Dasmesh Nursing Institute , Muktsar",MUKTSAR ,Punjab,-,-,-
"Dasmesh School Of Nursing , Faridkot",FARIDKOT ,Punjab,-,-,-
"Dasthi Institute Of Nursing , Mysore",MYSORE ,Karnataka,-,-,-
"Daswani Dental College & Research Centre, Kota",KOTA ,Rajasthan,"0744-2505469,09001822638",anildaswani638@gmail.com,www.daswanidentalcollege.com
"Daswani Nursing College,Kota",KOTA ,Rajasthan,-,-,http://daswaninursingcollege.com/
Datta Meghe Institute of Management Studies, ,Maharashtra,-,dmimsngp@gmail.com,http://dmims.edu.in
Datta Meghe Institute of Medical Sciences, ,Maharashtra,"+91-712-3295207,3295234",info@dmims.org,http://www.dmimsu.edu.in/
DATTAAGURU SAI MAA SHIKSHANSHASTRA MAHAVIDYALAYA, ,Maharashtra,-,-,-
Dattaji Rao Kadam ArtsCommerce & Science College, ,Maharashtra,-,-,-
Dattajirao Kadam Tech.Ed.soc's Textile &. Engineering Institute,KOLHAPUR ,Maharashtra,(0230)2421300,kpr_textile@sancharnet.in,www.dktes.com
DATTATREYA TEACHER TRAINING INSTITUTE, ,Karnataka,-,-,-
Dau Dayal Mahila (PG) College, ,Uttar Pradesh,-,-,-
DAU DAYAL MAHILA MAHAVIDHYALAYA, ,Uttar Pradesh,-,-,-
DAU DAYAL MAHILA P.G. COLLEGE, ,Uttar Pradesh,5612-281538,-,ddmpgcollege.com
"Dau Hanumant Singh dhs Education Academy,Morena", ,Madhya Pradesh,-,-,-
DAUCOM INSTITUTE OF TECHNOLOGY, ,Uttar Pradesh,-,-,-
DAUD PAL MAHILA SNATKOTTAR MAHAVIDYALAYA, ,Uttar Pradesh,-,-,-
Daudnagar College, ,Bihar,-,-,-
Daulabhai Trivedi Law College, ,Gujarat,079-27541593,-,-
Daulat Ram College,DELHI ,Delhi,27667863,daulatramcollegedu@gmail.com,http://www.daulatramcollege.net
Daulatbhai Trivedi Law College, ,Gujarat,-,info@dvmeducation.com,http://www.dtlawcollege.com/
Dausa Law College, ,Rajasthan,9829484848,-,-
DAV College for Girls, ,Punjab,-,-,-
DAV COLLEGE OF EDUCATION, ,Uttar Pradesh,-,-,-
DAV college of Engineering & Technology, ,Haryana,"01285-235102,235104",davkanina@hry.nic.in,http://www.davcetkanina.org
DAV Institute of Engineering & Technology, ,Punjab,"0181-2200126,2202004,9814345504",daviet@davietjal.org,http://www.davietpalamau.org/
DAV Institute of Physiotherapy and Rehabilitation,JALANDHAR ,Punjab,"0181-2208021,2209228",davrehab_jal@hotmail.com,-
DAV Institute of Teacher Education (Pre-school), ,Orissa,-,-,-
