"N S Memorial School Of Nursing , Datia",DATIA ,Madhya Pradesh,-,-,-
N S Patel Arts College, ,Gujarat,-,-,-
"N S S Medical Mission Hospital , Pandalam", ,Kerala,-,-,-
"N S S Medical Mission Hospital , PandalamPandalam", ,Kerala,-,-,-
"N S V K Trust, Sri Venkateshwara, School Of Nursing , Bangalore",BANGALORE ,Karnataka,-,-,-
N T R Govt Degree College For Women,MAHABUBNAGAR ,Andhra Pradesh,-,-,-
"N T S , Suri Sadar Hospital , Birbhum",BIRBHUM ,West Bengal,-,-,-
"N T S Attached To District Hospital , Dakshin Dinajpur", ,West Bengal,-,-,-
"N T S, District Hospital , Cooch Behar", ,West Bengal,-,-,-
"N T S, District Hospital , Jalpaiguri",JALPAIGURI ,West Bengal,-,-,-
"N Ts , Murshidabad District Hospital , Murshidabad",MURSHIDABAD ,West Bengal,-,-,-
N. A. S. College,MEERUT ,Uttar Pradesh,+91-121-2642153,"principal@nascollege.org,info@nascollege.org",www.nasstatasso.in
"N. B. M. Law College , Visakhapatnam",VISAKHAPATNAM ,Andhra Pradesh,"0891-2535613,0891-6572559,0891-2562477",-,-
N. B. Thakur Law College,NASHIK ,Maharashtra,"0253-2574180,0253-2491007",-,-
N.D.M.V.P. Samajs Law College,NASHIK ,Maharashtra,-,-,-
N. L. Dalmia Institute of Management Studies and Research, ,Maharashtra,"912228454949,+912228453982",admissions@nldalmia.in,http://nldalmia.in
N. M. D. Arts & Commerce College,MUMBAI ,Maharashtra,"07182-252634,07182-252743",-,-
"N. R. E. C. College,",BULANDSHAHAR ,Uttar Pradesh,05738-247834,-,www.nreccollegekhurja.org
N. R. I. P. T  Allahabad, ,Uttar Pradesh,0532-2545686,nriptallahabad@gmail.com,http://nript.ac.in/
N. S. Law College,SANGLI ,Maharashtra,-,-,-
N. S. S. TRAINING COLLEGE, ,Kerala,-,-,-
N A Manjammal Polytechnic College,NILGIRIS ,Tamil Nadu,"04563231115,9360318244,9486636659",namanjammalpolytechnic@yahoo.co.in,-
N.A.M. College,KANNUR ,Kerala,"0490-2463067(O),0490-2462118(R)",namcollege@rediffmail.com,-
N. A. S. College,MEERUT ,Uttar Pradesh,+91-121-2642153,"principal@nascollege.org,info@nascollege.org",www.nasstatasso.in
N.A.S. College, ,Uttar Pradesh,-,-,-
N.B. Science & Pg College,HYDERABAD ,Andhra Pradesh,"24520659,24503440",nbsc1954@rediffmail.com,www.nbsc.topcity.com
N.B.C. College, ,Orissa,-,-,-
N.B.M. College of Law,VISAKHAPATNAM ,Andhra Pradesh,"0891-2535613,2562477",-,-
"N.B.R. Degree College, Nirmal",NIRMAL ,Andhra Pradesh,08734–247121,-,-
N.B.S. Institute Of Polytechnic, ,Maharashtra,02383222665,nbspoly@gmail.com,http://nbspoly.org/
N.B.T.M. Law College,VISAKHAPATNAM ,Andhra Pradesh,-,-,-
N.C.College of Engineering, ,Haryana,"0180-2579764,2579835,2579678",INFO@NCCE.EDU,www.ncce.edu
N.C.TEACHER TRAINING COLLEGE, ,Haryana,-,-,-
N.D. Y.M.C.A. INSTITUTE OF MANAGEMENT,DELHI ,Delhi,-,ymca@del3.vsnl.com,-
"N.D.M.V.P. Samaj Instt. of Pharmaceutical Sciences , NASHIK",NASHIK ,Maharashtra,-,-,-
"N.D.M.V.P. Samaj Medical College, Nashik", ,Maharashtra,"0253-2303930,2303802,2303923",admin@mvpmcn.com,http://www.mvpmcn.com
N.D.M.V.P. Samajs Artsscience & Commerce College, ,Maharashtra,-,-,-
N.D.M.V.P. SAMAJS COLLEGE OF EDUCATION, ,Maharashtra,-,-,-
N.D.M.V.P. Samajs Law College,NASHIK ,Maharashtra,-,-,-
N.D.R.K. COLLEGE OF EDUCATION, ,Karnataka,-,-,-
N.E.S. College Of Education, ,Madhya Pradesh,-,-,-
N.E.S. College Of Information Technology,VISAKHAPATNAM ,Andhra Pradesh,0891–2723073,principal_nes@rediffmail.com,-
N.E.S. Law College,JABALPUR ,Madhya Pradesh,91-761-2404848,-,-
N.E.S.EDUCATION COLLEGE, ,Madhya Pradesh,-,-,-
N.E.W.S. Degree College,VISAKHAPATNAM ,Andhra Pradesh,"0891–2517798,2517352",info@avkel.com,-
"N.G.S.M. Institute of Pharmaceutical Sciences , DERALAKATE",MANGALORE ,Karnataka,"0824-2215153,2211555,2211081",ngsmipscience@yahoo.co.in,www.nitte.ac.in
N.I.M.H. Northern Regional Centre (NRC),DELHI ,Delhi,29818712,nimh@vsnl.net,-
N.I.M.S INSTITUTE OF MANAGEMENT,JAIPUR ,Rajasthan,-,info@nimsindia.net,-
N.I.M.T INSTITUTE OF AGRI BUSINESS & RURAL MANAGEMENT COLLEGE,JAIPUR ,Rajasthan,01494657726,info@nimtabrm.jpr,-
N.I.M.T INSTITUTE OF HOSPITAL & PHARMA MANAGEMENT,NOIDA ,Uttar Pradesh,0120-232444,info@nimtgzb.com,-
N.I.M.T. MAHILA TEACHER TRAINING COLLEGE, ,Rajasthan,-,-,-
N.I.P. TEACHER TRAINING INSTITUTION, ,Tamil Nadu,-,-,-
N.J.R. TEACHER TRAINING INSTITUTE, ,Tamil Nadu,-,-,-
N.J.S.A. Government College, ,Punjab,-,-,-
N.K. SHIKSHAK PRASHIKSHAN MAHAVIDYALAYA, ,Rajasthan,-,-,-
N.K. Varadkar Arts & R.V. Belose Commerce College, ,Maharashtra,-,-,-
N.K.B.M. Girls College, ,Uttar Pradesh,-,-,-
N.K.B.M.G. COLLEGE, ,Uttar Pradesh,-,-,-
N.K.B.R. COLLEGE OF PROFESSIONAL STUDIES, ,Uttar Pradesh,-,-,-
N.K.R. Government Arts College For Women,NAMAKKAL ,Tamil Nadu,-,-,-
N.K.T National College of Education for Women,CHENNAI ,Tamil Nadu,044-28445924,nkt@eth.net,-
N.K.T. National College Of Education  For Women, ,Tamil Nadu,-,-,http://www.dieseljeanslarkee.com/
N.K.T. NATIONAL COLLEGE OF EDUCATION FOR WOMEN, ,Tamil Nadu,-,-,-
N.M INSTITUTE OF DIPLOMA AL-AMEEN EDUCATIONAL TRUST, ,Tamil Nadu,-,-,-
N.M. Christian College,KANYAKUMARI ,Tamil Nadu,04651-270257,principal@nmcc.ac.in,webmaster@nmcc.ac.in
"N.M. College Of Agriculture , Navsari",NAVSARI ,Gujarat,"02637-282766,09925229732",principalagrinau@yahoo.com,www.nau.in/nmcollege/nmcollege.html
N.M. Polytechnic College, ,Tamil Nadu,"04322-270006,04322-270005,9842319744",nmpolytechnicollege@gmail.com,www.nminstitutions.com
"N.M.D. PG COLLEGE OF ARTS, COMMERCE, LAW & MANAGEMENT",KUDWA ,Maharashtra,07182-252634/252743,nmdccomp@sancharnet.in,www.nmdcgmmba.co.in
N.M.K.R.V. First Grade College For Women, ,Karnataka,-,-,-
N.M.S. DAS P.G. COLLEGE, ,Uttar Pradesh,-,-,-
N.M.S. Sermathai Vasan College For Women,MADURAI ,Tamil Nadu,-,"nmssvcollege@yahoo.com,nmssvcollege@gmail.com",-
N.M.S.Kamaraj Polytechnic College, ,Tamil Nadu,04652-253900,nmskptc_2003@yahoo.co.in,www.kamarajpolytechnic.org.in
N.M.S.M. Government College, ,Kerala,-,-,-
N.M.S.M. Government College,WAYANAD ,Kerala,04936-202625,nmsmgck@hotmail.com,-
N.M.S.N. DASS P.G. COLLEGE, ,Uttar Pradesh,-,-,-
N.M.S.S. Vellaichamy Nadar College,MADURAI ,Tamil Nadu,-,-,-
N.M.S.S.V.N. COLLEGE OF EDUCATION, ,Tamil Nadu,-,-,-
N.N.R & C.L College,ONGOLE ,Andhra Pradesh,"08592–220620,235307,221198,233458",-,-
N.P. Girls Degree College, ,Uttar Pradesh,-,-,-
N P A Centenary Polytechnic College,COIMBATORE ,Tamil Nadu,"04266271043,9442082032",	principal@npakotagiri.com,www.npakotagiri.com
N.P.R. P.G. (MCA) COLLEGE,WARANGAL ,Andhra Pradesh,-,-,-
N.P.V.N. Patil Law College,AURANGABAD ,Maharashtra,-,-,-
N.R. DASS TEACHER TRAINING INSTITUTE, ,Tamil Nadu,-,-,-
N.R. VEKARIA INSTITUTE OF BUSI. MAGT STUDIES,JUNAGADH ,Gujarat,-,-,www.jjcet.edu.in
N.R.E.C. College, ,Uttar Pradesh,-,-,-
N.R.F.C. COLLEGE, ,Uttar Pradesh,-,-,-
"N.R.I Medical College, Guntur", ,Andhra Pradesh,08645-236777,principal@nrias.com,www.nrias.com
N.R.K & K.S.R. Gupta College,GUNTUR ,Andhra Pradesh,"08644–229000,223734,225917",-,-
N.R.M. Degree College,RANGAREDDY ,Andhra Pradesh,"27126321,27135330",-,-
N.R.T. Krishnaveni Degree College,GUNTUR ,Andhra Pradesh,08646–274556,-,-
N. S. Law College,SANGLI ,Maharashtra,-,-,-
N.S. TEACHER TRAINING COLLEGE, ,Haryana,-,-,-
N.S.C.B.M. GOVERNMENT COLLEGE, ,Himachal Pradesh,-,-,-
N.S.N College of Engineering and Technology, ,Tamil Nadu,04324-293999,nsnkarur@gmail.com,www.nsn.ac.in
N.S.N TEACHER TRAINING INSTITUTE, ,Tamil Nadu,-,-,-
N.S.S COLLEGE OF EDUCATION, ,Uttar Pradesh,-,-,-
N.S.S. College, ,Kerala,-,-,-
N.S.S. College,KOLLAM ,Kerala,"0474-433346,0474-524220",-,-
N.S.S. College,PATHANAMTHITTA ,Kerala,-,-,-
N.S.S. College, ,Kerala,-,-,-
N.S.S. College, ,Kerala,-,-,-
N.S.S. College, ,Kerala,-,-,-
N.S.S. College Of Engineering,PALAKKAD ,Kerala,0491-2555255,nssce@nssce.ac.in,http://www.nssce.ac.in
N.S.S. Engineering College, ,Kerala,-,-,-
N.S.S. Hindu College,KOTTAYAM ,Kerala,0481-2420090,nsshindu@vsnl.net.in,-
N.S.S. Polytechnic College, ,Kerala,04734-231776,prl.gpt.adr@dte.kerala.gov.in,-
N.S.S. Training College, ,Kerala,-,-,-
N.S.S. Training College, ,Kerala,-,-,-
N.S.S. Training College, ,Kerala,-,-,-
N.S.S. Training College, ,Kerala,-,-,-
N.S.V. Degree College,JAGITYAL ,Andhra Pradesh,-,-,-
N.T.A. Arts & Vedumurti S.R. Spare Commerce College, ,Maharashtra,-,-,-
N.T.R Memorial Degree College,PRAKASAM ,Andhra Pradesh,"08593–223931,225721",-,-
N.T.S. SHRI SHANKAR ARTSAND COMMERCE COLLEGE, ,Karnataka,-,-,-
N.V. Polytechnic College, ,Tamil Nadu,"04252-247155,04252-246156,9894909549",	nvpolytechnic@gmail.com,-
N.V.K.S.D. COLLEGE OF EDUCATION, ,Tamil Nadu,-,-,-
N.V.P. Mandals Artscommerce & Science College, ,Maharashtra,-,-,-
"N.Y.S.S Institute of Diploma in Pharmacy , NAGPUR",NAGPUR ,Maharashtra,-,principal_idpngp@yahoo.co.in,-
Naami College, ,Orissa,-,-,-
Naba Krushna Choudhury College of Teacher Education, ,Orissa,"230308,230547",-,-
Nabadwip Vidyasagar College, ,West Bengal,-,-,-
Nabagram Hiralal Paul College, ,West Bengal,-,-,-
Nabajyoti College, ,Assam,-,-,-
"Nabapravat School Of Nursing , Cuttack",CUTTACK ,Orissa,-,-,-
Nabarangpur college, ,Orissa,7894706070,-,-
Nabarangpur Womens College, ,Orissa,-,-,-
Nabinchandra College, ,Assam,-,-,-
Nabira Mahavidalaya, ,Maharashtra,-,-,-
Nachiappa Swamigal Polytechnic College, ,Tamil Nadu,"04565233624,04565236836,9443175114",koviloornspc@gmail.com,www.koviloormutt.com
Nachimuthu Polytechnic College,ERODE ,Tamil Nadu,-,-,-
"Nachimuthu Polytechnic College, Pollachi", ,Tamil Nadu,04259-236030,principal@nptc.ac.in,www.nptc.ac.in
NACHIYARAMMAL COLLEGE OF EDUCATION, ,Tamil Nadu,-,-,-
Nachuni College, ,Orissa,-,-,-
NADAPRABHU KEMPEGOWDA EDUCATIONAL SOCIETY, ,Karnataka,-,-,-
"Nadar Mahajana Sangam College of Pharmacy , Kanyakumari",KANYAKUMARI ,Tamil Nadu,-,-,-
NADAR MAHAJANA SANGAM KAMARA COLLEGE OF EDUCATION, ,Tamil Nadu,-,-,-
Nadar Mahajana Sangam S. Vellaichamy Nadar College,MADURAI ,Tamil Nadu,-,-,-
Nadar Mahajana Sangam Vimala Chelladurai, ,Tamil Nadu,"04202263215,9865673005",	nmsvcpolytechnic@gmail.com,www.nmsvimalachelladuraipolytechnic.com
NADAR NAHAJANA SANGAM S. VELLAICHAMY NADAR COLLEGE, ,Tamil Nadu,-,-,-
NADAR SARASWATHI COLLEGE OF EDUCATION, ,Tamil Nadu,-,-,-
Nadar Saraswathi College Of Engineering,THENI ,Tamil Nadu,"94890-84802,94890-84803",-,www.nscet.org
Nadar Saraswathy College Of Arts And Science,THENI ,Tamil Nadu,-,-,-
Nadgir Evening Polytechnic, ,Karnataka,08023387333,-,-
"Nadgir Institute Engineering Technology,", ,Karnataka,"(080)23387333,65965525,64545766",enquiry@nadgirinstitute.com,http://www.nadgirinstitute.com/
"Nadgir Polytechnic, Bangalore", ,,08023387333,-,-
"Naga Hospital , School Of Nursing, Kohima",KOHIMA ,Nagaland,-,-,-
NAGAI COLLEGE OF EDUCATION, ,Tamil Nadu,-,-,-
"Nagaji Institute Of Nursing Sciences , Gwalior",GWALIOR ,Madhya Pradesh,-,-,-
NAGAJI INSTITUTE OF TEACHERS EDUCATION, ,Madhya Pradesh,-,-,-
Nagaji Institute of Technology & Management,GWALIOR ,Madhya Pradesh,"0751-2410201,2431015,2482631",-,www.nitmindia.org
Nagaland College Of Education, ,Nagaland,-,-,-
Nagaland College of Teacher Education, ,Nagaland,-,-,-
NAGALAND INSTITUTE OF MANAGEMENT,DIMAPUR ,Nagaland,-,-,-
Nagaland University, ,Nagaland,910386621331,vicechancellornu@yahoo.com,www.nagauniv.org.in
Nagamalai Navarasam Arts Science College,ERODE ,Tamil Nadu,"0424-2357109,2357209",-,-
NAGAMBIKA COLLEGE OF EDUCATION FOR WOMEN, ,Karnataka,-,-,-
NAGAMMAI TEACHER TRAINING INSTITUTE, ,Tamil Nadu,-,-,-
"Nagaon Ed. Trusts, Gangamai College of Engineering",NAGAON ,Maharashtra,(02562)-271805/270007,nagaonengg@rediffmail.com,www.gangamaiengg.com
Nagaon G. N. D. G. Commerce College Nagaon,NAGAON ,Assam,255044,-,-
Nagar Parishad Polytechnic, ,Maharashtra,222446,principal_poly@rediffmail.com,http://www.mcach.org.in/
Nagar Yuvak Shikshan Sanstha Shreeram Polytechnic, ,Maharashtra,27792854,sppolyairoli@sify.com,www.shreerampoly.com
Nagar Yuvak Shikshan Sanstha's Datta Meghe College of Engineering,THANE ,Maharashtra,(022)-27691665,principaldmce@yahoo.com,www.dmce.edu
NAGAR YUWAK SHIKSHAN SANSTHA-INSTITUTE OF MANAGEMENT & RESEARCH,NAGPUR ,Maharashtra,0712-2249527,infor@nyssimr.com,www.myssimr.com
Nagarjuna College of Engineering & Technology,BANGALORE ,Karnataka,-,ncet2k@gmail.com.hsnanda@ncetmail.com,-
"Nagarjuna College Of Nursing,Krishna",KRISHNA ,Andhra Pradesh,-,-,-
Nagarjuna Degree College For Women,CUDDAPAH ,Andhra Pradesh,08562–224449,-,-
"Nagarjuna Degree College, Medak",MEDAK ,Andhra Pradesh,-,-,-
"Nagarjuna Degree College, Sangareddy",SANGAREDDY ,Andhra Pradesh,-,-,-
"Nagarjuna Educational Society College Of Nursing,Guntur",GUNTUR ,Andhra Pradesh,-,-,-
"Nagarjuna Educational Society College Of Nursing,Guntur",GUNTUR ,Andhra Pradesh,-,-,-
Nagarjuna Government College,NALGONDA ,Andhra Pradesh,08682–222453,-,-
Nagarjuna Government Evening College,NALGONDA ,Andhra Pradesh,-,-,-
NAGARJUNA INSTITUTE OF MANAGEMENT STUDIES,ONGOLE ,Andhra Pradesh,-,-,-
Nagarjuna Institute of Technology & Science, ,Andhra Pradesh,91-8689-200099,nitsmlg_adm@rediffmail.com,www.nitsmiryalguda.ac.in
"Nagarjuna School of Nursing , Vijaywada",VIJAYAWADA ,Andhra Pradesh,0866-6512444,-,-
NAGASHREE DIPLOMA IN EDUCATION INSTITUTION, ,Karnataka,-,-,-
Nagendra Jha Mahila College, ,Bihar,-,-,-
"Nagesh Karajagi Orchid College Of Engineering & Technology, Solapur", ,Maharashtra,"0217-2735001/002,2500020,2500021,",contactus@nkorchidenggmgmt.ac.in,http://www.nkorchidenggmgmt.ac.in
"Nagesh School Of Nursing , Channarayapatna", ,Karnataka,-,-,-
"Nagfani Insitute Of Nursing, Udaipur",UDAIPUR ,Rajasthan,-,-,-
NAGIN WOMEN WELFARE SOCIETY, ,Karnataka,-,-,-
Nagindas Khandwala College of Commerce & Arts, ,Maharashtra,-,-,-
Nagnath Arts Commerce and Science College, ,Maharashtra,-,-,-
NAGNATH COLLEGE OF PHYSICAL EDUCATION, ,Maharashtra,(02452)48247,-,-
Nagnathappa Halge Engineering College,BEED ,Maharashtra,-,nhce1@hotmail.com,www.nhce.org
Nagpur College of Homoeopathy and Hospital,NAGPUR ,Maharashtra,-,-,-
Nagpur Sharirik Shikshan Mahavidyalaya, ,Maharashtra,-,-,-
NAGPUR SHARIRIK SHIKSHAN MAHAVIDYALAYA, ,Maharashtra,712-2426940,-,-
Nagpur University, ,Maharashtra,0712-2521440/2552206,thritydpatel@yahoo.co.in,www.nagpuruniversity.org
Nagpur University Dr Baba Saheb ambedkar College of Law, ,Maharashtra,-,-,-
NAGPURS COLLEGE OF EDUCATION, ,Maharashtra,-,-,-
Nagrik Degree College, ,Uttar Pradesh,-,-,-
NAGRIK DEGREE COLLEGE, ,Uttar Pradesh,-,-,-
"Nagrik Shahakari Ruganalaya Naradit,Nagpur",NAGPUR ,Maharashtra,-,-,-
"Nagrik Shikshan Sanstha College of Pharmacy , Mumbai",MUMBAI ,Maharashtra,23510203,-,www.nsseducation.org
NAGRIK SHIKSHAN SANSTHAS COLLEGE OF EDUCATION, ,Maharashtra,-,-,-
Naharkatiya College, ,Assam,-,-,-
Nahata Jogendra Nath Mandal Smriti Mahavidyalaya, ,West Bengal,-,-,-
"Nai Disha Institute Of Medical Sciences,Bhopal",BHOPAL ,Madhya Pradesh,-,-,-
"Nai Disha School Of Nursing , Bhopal",BHOPAL ,Madhya Pradesh,-,-,-
Nai Disha Shikshan Prashikshan Evam Jan Kalyan Seva Sansthan,KATIHAR ,Bihar,-,-,-
"Naiminath Homoeopathic Medical College, Hospital & Research Centre",AGRA ,Uttar Pradesh,-,-,-
"Naiminath Homoeopathic Medical College, Hospital & Research Centre",AGRA ,Uttar Pradesh,-,-,-
Naina Mohamed College Of Arts And Science,THANJAVUR ,Tamil Nadu,-,-,-
NAINA MOHAMED COLLEGE OF EDUCATION, ,Tamil Nadu,-,-,-
NAINAB SARASWATHI D E COLLEGE, ,Karnataka,-,-,-
"Naincy College Of Nursing , Nainital",NAINITAL ,Uttaranchal,-,-,-
"Naincy School Of Nursing ,Nainital",NAINITAL ,Uttaranchal,-,-,-
"Naincy School Of Nursing ,Nainital",NAINITAL ,Uttaranchal,-,-,-
Nair Hospital Dental College, ,Maharashtra,-,-,-
NAIRS TEACHER TRAINING INSTITUTE, ,Tamil Nadu,-,-,-
Nakachari College, ,Assam,-,-,-
Nakoda Parshavnath Jain Mahavidyalaya, ,Rajasthan,-,-,-
Naktideul College, ,Orissa,-,-,-
NALAND TEACHER TRAINING COLLEGE, ,Himachal Pradesh,-,-,-
Nalanda College, ,Bihar,-,-,-
Nalanda College Of Arts & Science,KASARAGOD ,Kerala,"04998-226350(O),04994-255136(R)",-,-
NALANDA COLLEGE OF EDUCATION, ,Uttaranchal,-,-,-
NALANDA COLLEGE OF EDUCATION, ,Karnataka,-,-,-
"Nalanda college of pharmacy , Nalgonda",NALGONDA ,Andhra Pradesh,08682-247910,ncop_nalgonda@yahoo.co.in,www.nalanda.co.in
NALANDA D ED COLLEGE, ,Karnataka,-,-,-
NALANDA D.ED COLLEGE, ,Karnataka,-,-,-
Nalanda Degree College, ,Andhra Pradesh,"0866–2477193,2474869",ndcvja@nalanda.edu.in/ndcbvpm@nalanda.edu.in,www.degree.nalanda.edu.in
Nalanda Degree College For Women,NIZAMABAD ,Andhra Pradesh,08465–228777,-,-
"Nalanda Degree College, Adilabad",ADILABAD ,Andhra Pradesh,08732–232175,-,-
"Nalanda Degree College, Bheemgal",BHEEMGAL ,Andhra Pradesh,-,-,-
"Nalanda Degree College, Mahabubabad",MAHABOOBABAD ,Andhra Pradesh,-,-,-
"Nalanda Degree College, Medak",MEDAK ,Andhra Pradesh,08454–235672,-,-
"Nalanda Degree College, Miryalaguda",MIRYALAGUDA ,Andhra Pradesh,"08689–230013,240334",-,-
"Nalanda Degree College, Mulugu",MULUGH ,Andhra Pradesh,-,-,-
"Nalanda Degree College, Nalgonda",SURYAPET ,Andhra Pradesh,08682–232683,-,-
"Nalanda Degree College, Nizamabad",NIZAMABAD ,Andhra Pradesh,-,-,-
"Nalanda Degree College, Uppal",NALGONDA ,Andhra Pradesh,08594–272004,-,-
NALANDA DIPLOMA IN EDUCATION, ,Karnataka,-,-,-
Nalanda Engineering College,NALANDA ,Bihar,-,principal@nalandacolleges.com,-
"Nalanda Foundation Polytechnic, Hubli", ,Karnataka,08362480933,-,-
Nalanda Institute of Engineering & Technology,GUNTUR ,Andhra Pradesh,08641-237862/63/64/65,principal@nalandacolleges.com,http://niet.ac.in
Nalanda Institute of Management Studies, ,Andhra Pradesh,08641-237863/64,nalanda.office@gmail.com,http://www.ngi.ac.in/under_construction.html
Nalanda Institute of P.G Studies, ,Andhra Pradesh,08641-237862,principal@nalandacolleges.com,niet.ac.in/nips
Nalanda Institute of Technology, ,Orissa,"+919439979032,+91-9938632362","info@thenalanda.org,nitbbsr_2007@yahoo.co.in",www.thenalanda.com
Nalanda Institute of Technology, ,Orissa,"0674-2113113,0674-6543334",nitbbsr_2007@yahoo.co.in,www.thenalanda.com
Nalanda Law College,MUMBAI ,Maharashtra,"(91)-(22)-23021493,23021497",-,-
Nalanda Mahila College, ,Bihar,-,-,-
Nalanda Medical College,PATNA ,Bihar,0612-2354871/2354828,"nmcpat@yahoo.com,nmcpat@sancharnet.in",-
"Nalanda Medical College & Hospital , School Of Nursing , Patna",PATNA ,Bihar,-,-,-
"Nalanda Medical College, Patna", ,Bihar,0612-2354871/2354828,"nmcpat@yahoo.com,nmcpat@sancharnet.in",www.nmchpatna.com
"Nalanda Nursing School , Nalanda",NALANDA ,Bihar,-,-,-
Nalanda Open University,PATNA ,Bihar,"0612-2201013,0612-2206916",nalopuni@sancharnet.in,http://www.nalandaopenuniversity.com/
Nalanda Open University, ,Bihar,"0612-2201013,0612-2206916","nalopuni@sancharnet.in,nou@nou.ac.in",http://www.studyguideindia.com/
Nalanda School of Business, ,Tamil Nadu,"9842447286,9095119909",info@nsbtrichy.com,http://www.nsbtrichy.com
Nalanda Teacher's Training College, ,Bihar,-,nalanda_ttc@rediffmail.com,-
Nalbari College,NALBARI ,Assam,03624-220969,nalbaricollege@rediffmail.com,-
Nalbari Commerce College, ,Assam,-,-,-
Nalbari Law College,NALBARI ,Assam,98641746787,-,-
Nalini Arvind T V Patel Arts College, ,Gujarat,-,-,-
Nalini Devi Women Teachers Training College, ,Orissa,-,-,-
Nalini Devi Womens College of Teacher Education, ,Orissa,-,-,-
Nalla Malla Reddy Engineering College, ,Andhra Pradesh,08415-256001/02/03,info@nmrec.edu.in,http://www.nmrec.edu.in/
Nallamuthu Gounder Mahalingam College,POLLACHI ,Tamil Nadu,"(04259)234868,234870","ngm@ngmc.org,principal@ngmc.org",http://www.ngmc.org
Nalsar University Of Law,HYDERABAD ,Andhra Pradesh,914023498107/105,admissions@nalsar.ac.in,http://www.nalsar.ac.inwww.nalsarlawuniv.ac.in
NALWA TEACHER TRAINING COLLEGE, ,Haryana,-,-,-
"Nam Ratra International College Of Nursing , Amritsar",AMRITSAR ,Punjab,-,-,-
"Nam Ratra International School Of Nursing , Amritsar",AMRITSAR ,Punjab,-,-,-
"Nam Rattra International College Of Nursing , Amritsar",AMRITSAR ,Punjab,-,-,-
Namakkal Kavignar Ramalingam Government Arts College For Women,NAMAKKAL ,Tamil Nadu,91-4286-321152,-,-
Nambikkai Foundation,TUTICORIN ,Tamil Nadu,-,-,-
Nambol L. Sanoi College, ,Manipur,-,-,-
NAMBOODIRIS COLLEGE OF EDUCATION, ,Kerala,-,-,-
"Namco Charitable Trust,Sardhar", ,Maharashtra,-,-,-
NAMDHARI TEACHER TRAINING COLLEGE, ,Himachal Pradesh,-,-,-
"Namitadevi School Of Nursing , Puri",PURI ,Orissa,-,-,-
