United Institute of Technology,ALLAHABAD ,Uttar Pradesh,0532-3249931,info@unitedcollege.com,www.unitedcollege.com
United Institute of Technology,COIMBATORE ,Tamil Nadu,0532-3249931,info@unitedcollege.com,www.unitedcollege.com
"United Medical Centre, School Of Nursing,Kasaragod",KASARAGOD ,Kerala,-,-,-
United Mission Degree College, ,Karnataka,-,-,-
United Missionary Primary Teacher's Training Institute, ,West Bengal,(9133)22903744,info@umptti.org,http://umptti.org
"United School Of Nursing , Amritsar",AMRITSAR ,Punjab,-,-,-
Unitedworld Institute of Design, ,Gujarat,9033001243,contact@unitedidesign.com,www.unitedidesign.com
Unitedworld Institute of Design, ,Gujarat,9033001243,contact@unitedidesign.com,www.unitedidesign.com
Unitedworld School of Law, ,Gujarat,9033001242,admission@uwsl.edu.in,http://uwsl.edu.in/index.php
"Unity Academy Of Education, College Of Nursing ,Mangalore",MANGALORE ,Karnataka,-,-,-
"Unity Academy Of Education, Mangalore",MANGALORE ,Karnataka,-,-,-
"Unity College Of Nursing,Chitradurga",CHITRADURGA ,Karnataka,-,-,-
UNITY DEGREE COLLEGE, ,Uttar Pradesh,6565705	6566942	6567043	,udclko@rediffmail.com,www.unitydegree.com
Unity Degree College, ,Uttar Pradesh,-,-,-
"Unity Hospital p Ltd,Kerala", ,Kerala,-,-,-
Unity Law College,LUCKNOW ,Uttar Pradesh,-,info@unitylawcollege.com,-
"Unity Nursing Institute School Of Nursing , Mangalore",MANGALORE ,Karnataka,-,-,-
UNITY TEACHERS TRAINING INSTITUTE, ,Karnataka,-,-,-
Unity Women College, ,Kerala,-,-,-
Univ B D T College Of Engineering, ,Karnataka,"+91-8192-262571,08192-250716",Principalubdt@gmail.com,www.ubdtce.com
Universal Business School, ,Maharashtra,+91(0)2233481660-70,admissions@ubs.org.in,http://www.universalbusinessschool.com
UNIVERSAL COLLEGE OF EDUCATION, ,Uttar Pradesh,-,-,-
UNIVERSAL COLLEGE OF EDUCATION, ,Karnataka,-,-,-
UNIVERSAL COLLEGE OF EDUCATION, ,Tamil Nadu,-,-,-
Universal College of Engineering and Technology, ,Tamil Nadu,04637-294519,unienggtech@gmail.com,www.unienggtech.org
"Universal College of Management ,Nashik", ,Maharashtra,0253-3260006,mba@universal.edu.in,http://universalcollegeofmanagement.edu.in
"Universal College Of Nursing , Bangalore",BANGALORE ,Karnataka,-,-,-
Universal Institute of Hotel Management, ,Rajasthan,"0135-2672884,2103487",uihm_ddun@rediffmail.com,www.uihm.info
Universal Polytechnic College, ,Rajasthan,80585-71727,upcmahwa@gmail.com,-
"Universal School Of Nursing , Bangalore",BANGALORE ,Karnataka,-,-,-
UNIVERSAL SOCIETY FOR QUALITY EDUCATION AND RESEARCH, ,Maharashtra,-,-,-
UNIVERSAL TEACHER TRAINING COLLEGE, ,Rajasthan,-,-,-
UNIVERSAL TEACHER TRAINING INSTITUTE, ,Tamil Nadu,-,-,-
UNIVERSAL TEACHERS TRAINING CENTRE, ,Karnataka,-,-,-
UNIVERSAL TEACHERS TRAINING INSTITUTE, ,Haryana,-,-,-
UNIVERSAL TEACHERS TRAINING INSTITUTE, ,Karnataka,-,-,-
University B.T. and Evening College, ,West Bengal,-,-,-
University B.T. Evening College, ,West Bengal,-,-,-
University College, ,Kerala,-,-,-
University College, ,Haryana,-,-,-
University College,TRIVANDRUM ,Kerala,0471-475830,-,-
University College,GUNTUR ,Andhra Pradesh,-,-,-
University College Arts Science College,WARANGAL ,Andhra Pradesh,-,-,-
University College Education Kurushetra, ,Haryana,-,-,-
University College for Women,HYDERABAD ,Andhra Pradesh,24657813,oucwkoti@rediffmail.com,-
University College Of Education, ,Karnataka,-,-,-
UNIVERSITY COLLEGE OF EDUCATION, ,Madhya Pradesh,-,-,-
UNIVERSITY COLLEGE OF EDUCATION, ,Karnataka,-,-,-
"University College of Engineering , Dindigul", ,Tamil Nadu,O-04512554066,-,www.autmdu.ac.in
"University College of Engineering , Ramanathapuram", ,Tamil Nadu,04567291599,autmrc@gmail.com,www.autmdu.ac.in
University College of Engineering Orissa,SAMBALPUR ,Orissa,2430211,principal_uceburla@rediffmail.com,www.uceburla.ac.in
University College of Engineering Osmania, ,Andhra Pradesh,"914027098254,914027682384",uceouaa@gmail.com,http://www.uceou.edu/
"University College of Engineering, Ariyalur", ,Tamil Nadu,04329-291728,-,www.?tau.?edu.?in/?ariyalur
"University College of Engineering, Nagercoil", ,Tamil Nadu,+91-4652-260511,tpw@ucentp.in,http://ucentp.in/
"University College of Engineering, Tindivanam", ,Tamil Nadu,04147-224477,-,www.annauniv.edu
"University College of Engineering, Villupuram", ,Tamil Nadu,04146-224500,-,www.aucev.edu.in
"University College Of Engineering,Arni",TIRUVANNAMALAI ,Tamil Nadu,04173223600,annauniv.ucea@gmail.com,www.annatech.ac.in/ucea
"University College of Engineering,Kancheepuram", ,Tamil Nadu,044-27264115,-,-
"University College of Engineering,Thirukkuvalai", ,Tamil Nadu,04366245234,thirukkuvalai@tau.edu.in,www.tau.edu.in/thirukkuvalai
University College Of Fine Arts, ,Karnataka,-,-,-
University College Of Fine Arts Music, ,Karnataka,-,-,-
University College of Law,WARANGAL ,Andhra Pradesh,0872-455594,-,www.kuwarangal.com
University College of Law, ,Andhra Pradesh,-,-,-
"University College of Law, Kurnool",KURNOOL ,Andhra Pradesh,-,-,-
"University College of Law, Osmania University.",HYDERABAD ,Andhra Pradesh,-,-,-
"University College of Medical Sciences & G.T.P  Hospital, New Delhi", ,Delhi,(011)22282971to74,sayyagari45@yahoo.com,www.ucms.ac.in
"University College of Medicine, Kolkata",KOLKATA ,West Bengal,-,prin_kmch@wbhealth.gov.in,-
"University College Of Nursing , Faridkot",FARIDKOT ,Punjab,-,-,-
"University College Of Nursing , Jalandhar",JALANDHAR ,Punjab,-,-,-
University College of Pharmaceutical Sciences,WARANGAL ,Andhra Pradesh,-,info.mcops@manipal.edu,-
UNIVERSITY COLLEGE OF PHYSICAL EDUCATION, ,Karnataka,-,-,-
UNIVERSITY COLLEGE OF PHYSICAL EDUCATION, ,Karnataka,-,-,-
UNIVERSITY COLLEGE OF PHYSICAL EDUCATION SPORTS, ,Karnataka,-,-,-
University College Of Sciences Technology, ,West Bengal,"+913323508386,+913323501397",-,-
University Commerce College, ,Rajasthan,-,-,-
University Department Of Chemical Tech, ,Maharashtra,022-33611111/2222,abp@udct.ernet.inorsslele@vsnl.net,-
University Department of Commerce and Business Administration, ,Bihar,+919431214154,-,http://www.mbatmbu.org/
University Evening College, ,Karnataka,-,-,-
UNIVERSITY INSTITUTE OF COMPUTER SCIENCE AND APPLICATION,JAGDALPUR ,Madhya Pradesh,"0761-26000567,68,69",uicsa.org,www.uicsa.org
University Institute of Engineering and Technology,CHANDIGARH ,Chandigarh,-,directoruiet@pu.ac.in,-
University Institute Of Information Technolgy, ,Himachal Pradesh,-,-,http://www.hpuiitshimla.org/
University Institute of Legal Studies UILS, ,Punjab,0172-2784397,director_uils@pu.ac.in,-
University Institute of Pharmaceutical University,KURUKSHETRA ,Haryana,"01744-238035,238026",admission@gla.ac.in,-
University Institute Of Technology, ,Chhattisgarh,-,uitbhopal@sancharnet.in,-
University Institute Of Technology, ,West Bengal,-,uitbhopal@sancharnet.in,-
University Institute of Technology Bhopal, ,Madhya Pradesh,(0755)2491741,uitbhopal@sancharnet.in,http://www.bubhopal.nic.in
University Institute of Technology Madhya Pradesh, ,Madhya Pradesh,(0755)2491741,uitbhopal@sancharnet.in,www.bubhopal.nic.in/
University Law College,CHINGLEPUT ,Tamil Nadu,-,info@nludelhi.ac.in,-
University Law College, ,Orissa,-,-,-
University Law School,VARANASI ,Uttar Pradesh,"0542-316801to316805,0542-2307631,0542-2369636",-,-
University Maharajas College, ,Rajasthan,-,-,-
University Maharanis College, ,Rajasthan,-,-,-
University Of Agricultural Sciences, ,Karnataka,0091-836-2747958,registraruasd@rediffmail.com,www.uasd.edu
University Of Agricultural Sciences Banglore, ,Karnataka,080-23330153/23330984,registrar@uasbangalore.edu.in,www.uasbangalore.edu.in
University Of Allahabad,ALLAHABAD ,Uttar Pradesh,0532608157/608083,phrs@rediffmail.com,www.allduniv.ac.in
University Of Bombay ,MUMBAI ,Maharashtra,91-022-2652932,vc@fort.mu.ac.in,www.mu.ac.in
University Of Calicut, ,Kerala,91049580269,iqbalhasnain@hotmail.com,www.universityofcalicut.info
UNIVERSITY OF CALICUT, ,Kerala,-,-,-
University Of Delhi,DELHI ,Delhi,"27667853,27666350",vc@du.ac.in,www.du.ac.in
UNIVERSITY OF DELHI, ,Delhi,-,-,-
University of Engineering Management, ,Rajasthan,-,admissions@iemcal.com,www.uem.edu.in
University Of Hyderabad,HYDERABAD ,Andhra Pradesh,(040)2301024523132100,registrar@uohyd.ernet.in,http://www.uohyd.ernet.in/
University Of Jammu,JAMMU ,Jammu and Kashmir,"0191-2430830,2431939",info@kashmiruniversity.net,www.jammuuniversity.in
University Of Kashmir, ,Jammu and Kashmir,91019478202,info@kashmiruniversity.net,www.kashmiruniversity.net/
University Of Kerala, ,Kerala,+91-471-2306422,kuinform@eth.net,http://www.keralauniversity.edu/
UNIVERSITY OF KERALA, ,Kerala,-,-,-
University of Kota, ,Rajasthan,+91-744-2209647,info@uok.ac.in,www.uok.ac.in
University Of Madras,CHENNAI ,Tamil Nadu,91-044-25399778,webmaster@unom.ac.in,http://www.unom.ac.in
UNIVERSITY OF MADRAS, ,Tamil Nadu,-,-,-
UNIVERSITY OF MUMBAI, ,Maharashtra,-,-,-
University of Patanjali, ,Uttaranchal,-,-,http://www.divyayoga.com/patanjali-yog-peeth/b-und
University of Petroleum & Entergy Studies,DEHRADUN ,Uttaranchal,"011-41730151,09810767679",-,-
University of Petroleum and Energy Studies, ,Uttaranchal,"2776201,2776061,2776053,6054,2776095,",enrollments@upes.ac.in,www.upes.ac.in
University Of Pune,PUNE ,Maharashtra,910212353899,puvc@unipune.ernet.in,www.unipune.ernet.in
University Of Rajasthan, ,Rajasthan,0141511863/510813,-,www.uniraj.ac.in
University of Science & Technology, ,Meghalaya,0361-2235768,ustm_erdf@rediffmail.com,http://www.ustm.ac.in/
University of Technology & Management, ,Meghalaya,0364-2500969/2500975/2500980,-,http://www.utm.ac.in/
University Post Graduate College,ADILABAD ,Andhra Pradesh,-,-,-
University Post Graduate College,KARIMNAGAR ,Andhra Pradesh,-,-,-
University Post Graduate College Warangal,WARANGAL ,Andhra Pradesh,-,-,-
University Rajasthan College, ,Rajasthan,-,-,-
UNIVERSITY SCHOOL OF EDUCATION, ,Delhi,-,"dr.sarojsharma@yahoo.in,ggsipu.use@gmail.com",-
University School of Law and Legal Studies, ,Delhi,23900296-298,m_afzalwani@yahoo.co.in,www.ipu.ac.in
University Studies In Law, ,Rajasthan,-,-,-
University Studies in Law, ,Rajasthan,-,-,-
UNIVERSITY TEACHER TRAINING COLLEGE, ,Haryana,-,-,-
University Visveshwaraya College Of Engineering, ,Karnataka,-,-,-
University VOC College of Engineering, ,Tamil Nadu,0461-2310044,dirucet@annauniv.edu.in,www.annauniv.edu.in
University18, ,Haryana,01244767000,contactus@university18.edu.in,www.university18.edu.in/
Unnamalai Institute of Technology, ,Tamil Nadu,0463-2221232,uitkpt@gmail.com,www.uitkovilpatti.ac.in
UP Vastra Prodhogiki Sansthan, ,Uttar Pradesh,-,-,-
Upadhi Mahavidyalaya, ,Uttar Pradesh,-,-,-
"Upasana College Of Nursing , Kollam",KOLLAM ,Kerala,-,-,-
"Upasana School Of Nursing,Kollam",KOLLAM ,Kerala,-,-,-
"Upchar College Of Nursing , Jaipur",JAIPUR ,Rajasthan,-,-,-
UPDESH ELEMENTRY TEACHER EDUCATIONAL INSTITUTE, ,Haryana,-,-,-
Upendra Nath Brahma College, ,Assam,-,-,-
Upendra Pai Memorial College, ,Karnataka,-,-,-
Upendranath College, ,Orissa,-,-,-
Upendranath College, ,Orissa,-,-,-
Upleta Municipal Arts And Commerce College, ,Gujarat,-,-,-
UPR COLLEGE OF EDUCATION, ,Tamil Nadu,-,-,-
Urdu Arts Evening College,HYDERABAD ,Andhra Pradesh,23227330,-,-
Urdu Education Board, ,Delhi,7042806266,ueb.ac.in@gmail.com,http://www.ueb.ac.in/
Urdu Medium Govt. Primary Teacher's Training Institute, ,West Bengal,-,-,-
Ursuline Primary Teacher Education College, ,Jharkhand,-,-,-
Ursuline Primary Teacher's Education College, ,Jharkhand,06526-293048,-,-
Ursuline Women'S Teachers Training College, ,Jharkhand,-,-,-
Ursuline Womens Teacher Training College, ,Jharkhand,-,-,-
Urumu Dhanalakshmi College,TRICHY ,Tamil Nadu,91-431-253196/2531966,"sen.kutti@gmail.com,principaludc@gmail.com",http://www.udctrichy.org.in/
USAMA CHARITABLE TRUST(R), ,Karnataka,-,-,-
USHA EDUCATIONAL INSTITUTE, ,Uttar Pradesh,"0565-2763076,9675370927",info@ushaeducational..com,-
USHA LATCHUMANAN COLLEGE OF EDUCATION, ,Pondicherry,-,-,-
"Usha School Of Nursing , Bidar",BIDAR ,Karnataka,-,-,-
"Usha School Of Nursing , Vijayawada",VIJAYAWADA ,Andhra Pradesh,"0866-2480606,9849847449",-,-
Ushodaya Degree College,CHODAVARAM ,Andhra Pradesh,"0891–2758076,08934–247100",-,-
Ushodaya Mahila Degree College,RANGAREDDY ,Andhra Pradesh,24240074,-,-
USMR First Grade College, ,Karnataka,-,-,-
UTHANOOR EDUCATION SOCIETY, ,Karnataka,-,-,-
Utikan Kerada Mahabir College, ,Orissa,-,-,-
Utkal Gourav Madhusudan Institute of Technology, ,Orissa,9438344687,ugmit1979@yahoo.in,http://www.ugmit.org/
UTKAL Institute of Engineering & Technology, ,Orissa,0674-2549577,info@uiet.co.in,www.uiet.co.in
Utkal Mani Gopabandhu B.Ed. College, ,Orissa,-,-,-
Utkal Sangeet Mahavidyalaya, ,Orissa,-,-,-
Utkal University,BHUBANESWAR ,Orissa,2582806,udpsutkal@yahoo.co.in,http://www.utkal-university.org/
Utkal University of Culture, ,Orissa,+91-674-2535484,mail@uuc.ac.in,http://www.uuc.ac.in/
Utkalmani Gopabandhu Institute of Engineering, ,Orissa,0661-2401130,ugie_principal@rediffmail.com,http://www.ugierkl.ac.in/
Utkalmani Gopabandhu Mahavidyalaya, ,Orissa,-,-,-
Utkalmani Homoeopathy College, ,Orissa,-,-,-
Utkalmani Homoeopathy College, ,Orissa,-,-,-
Utkarsh Apang Prashikshan Sanstha,AURANGABAD ,Maharashtra,0240-2347237,-,-
Utkranti Mandal Vidhi Mahavidyalaya at Jarud Tq.,AMRAVATI ,Maharashtra,"07229-246022,07229-246044",-,-
Uttam Chand Mali Devi College of Management Science, ,Rajasthan,"9829050654,9983781820",mail@ucmdcollege.org,http://www.ucmdcollege.org
Uttam Devi Mohanlal College of Engineering, ,Rajasthan,01426-512550/51,info@udmijaipur.com,http://www.jecrcfoundation.com
Uttam Institute of Management studies, ,Uttar Pradesh,05626450002/07,info@uttaminstitute.ac.in,www.uttaminstitute.ac.in
UTTAMRAO DAHAKE SHIKSHAN MAHAVIDYALAYA, ,Maharashtra,-,-,-
"Uttamrao Umak Memorial Nursing Training School,amravati",AMRAVATI ,Maharashtra,-,-,-
Uttar Banga B.P.Ed. College, ,West Bengal,-,-,-
"Uttar Banga Krishi Vishwavidyalaya , Cooch Behar", ,West Bengal,"094342-28482,03582-222545","	janajc@rediffmail.com,janajagadish@yahoo.com",www.ubkv.org
Uttar Banga Primary Teacher's Training Institute, ,West Bengal,-,-,-
Uttar Banga Womens B.Ed. College, ,West Bengal,-,-,-
Uttar North Dinajpur Primary Teacher Training Institute, ,West Bengal,-,-,-
UTTAR PRADESH College, ,Bihar,-,-,-
Uttarakhand Open University, ,Uttaranchal,+915946261122,-,www.uou.ac.in
UTTARAKHAND SANSKRIT UNIVERSITY, ,Uttaranchal,"01334-275574,250885",info@ua-sanskritacademy.com,-
Uttarakhand Technical University, ,Uttaranchal,"0135-2770059,2770126,2770127",utu.grievance@gmail.com,www.uktech.ac.in
Uttaran College of Education, ,West Bengal,-,-,-
"Uttaranchal Dental College & Medical Research Institute , Uttarakhand",DEHRADUN ,Uttaranchal,"0135-2499047,0135-2727065",info@udmri.org,www.udmri.india.org
Uttaranchal Institute of Business Studies, ,Uttaranchal,"0135-2772135,2771170",info@uibsdehradun.com,www.uibsdehradun.com
UTTARANCHAL INSTITUTE OF MANAGEMENT, ,Uttaranchal,"0135-2772135,2771170",info@uimdehradun.com,www.uimdehradun.com
Uttaranchal Institute of Technology,DEHRADUN ,Uttaranchal,"0135-2772135,2772231,3203273",uttinsttech@yahoo.com,www.uitdehradun.com
Uttaranchal Sanskrit University, ,Uttaranchal,-,sanskrituniversity@yahoo.com,-
UTTRANCHAL COLLEGE OF EDUCATION, ,Uttaranchal,-,info@ucedoon.org,-
