G.H. RAISONI INSTITUTE OF MANAGEMENT & RESEARCH,HAVELI ,Maharashtra,020-325531804,info@raisoni.net,www.raisoni.net
G. H. Raisoni Law School,NAGPUR ,Maharashtra,"07104-237688,9975497711",ashokyende@gmail.com,http://ghrlawschool.raisoni.net/
G.H. RAISONI NATIONAL COLLEGE, ,Chhattisgarh,-,-,-
G.H.G HARPRAKESH TEACHER TRAINING COLLEGE, ,Punjab,-,-,-
G.H.G. Harparkaash College Of  Education For Women, ,Punjab,-,-,-
G.H.G. Khalsa College, ,Punjab,-,-,-
G.H.G. Khalsa College Of Education, ,Punjab,-,-,-
"G.H.G. Khalsa College of Pharmacy , Gurusar Sadhar",GURDASPUR ,Punjab,"+91-1624-275469,+91-1624-277727,+91-98724-5189",ghgkcpsadhar@yahoo.co.in,www.ghgpharmacysadhar.org
"G.H.Rai soni Institute of Life Sciences , Nagpur",NAGPUR ,Maharashtra,-,-,-
G.H.Raisoni College of Engineering & Management,HAVELI ,Maharashtra,020-27052813,ghriet@raisoni.net,-
G.H.Raisoni Institute of Engineering & Management,JALGAON ,Maharashtra,(0)0257-2262781/82,principal@ghriemjal.edu.in,www.raisoni.net
G.I.D.C. RAJIU SHIROFF ROFEL INSTITUTE OF MANAGEMENT STUDIES,VALSAD ,Gujarat,0260-2436544,grims@12india.com,-
G.I.M.T INSTITUTE OF MANAGEMENT & TECHNOLOGY,NOIDA ,Uttar Pradesh,0120-2320074,drvivekkumar@rediffmail.com,-
G.K. COLLEGE OF EDUCATION, ,Tamil Nadu,-,-,-
G.K. Goswami Government College, ,Rajasthan,-,-,-
G.K.G. College, ,Maharashtra,-,-,-
G.K.M. B.ED COLLEGE, ,Karnataka,-,-,-
G.K.M. PRIMARY TEACHER TRAINING INSTITUTE, ,Karnataka,-,-,-
"G.K.R.V.M. Degree & P.G College, Rajahmundry",RAJAHMUNDRY ,Andhra Pradesh,"0883–2445417,2461570",-,-
G.K.S.M. Government College, ,Punjab,-,-,-
G.L.A. INSTITUTE OF BUSINESS MANAGEMENT,MATHURA ,Uttar Pradesh,"91-5662-241489,241485",glaitm@glaitm.org,www.glaitm.org
G.M. College, ,Orissa,-,-,-
G.M. COLLEGE OF EDUCATION, ,Karnataka,-,-,-
G.M. Evening College, ,Orissa,-,-,-
G.M. Law College, ,Orissa,-,info@gmlawcollege.org.in,-
G.M. Sanghi College Of Commerce,SECUNDERABAD ,Andhra Pradesh,27019997,-,-
G.M.ALADMAR(NAIK) PRIMARY SCHOOL T.T.C, ,Karnataka,-,-,-
"G.M.College of Pharmacy , Bangalore",BANGALORE ,Karnataka,+91-80-27726108,-,-
G.M.D. Arts & B.W.Commerce & Science College, ,Maharashtra,-,-,-
G.M.R. Degree College,SRIKAKULAM ,Andhra Pradesh,-,-,-
G.M.R. Vidyarthi Degree College,TADEPALLIGUDEM ,Andhra Pradesh,"08818–221890,224876",-,-
G.M.S. Mavmm Polytechnic College,TIRUNELVELI ,Tamil Nadu,-,mavmmsabai@yahoo.co.in,-
G.M.T TEACHER TRAINING COLLEGEAL, ,Punjab,-,-,-
G.N.D.TEACHER TRAINING COLLEGE, ,Punjab,-,-,-
G.P. Government Womens College, ,Manipur,-,-,-
G.P. Polytechnic College, ,Tamil Nadu,"04179-220002,04179-221324,9443437487",gp_poly@in.com,	www.gppolytechnic.com
G.P.S. Degree College, ,Uttar Pradesh,-,-,-
G.P.S. DEGREE COLLEGE, ,Uttar Pradesh,-,-,-
G.P.S. MAHAVIDYALAYA, ,Uttar Pradesh,-,-,-
G.Pulla Reddy Engineering College, ,Andhra Pradesh,"91-8518-270957,271017","info@gprec.ac.in,principal@gprec.ac.in",www.gprec.ac.in
G.Pullaiah College of Engineering & Technology,KURNOOL ,Andhra Pradesh,-,-,-
G.Pullaiah College of Engineering and Technology, ,Andhra Pradesh,"08518-270131,+917799696385/86,+91924692286",principal@gpcet.ac.in,http://gpcet.ac.in/
G.R. DAMODARAN ACADEMY OF MANAGEMENT,COIMBATORE ,Tamil Nadu,-,-,-
G.R. Gobindarajulu School Of Applied Computer Technology,COIMBATORE ,Tamil Nadu,-,director@grgsact.com,-
G.R. GOVINDARAJULU COLLEGE OF EDUCATION, ,Tamil Nadu,-,-,-
G.R. MEMORIAL INSTITUTE OF N.T.T., ,Rajasthan,-,-,-
G.R.DAMODARAN TECHER TRAINING INSTITUTE, ,Tamil Nadu,-,-,-
G.R.G. Polytechnic College For Women,MADURAI ,Tamil Nadu,-,principal@grgpolytech.com,-
G.R.G. SCHOOL OF MANAGEMENT STUDIES FOR WOMEN,COIMBATORE ,Tamil Nadu,-,-,-
G.R.K. Degree College,PRAKASAM ,Andhra Pradesh,"08404–271245,271288",-,-
G.R.R & T.P.R. Degree College,PRAKASAM ,Andhra Pradesh,"08406–232996,233167",-,-
G.S. Arts & Science Degree College,NELLORE ,Andhra Pradesh,"08622–273336,273878",srnaidu@yahoo.com,-
G.S. Ayurved Mahavidyalaya, ,Maharashtra,-,-,-
G.S. Ayurved Mahavidyalaya, ,Maharashtra,-,-,-
G.S. College Of Commerce, ,Maharashtra,-,-,-
G.S. College Of Commerce & Economics, ,Madhya Pradesh,-,-,-
G.S. COLLEGE OF COMMERCE & ECONOMICS, ,Madhya Pradesh,-,-,-
G.S. College Of Commerce And Economics, ,Maharashtra,-,-,-
G.S. COLLEGE OF EDUCATION, ,Uttar Pradesh,-,-,-
G.S. College Of Science Arts & Commerce, ,Maharashtra,-,-,-
G.S. Degree College, ,Uttar Pradesh,-,-,-
G.S. DEGREE COLLEGE, ,Uttar Pradesh,-,-,-
G.S. Hindu Degree College, ,Uttar Pradesh,-,-,-
G.S. Krishna Memorial Law College, ,Andhra Pradesh,-,info@gslawcollege.in,http://sgskmlawcollege.tripod.com/
G.S. TEACHER TRAINING COLLEGE, ,Haryana,-,-,-
G.S. Tompe Arts & Commerce College, ,Maharashtra,-,-,-
G.S.GANGID TEACHER TRAINING COLLEGE, ,Rajasthan,-,-,-
"G.S.K.M. Law College , Rajahmundry",RAJAHMUNDRY ,Andhra Pradesh,"0883-2461570,0883-2445417",-,-
"G.S.L Medical College, Rajahmundry",RAJAHMUNDRY ,Andhra Pradesh,"0883-2484999,2483023",gslmedicalcollege@yahoo.co.in,-
G.S.M.COLLEGE OF ADVANCE EDUCATION, ,Uttar Pradesh,-,-,-
G.S.MAHAVIDYALAYA, ,Uttar Pradesh,-,-,-
G.S.R. Degree College,GUNTUR ,Andhra Pradesh,0863–2350928,-,-
"G.S.R. Degree College, Kamareddy",KAMAREDDY ,Andhra Pradesh,-,-,-
G.S.R.M. MEMORIAL DEGREE COLLEGE, ,Uttar Pradesh,-,contact@gsrmdegreecollege.net,-
G.S.R.M. Memorial Degree College, ,Uttar Pradesh,-,-,-
"G.S.V.M. Medial College, Kanpur", ,Uttar Pradesh,0512-2214881/2214145,"gsvm_knp@yahoo.co.in,contact@gsvmmedicalcollege.com",-
"G.S.V.M.Medical College , KANPUR",KANPUR ,Uttar Pradesh,+91-0512-2535483,"gsvm_knp@yahoo.co.in,info@gsvmmedicalcollege.com",www.gsvmmedicalcollege.com
G.Singh G.P.Singh Khalsa College, ,Punjab,-,-,-
G.T. Patil Arts Commerce And Science College, ,Maharashtra,-,-,-
"G.T. Polytechnic College, Jaora", ,Madhya Pradesh,07414229202	,gbb_pri@yahoo.co.in,-
G.T. TEACHER TRAINING COLLEGE, ,Punjab,-,-,-
G.T.N. Arts College,DINDIGUL ,Tamil Nadu,-,-,http://www.gtnarts.org
G.V COLLEGE OF EDUCATION., ,Rajasthan,-,-,-
G.V. College Of Education, ,Rajasthan,-,-,-
G.V.COLLEGE OF EDUCATION, ,Rajasthan,-,-,-
G.V.GOWDA MEMORIAL VIDYARTHINILAYA VOKKALIGARA SAN KOLLEGALA, ,Karnataka,-,-,-
G.V.M INSTITUTE OF TECHNOLOGY & MANAGEMENT,SONIPAT ,Haryana,-,gvmitsonipat@rediffmail.com,-
G.V.M. TEACHER TRAINING COLLEGE FOR GIRLS, ,Haryana,"+91-1564-220056,220057",bttc.gvm@gmail.com,http://www.bttc-gvm.org.in
G.V.N. College,TUTICORIN ,Tamil Nadu,(04632)220389,"gvncollegeoffice@gmail.com,gvncollege2008@yahoo.co",http://www.gvncollege.com/
G.V.P College For Degree & Pg Courses,VISAKHAPATNAM ,Andhra Pradesh,-,gvp_pg@yahoo.co.in,-
G.V.R & S. Pg College,GUNTUR ,Andhra Pradesh,-,-,-
G.V.R & Sailaja Degree College For Women,GUNTUR ,Andhra Pradesh,"0863–2350436,2351177",gvrscdinst@yahoo.com,-
G.V.V. SANGHAS D.ED COLLEGE, ,Karnataka,-,-,-
Gadadhar Shlok Mahavidyalaya, ,Uttar Pradesh,-,-,-
Gadibrahma College, ,Orissa,-,-,-
Gadibrahma Womens College, ,Orissa,-,-,-
GAGAN COLLEGE OF MANAGEMENT & TECHNOLOGY, ,Uttar Pradesh,-,-,-
Gagan College of Management & Technology, ,Uttar Pradesh,-,-,-
GAHLOT INSTITUTE OF MANAGEMENT STUDIES & RESEARCH,MUMBAI ,Maharashtra,022-27550816,gahlot_mgmt@rediffmail.com,www.gimsr.edu.in
Gajadhar Bhagat College, ,Bihar,-,-,-
"Gajapati College Of Nursing,Gajapati", ,Orissa,-,-,-
"Gajapati College of Pharmacy , Paralakhemundi", ,Orissa,"06815-224199,9861318158,943713482",info@gim.org.in,www.gim.org.in
GAJAPATI INSTITUTE OF MANAGEMENT, ,Orissa,-,info@gim.org.in,-
"Gajapati School Of Nursing , Gajapati", ,Orissa,-,-,-
"Gajra Raja Medical College, Gwalior",GWALIOR ,Madhya Pradesh,0751-2321400,grmc1946@yahoo.co.in,www.grmedicalcollege.org
Gajraj Singh Memorial Degree College, ,Uttar Pradesh,-,-,-
Galaxy Institute of Management, ,Tamil Nadu,"(044)27197573,27197559",-,ww.galaxy.edu.in
"Galaxy Para Medical College , Jammu",JAMMU ,Jammu and Kashmir,-,-,-
GALGOLIAS COLLEGE OF ENGINEERING AND TECHNOLOGY, ,Uttar Pradesh,-,-,-
Galgotia University, ,Uttar Pradesh,0120-4370000,-,www.galgotiasuniversity.edu.in
GALGOTIAS BUSINESS SCHOOL,NOIDA ,Uttar Pradesh,"0120-2328280-81,9711118402,9711110619","info@galgotiasbschool.in,admissions@galgotiasbschool.in",www.galgotiasbschool.in
Galgotias College of Engineering & Technology,NOIDA ,Uttar Pradesh,0120-2326873-75,info@galgotiacollege.com,www.galgotiacollege.edu
Galsi Rabindra Nazrul College of Education, ,West Bengal,-,principal@grnce.edu.in,-
Galuguribapi Raju Degree College,ANAPARTHI ,Andhra Pradesh,-,-,-
GANA BHARATHI D.ED COLLEGE, ,Karnataka,-,-,-
Ganadipathy Tulsi's Engineering College, ,Tamil Nadu,0416-230900,principal@gtec.ac.in,www.gtec.ac.in
GANAPATHI COLLEGE OF EDUCATION, ,Tamil Nadu,-,-,-
Ganapathy Chettiar College of Engineering and Technology,RAMANATHAPURAM ,Tamil Nadu,04564206636,ganapathyec@gmail.com,www.ganapathyenggcollege.com
Ganapathy Engineering College,WARANGAL ,Andhra Pradesh,-,-,-
Ganapathy Seethai Ammal College (Women),SIVAGANGAI ,Tamil Nadu,-,-,-
Ganapati Institute of Engineering & Technology(Polytechnic), ,Orissa,0671?2491956,contactgiet@rediffmail.com,www.gietorissa.org
Ganauri Ramkali Teacher's Training College, ,Bihar,06324-290023.,info@grttcnawada.com,www.grttcnawada.com
Gandhi Adarsh College, ,Haryana,-,-,-
Gandhi Centenary B.T. College, ,West Bengal,-,-,-
Gandhi Centenary B.T. College, ,West Bengal,-,-,-
GANDHI COLLEGE OF EDUCATION, ,Tamil Nadu,-,-,-
Gandhi College of Pharmacy, ,Haryana,0184-2267357,-,www.gcpknl.com
"Gandhi College of Pharmacy , KARNAL",KARNAL ,Haryana,0184–2267357,Info@gcpknl.Com,www.gcpknl.org
Gandhi Degree College, ,Uttar Pradesh,-,-,-
Gandhi Degree College,VISAKHAPATNAM ,Andhra Pradesh,0891–2759757,-,-
"Gandhi Dental College, Bhubaneswar",BHUBANESWAR ,Orissa,"0674-2111598,2561838",info@gdcollege.com,www.gdc.edu.in
GANDHI FAIZ-E-AAM COLLEGE, ,Uttar Pradesh,-,-,-
Gandhi Faizeam College, ,Uttar Pradesh,-,-,-
GANDHI GRAM WOMENS B.ED. COLLEGE, ,Maharashtra,-,-,-
"Gandhi Hospital School Of Nursing , Secunderabad",SECUNDERABAD ,Andhra Pradesh,-,-,-
Gandhi Institute for Technological Advancement,BHUBANESWAR ,Orissa,0674-2561008/2000965,"gitabhubaneswar@yahoo.com,gita@gita.edu.in",www.gita.edu.in
Gandhi Institute For Technology, ,Orissa,(0674)-2562327/09437037008,-,-
Gandhi Institute of Advanced Computer & Research, ,Orissa,"(91)6856-236350,235180",iacr_enggcollege@yahoo.co.inmail@giacr.ac.in,http://www.giacr.ac.in
Gandhi Institute of Engineering and Technology,GUNUPUR ,Orissa,06857-250282/250172/250263,gandhi_giet@yahoo.com,www.giet.edu
GANDHI INSTITUTE OF PERFECT TEACHING STUDIES, ,Uttar Pradesh,-,-,-
GANDHI INSTITUTE OF PROFESSIONAL AND TECHNICAL STUDIES, ,Uttar Pradesh,0121-6542306,	gandhicolleges@gmail.com,www.gandhicolleges.com
GANDHI INSTITUTE OF TECH. & MGMT,VISAKHAPATNAM ,Andhra Pradesh,-,"gsvm_knp@yahoo.co.in,contact@gsvmmedicalcollege.com",-
Gandhi Law College, ,Uttar Pradesh,"040-24033335,9849025605",info@mglawcollege.com,http://www.mglawcollege.com
Gandhi Mahavidyalaya, ,Orissa,-,-,-
Gandhi Mahila Kalasala, ,Andhra Pradesh,"0866–2479002,2421142,2421144",prabhased.org2002@yahoo.com,-
Gandhi Medical College, ,Andhra Pradesh,040-27502856/27502742,gmc_hyd@ap.nic.in,www.gandhihospital.in
Gandhi Medical College,BHOPAL ,Madhya Pradesh,0755-2540590,gmclibrary@rediffmail.com,-
"Gandhi Medical College, Bhopal",BHOPAL ,Madhya Pradesh,0755-2540590,gmclibrary@rediffmail.com,gandhimedicalcollege.com
Gandhi Medical College, ,Andhra Pradesh,9849903016,gmc_hyd@ap.nic.in,http://gandhihospital.in/
Gandhi Memorial College, ,Jammu and Kashmir,-,-,-
"Gandhi Memorial Degree College, Godavarikhani",GODAVARIKHANI ,Andhra Pradesh,08728–245882,-,-
Gandhi Memorial Mahila Degree College,GODAVARIKHANI ,Andhra Pradesh,08728–242566,-,-
Gandhi Memorial National College, ,Haryana,-,-,-
Gandhi Natha Rangaji Homoeopathic Medical College,SHOLAPUR ,Maharashtra,-,-,-
GANDHI NATIONAL COLLEGE, ,Madhya Pradesh,-,-,-
"Gandhi Poly., Muzaffarnagar", ,Uttar Pradesh,0131-2606741,gandhipolytechnic@rediffmail.com,-
Gandhi Polytechnic, ,Orissa,0680-2283642,gandhipolyinfo@gmail.com,www.gpbam.org
"Gandhi Polytechnic College, Sathyamangalam",ERODE ,Tamil Nadu,-,info@rajivgandhiedu.in,-
Gandhi Polytechnic Muzaffarnagar, ,Uttar Pradesh,-,gandhipolytechnic@rediffmail.com,http://gandhipolytechnicmzn.globsol.in/
GANDHI POST GRADUATE, ,Uttar Pradesh,-,-,-
Gandhi PR College, ,Madhya Pradesh,-,-,-
Gandhi Samarak Dev Nagri College, ,Uttar Pradesh,-,-,-
"Gandhi School Of Nursing , Karnal",KARNAL ,Haryana,-,-,-
GANDHI SEVA SADAN TEACHER TRAINING INSTITUTE, ,Kerala,-,-,-
Gandhi Shatabdi Smarak Mahavidyalaya, ,Uttar Pradesh,-,-,-
GANDHI SHIKSHAN BHAWANS, ,Maharashtra,-,-,-
GANDHI SMARAK COLLEGE, ,Uttar Pradesh,-,-,-
Gandhi Smarak Degree College, ,Uttar Pradesh,-,-,-
GANDHI SMARAK DEGREE COLLEGE, ,Uttar Pradesh,-,-,-
Gandhi Smarak Triveni Mahavidyalaya, ,Uttar Pradesh,-,-,-
Gandhi T.T. College, ,Rajasthan,-,-,-
GANDHI VIDHYAMANDIR, ,Rajasthan,-,-,-
Gandhi Vidya Niketan Degree College, ,Uttar Pradesh,-,-,-
GANDHI VIDYAMANDIR MAHILA TEACHER TRAINING COLLEGE, ,Rajasthan,-,-,-
GANDHI VIDYASHALA TEACHER TRAINING INSTITUTE FOR WOMEN, ,Karnataka,-,-,-
GANDHI VOCATIONAL COLLEGE, ,Madhya Pradesh,(07542)-400132,gvc_guna@rediffmail.com,www.gvcollege.org
GANDHIGRAM RURAL INSTITUTE (DEEMED UNIVERSITY) GANDHIGRAM, ,Tamil Nadu,-,-,-
Gandhigram Rural University,DINDIGUL ,Tamil Nadu,"2452371,2452375",gricc@vsnl.com,www.ruraluniv.ac.in
GANDHIJI COLLEGE OF D .Ed, ,Karnataka,-,-,-
Gandhiji Institute Of Science And Technology, ,Andhra Pradesh,"08654-201133,08654-201144",ssvpgist@gmail.com,http://gistech.co.in/
Gandhinagar Charitable Trust Sanchalit Arts And Commerce College, ,Gujarat,-,-,-
Gandhinagar Institute of Technology, ,Gujarat,02764-281862,git_enggcollege@yahoo.co.in,www.git.org.in
GANDI DEVI SHIKSHAN SANSTHAN, ,Rajasthan,-,-,-
GANDI FAIZ -E-AAM COLLEGE, ,Uttar Pradesh,-,-,-
Gandi Girls College, ,Rajasthan,-,-,-
Ganesar College of Arts and Science, ,Tamil Nadu,-,-,-
Ganesar Senthamil Kallori,THANJAVUR ,Tamil Nadu,-,-,-
GANESH COLLEGE OF EDUCATION, ,Tamil Nadu,-,-,-
Ganesh College of Engineering,SALEM ,Tamil Nadu,"0427-2911019,6502193",principal@ganeshenggcollege.org,www.ganeshenggcollege.org
Ganesh Institute of Engineering & Technology, ,Orissa,"(0674)3203000,2471014",gietpolytechnic@giet.edu.in,http://www.giet.edu.in
Ganesh Lal Aggarwal CollegeG.L.A. College, ,Jharkhand,06562-290095,-,http://www.glanpu.org.in/
Ganesh Senthamizh Kalloori,PUDUKOTAI ,Tamil Nadu,-,-,-
Ganesh Shankar Vidyarthi Momorial Medical College, ,Uttar Pradesh,-,-,-
Ganesh Shankar Vidyarthi Momorial Medical College, ,Uttar Pradesh,-,-,-
Ganeshi Lal Bajaj Institute of Technology & Management, ,Uttar Pradesh,0120-2323818,info@glbitm.org,www.glbitm.org
"Ganga College Of Nursing , Coimbatore",COIMBATORE ,Tamil Nadu,-,-,-
Ganga Degree College, ,Uttar Pradesh,-,-,-
Ganga Devi Mahila College, ,Bihar,-,-,-
GANGA INSTITUTE OF EDUCATION, ,Haryana,-,-,-
Ganga Institute of Technology & Management, ,Haryana,"08684000908/09/10,09899975346,",	gitmkablana@gmail.com,http://www.gangainstitute.com
GANGA KAVERI PRE SCHOOL TEACHER EDUCATION, ,Karnataka,-,Kaveris@vsnl.net,-
"Ganga School Of Nursing For Women,Coimbatore",COIMBATORE ,Tamil Nadu,-,-,-
"Ganga Sheel College Of Higher Education,Bareilly",BAREILLY ,Uttar Pradesh,-,-,-
"Ganga Sheel School Of Nursing , Bareilly",BAREILLY ,Uttar Pradesh,-,-,-
Ganga Singh College,CHAPRA ,Bihar,+91-6152-232707,barsar@gangasinghcollege.in,http://gangasinghcollege.in
"Ganga Singh Law College,", ,Bihar,9431439434,-,-
Gangaa Polytechnic College, ,Tamil Nadu,"04273242007,9944949811",gangaa_gpt2007@yahoo.com,-
Gangadhar Mohapatra Law College, ,Orissa,-,-,-
GANGADHAR TEACHER TRAINING COLLEGE, ,Rajasthan,-,-,-
Gangadharpur Mahavidyalaya, ,West Bengal,-,-,-
Gangadharpur Sikshan Mandir, ,West Bengal,-,-,-
GANGAMAI COLLEGE OF EDUCATION, ,Maharashtra,-,-,-
"Gangamai Institute of Pharmacy , Nagaon",NAGAON ,Maharashtra,"02562-243000,243170",-,www.gangamaiengg.org
Gangarampur B.Ed. College, ,West Bengal,-,-,-
Gangarampur College, ,West Bengal,-,-,-
Gangavathi Bhagyamma Memorial Rural College, ,Karnataka,-,-,-
"Gangavati Institute Of Nursing Sciences , Koppal", ,Karnataka,-,-,-
"Gangothri College Of Nursing,Bangalore",BANGALORE ,Karnataka,-,-,-
GANGOTHRI INSTITUTE OF TEACHER TRAINING, ,Karnataka,-,-,-
"Gangothri School Of Nursing , Bangalore",BANGALORE ,Karnataka,-,-,-
