FACULTY OF MANAGEMENT, ,Gujarat,0265-2791179,-,www.aimrksm.org
FACULTY OF MANAGEMENT STUDIES, ,Rajasthan,-,-,-
FACULTY OF MANAGEMENT STUDIES, ,Madhya Pradesh,07582-264504,fmssagar_in_sagar@sancharnet.in,www.aimrksm.org
"FACULTY OF MANAGEMENT STUDIES, UNIVERSITY INSTITUTE OF MANAGEMENT",JABALPUR ,Madhya Pradesh,0761-2600693,directoruim@gmail.com,-
"FACULTY OF MANAGEMENT STUDIES, UNIVERSITY OF DELHI",DELHI ,Delhi,911127666382/6388,admissions@fms.edu,www.fms.edu
"Faculty of Pharmacy Integral University , Lucknow",LUCKNOW ,Uttar Pradesh,"2890730,2890812",info@integraluniversity.ac.in,www.integraluniversity.ac.in
"Faculty of Pharmacy, JamiaHamdard",DELHI ,Delhi,(91-11)26059688,-,www.jamiahamdard.edu
Faculty of Technology & Engineering,BARODA ,Gujarat,0265-2791179,registrar@msubaroda.ac.in,http://www.msubaroda.ac.in
Fae, ,Uttar Pradesh,-,-,-
Faith India,ERNAKULAM ,Kerala,412155,-,-
"Faith Institute Of Nursing Sciences , Bangalore",BANGALORE ,Karnataka,-,-,-
"Faith Institute Of Nursing Sciences , Bangalore",BANGALORE ,Karnataka,-,-,-
FAIZ-E-AAM MODERN DEGREE COLLEGE, ,Uttar Pradesh,-,-,-
Faiz-E-Am Degree College, ,Uttar Pradesh,-,-,-
FAIZUL ULOOM TEACHERS TRAINING INSTITUTE, ,Karnataka,-,-,-
Fakhruddin Ali Ahmed Medical College, ,Assam,03665-252140,faamc.barpeta2010@gmail.com,http://faamcassam.co.in/
Fakir Chand College, ,West Bengal,-,-,-
Fakir Chand College (B.Ed.Section), ,West Bengal,-,-,-
Fakir Moham University, ,Orissa,06782-275787,muniversity@rediffmail.com,http://www.fmuniversity.nic.in/
Fakiragram College, ,Assam,-,-,-
Falakata B.Ed. College, ,West Bengal,+91-3563-260508,contactfalakatabedcollege.org,www.falakatabedcollege.org
Falakata College, ,West Bengal,-,-,-
Falakata Polytechnic, ,West Bengal,-,-,-
Falcon Aircraft Maintenance Engineers Institue, ,Uttar Pradesh,09839128323,info@fiame.org,http://www.fiame.org/
FALGUNRAO PATIL PATOLE B.ED. COLLEGE, ,Maharashtra,-,-,-
FAMITHA GIRLS TEACHER TRAINING INSTITUTE, ,Tamil Nadu,-,-,-
Farah College of Engineering & Technology,CHEVELLA ,Andhra Pradesh,-,-,-
Farah Institute Of Computer Sciences,MANDAL ,Andhra Pradesh,-,-,-
"Faran College Of Nursing , Bangalore",BANGALORE ,Karnataka,-,-,-
"Faran School Of Nursing , Bangalore",BANGALORE ,Karnataka,-,-,-
"Farida Iqbal School Of Nursing, , Lucknow",LUCKNOW ,Uttar Pradesh,-,-,-
Faridabad Institute of Technology,FARIDABAD ,Haryana,-,info@mrei.ac.in,-
Farook College, ,Kerala,-,-,-
"Farook College, Kozhikode",KOZHIKODE ,Kerala,"0495-2440660,2440661",farookcollege@sity.com,www.farookcollege.org
FAROOK EDUCATIONAL SOCIETY, ,Kerala,"04832742710,2744144",farookkottakkal@gmail.com,http://farookkottakkal.org/pages/
FOROOK INSTITUTE OF MANAGEMENT STUDIES,KOZHIKODE ,Kerala,0495-24406580495-2440658,mba@fims.ac.in,www.fims.ac.in
Farook Training College, ,Kerala,-,-,-
FAROOK TRAINING COLLEGE,KOZHIKODE ,Kerala,"04952440662,243218",email:farooktc06@yahoo.com,http://farooktrainingcollege.com/
"Farooqia College of Pharmacy , MYSORE",MYSORE ,Karnataka,-,-,www.farooqia.org
"Farooqia Dental College & Hospital, Mysore",MYSORE ,Karnataka,021+91-821-2499588,farooqiadentalcollege@yahoo.com,www.farooqia.orgwww.fdc.ac.in
"Farooqia Polytechnic For Women, Mysore", ,Karnataka,082124481802442832,-,-
FAROOQIA TEACHER TRAINING INSTITUTE FOR WOMEN, ,Karnataka,-,-,-
Fateh Chand College for Women, ,Haryana,-,-,-
Father Agnel Polytechnic, ,Delhi,"(011)46035671,46081477",-,http://www.agnelpolytech.com/
Father Agnel Technical College, ,Maharashtra,67114054,fragnel_bandra@yahoo.com,atc.fragnel.ac.in
"Father Mathews College Of Nursing,Bangalore",BANGALORE ,Karnataka,-,-,-
Father Muller College, ,Karnataka,-,-,-
Father Muller Homoeopathic Medical College & Hospital,MANGALORE ,Karnataka,0824-2436768,mullerhmc@yahoo.co,www.fathermuller.com
"Father Muller'S Institute of Medical Education And Research, Mangalore",MANGALORE ,Karnataka,0824-2436301to7,muller@sancharnet.in,www.fathermuller.com
"Father Mullers Institue of Medical Education and Research, Mangalore", ,Karnataka,0824-2436301to7,muller@fathermuller.in,www.fathermuller.com
"Fathima College of Pharmacy , Kollam",KOLLAM ,Kerala,"9447000345,9447894731,04742710971",fcpquilon@hotmail.com,-
Fathima Institute of Medical Sciences, ,Andhra Pradesh,"08562200093,200092&200505",fims.kadapa.ap@gmail.com,http://www.fimskadapa.org/
"Fathima Institute Of Nursing,Kadapa",KARAPA ,Andhra Pradesh,-,-,-
FATHIMA MEMORIAL TRAINING COLLEGE, ,Kerala,0474-2727368,fathimabed@gmail.com,fmtcpallimukku.org
Fathima Michael College of Engineering and Technology, ,Tamil Nadu,04522094657,principalfmcet@gmail.com,http://www.fmcet.ac.in
"Fathima School Of Nursing,Calicut",CALICUT ,Kerala,-,-,-
FATHIMA TEACHER TRAINING INSTITUTE FOR WOMEN, ,Karnataka,-,-,-
Fatima College,MADURAI ,Tamil Nadu,-,fatimacollegemdu@gmail.com,-
"Fatima Hospital School Of Nursing , Lucknow",LUCKNOW ,Uttar Pradesh,-,-,-
"Fatima Hospital, School Of Nursing, Mau", ,Uttar Pradesh,-,-,-
"Fatima Institute Of Medical Sciences , Gorakhpur",GORAKHPUR ,Uttar Pradesh,-,-,-
"Fatima Mata Mission Hospital,Wayanad",WAYANAD ,Kerala,-,-,-
Fatima Mata National College,KOLLAM ,Kerala,"+91-474-2743387,2749585",mailbox@fatimacollege.net,http://www.fatimacollege.net
"Fatima School Of Nursing , Cuddapah",CUDDAPAH ,Andhra Pradesh,-,-,-
FATIMA TEACHER TRAINING INSTITUTE, ,Tamil Nadu,-,-,-
FAZFARI TEACHERS TRAINING INSTITUTE, ,Kerala,-,-,-
Fazl Ali College, ,Nagaland,-,principal@fac.net.in,-
"Federal College Of Nursing,Bangalore",BANGALORE ,Karnataka,-,-,-
Federal Institute of Science and Technology,ERNAKULAM ,Kerala,0484-2616267/2616403,mail@fisat.ac.in,www.fisat.ac.in
FEDERAL PRIMARY TEACHE TRAINING CENTRE, ,Karnataka,-,-,-
"Fellowship Mission Hospital, School Of Nursing,Pathanamthitta",PATHANAMTHITTA ,Kerala,-,-,-
"Fellowship School Of Nursing,Mahasamund", ,Chhattisgarh,-,-,-
"Female Health Supervisors Trg. Sch. , Idukki",IDUKKI ,Kerala,-,-,-
"Female Health Training Centre , Balaghat", ,Madhya Pradesh,-,-,-
"Female Health Worker Training Center,Jashpur", ,Chhattisgarh,-,-,-
"Female Health Worker Training Centre , Jhabua",JHABUA ,Madhya Pradesh,-,-,-
"Female Health Worker Training Centre , Mandla",MANDLA ,Madhya Pradesh,-,-,-
"Female Health Worker Training Centre,Dhamtari", ,Chhattisgarh,-,-,-
"Female Health Worker Training Centre,Rajnandgaon",RAJNANDGAON ,Chhattisgarh,-,-,-
"Female Health Worker Training School , Shillong",SHILLONG ,Meghalaya,-,-,-
"Female Health Workers Training Center,,Udaipur",UDAIPUR ,Rajasthan,-,-,-
Ferguson Degree College,HYDERABAD ,Andhra Pradesh,"27674879,27619928",-,-
Fergusson College, ,Maharashtra,-,principal@fergusson.edu,www.fergusson.edu
FERGUSSON COLLEGE PG CENTRE,HYDERABAD ,Andhra Pradesh,(40)27619928,-,-
"Fernandez School Of Nursing , Hyderabad",HYDERABAD ,Andhra Pradesh,"91-40-24756997,40222300",info@fernandezhospital.com,www.fernandezhospital.com
"Fernandez School Of Nursing , Rangareddy",RANGAREDDY ,Andhra Pradesh,"+91--4027123487,91-40-24756997,40222300",info@fernandezhospital.com,www.fernandezhospital.com
Feroz Gandhi Institute Of Engineering & Technology, ,Uttar Pradesh,0535-2217269,fgitrps@rediffmail.com,www.fgiet.com
Feroze Gandhi Degree (PG) College, ,Uttar Pradesh,-,-,-
Feroze Gandhi Memorial Govt College, ,Haryana,-,-,-
"Fhw Anm Training School , Amreli",AMRELI ,Gujarat,-,-,-
"Fhw Anm Training School , Dahod",DAHOD ,Gujarat,-,-,-
"Fhw Anm Training School , Surendranagar",SURENDRA NAGAR ,Gujarat,-,-,-
Field Marshal K M Kariappa College, ,Karnataka,-,-,-
Film And T.V. Institute Of Tamilnadu,COIMBATORE ,Tamil Nadu,-,www.tn.gov.in,-
Finolex Academy of Management and Technology,MIRJOLE ,Maharashtra,(020)-25534417,director@famt.ac.in,www.famt.ac.in
FIROZ GANDHI COLLEGE, ,Uttar Pradesh,-,-,-
"Firoz Gandhi Poly., Raibareily", ,Uttar Pradesh,0535-2217269,-,-
"Firozabad School Of Nursing , Firozabad",FAIZABAD ,Uttar Pradesh,-,-,-
"Firozabad School Of Nursing , Firozabad",FAIZABAD ,Uttar Pradesh,-,-,-
First aid & CPR training, ,Delhi,9990669808,firstaidandcprtraining.in@gmail.com,http://www.firstaidandcprtraining.in/
First Grade College Arts science Commerce, ,Karnataka,-,-,-
First Grade College K G F, ,Karnataka,-,-,-
First Grade College K G F, ,Karnataka,-,-,-
"Flaiz Memorial Adventist College, Narsapur",NARASAPUR ,Andhra Pradesh,"08814–277286,273905",flaizcollege@yahoo.com,-
FLORA TEACHER S TRAINING COLLEGE, ,Karnataka,-,-,-
"Florence College Of Nursing , Bangalore",BANGALORE ,Karnataka,-,-,-
FLORENCE ENGLISH INSTITUTION, ,Karnataka,-,-,-
"Florence Nightangle School Of General Nursing , & Paramedical Sciences,Shahajahanpur", ,Uttar Pradesh,-,-,-
"Florence Nightingale Anm female Health Worker Trg Sch , Koraput", ,Orissa,-,-,-
"Florence Nightingale Cn & Research Centre , Gwalior",GWALIOR ,Madhya Pradesh,-,-,-
"Florence Nightingale College Of Nursing , Gwalior",GWALIOR ,Madhya Pradesh,-,-,-
"Florence Nightingale College Of Nursing,Krishna",KRISHNA ,Andhra Pradesh,-,-,-
"Florence Nightingale College Of Nursing,Shahjahanpur",SAHARANPUR ,Uttar Pradesh,-,-,-
"Florence Nightingale Inst Of Nursing , Edu. Mumbai",MUMBAI ,Maharashtra,-,-,-
"Florence Nightingale Modern Degree College For Women,Kadapa",KARAPA ,Andhra Pradesh,-,-,-
"Florence Nightingale School Of Nursing , Bidar",BIDAR ,Karnataka,-,-,-
"Florence Nightingale School Of Nursing , East Godawari",EAST GODAVARI ,Andhra Pradesh,-,-,-
"Florence Nightingale School Of Nursing , Gulbarga",GULBARGA ,Karnataka,-,-,-
"Florence Nightingale School Of Nursing , Gwalior",GWALIOR ,Madhya Pradesh,-,-,-
"Florence Nightingale School Of Nursing , Kakinada",KAKINADA ,Andhra Pradesh,-,-,-
"Florence Nightingale School Of Nursing , Rajam",RAJAM ,Andhra Pradesh,-,-,-
"Florence Nightingale School Of Nursing , Srikakulam",SRIKAKULAM ,Andhra Pradesh,-,-,-
"Florence Nightingale School Of Nursing , Tiruvannamalai",TIRUVANNAMALAI ,Tamil Nadu,-,-,-
"Florence Nightingale School Of Nursing , Vijayawada",VIJAYAWADA ,Andhra Pradesh,"+(91)-(866)-6517289+(91)-9849487189,",-,-
"Florence Nightingale School Of Nursing,Rajasthan",HANUMANGARH ,Rajasthan,-,-,-
"Florence Nightingale Training College Of Nursing, Wardha",WARDHA ,Maharashtra,-,-,-
"Florence Nightingle Nursing Schoo,Rajapeth Araravati", ,Maharashtra,-,-,-
"Florence Nursing College,Kota",KOTA ,Rajasthan,-,-,-
Florence Polytechnic, ,Delhi,(011)65378610-13,info@florenceeducation.com,http://www.florenceeducation.com/
"Florence School & College Of Nursing , Faridabad",FARIDABAD ,Haryana,-,-,-
"Florence School Of Nursing , Faridabad", ,Haryana,"91-9868679522,+91-9968391731",info@florenceduinst.in,http://florenceduinst.in/
"Florence School Of Nursing , Ranchi",RANCHI ,Jharkhand,-,-,-
"Florence Schoolof Nursing,Kolhapur",KOLHAPUR ,Maharashtra,-,-,-
"Florida College Of Nursing,Bangalore",BANGALORE ,Karnataka,-,-,-
"Florida School Of Nursing , Bangalore",BANGALORE ,Karnataka,-,-,-
"Food Craft Institute,Visakhapatnam", ,Andhra Pradesh,-,-,-
Forbesganj College, ,Bihar,-,-,-
FORE SCHOOL OF MANAGEMENT, ,Delhi,-,fore@fsam.ac.in,-
Forensic Science Laboratory,CHENNAI ,Tamil Nadu,-,-,-
Forensic Science Laboratory, ,Tamil Nadu,-,-,-
Forest Research Institute, ,Uttaranchal,+91135-2755277,"dfri@icfre.org,ppbhoj@icfre.org",www.fri.icfre.gov.in
FORTE INSTITUTE OF TECHNOLOGY, ,Uttar Pradesh,0121-2622673,infor@forte.ac.in,www.forte.ac.in
FORTE INSTITUTE OF TECHNOLOGY, ,Uttar Pradesh,-,-,-
Forte Institute of Technology, ,Uttar Pradesh,"+91-121-2622672,2622673",info@forte.ac.in,www.forte.ac.in
"Fortis Institute Of Nursing , Mumbai",MUMBAI ,Maharashtra,-,-,-
"Fortis Institutte Of Nursing , Bangalore", ,Karnataka,080-41725104,fortisnursingeducation@gmail.com,www.fortisnursingeducation.com
"Fortis School Of Nursing , Mohali",MOHALI ,Punjab,-,-,-
FORTUNE INSTITUTE OF INTERNATIONAL BUSINESS,DELHI ,Delhi,-,"anupam.bhaskar@fiib.edu.in,admissions@fiib.edu.in",-
Foster Development Homoeopathic Medical College,AURANGABAD ,Maharashtra,-,-,-
FOSTER DEVELOPMENTS COLLEGE OF EDUCATION, ,Maharashtra,-,-,-
"Foundation for ACtion Motivation & Empowerment(F.A.M.E., India)",BANGALORE ,Karnataka,080-22446622,janaki@fameindia.org,www.fameindia.org
Fr Agnel College Of Arts And Commerce, ,Goa,-,-,-
"Fr Mullers College Of Nursing , Mangalore",MANGALORE ,Karnataka,-,-,-
"Fr Mullers College Of Nursing , Mangalore",MANGALORE ,Karnataka,-,-,-
"Fr Mullers College Of Nursing , Mangalore",MANGALORE ,Karnataka,-,-,-
"Fr. Agnel Ashram, Verna", ,Goa,(0832)2791206,agnelgoa@sancharnet.in,http://www.pccegoa.org/
Fr. Conceicao Rodrigues College of Engineering,MUMBAI ,Maharashtra,(022)-264(02384)1/26423841/42/004,crce@frcrce.ac.in,www.frcrce.ac.in
FR. CONCEICAO RODRIGUES INSTITUTE OF MANAGEMENT STUDIES,THANE ,Maharashtra,022-277664116/1924/2788,agenelbiz@vsnl.com,-
Fr. Heyer College,GUNTUR ,Andhra Pradesh,"08641–257631,0863-2231942,2351602",-,-
Fr. Muller Medical College Hospital,MANGALORE ,Karnataka,-,-,-
"Frances Newton Hospital , Firozpur Cantt",FIROZPUR ,Punjab,-,-,-
Francis Xavier Engineering College, ,Tamil Nadu,"0462-2502157,2502283",principal@francisxavier.ac.in,www.francisxavier.ac.in
FRANK COLLEGE OF EDUCATION, ,Karnataka,-,-,-
"Frank College Of Nursing,Bangalore",BANGALORE ,Karnataka,-,-,-
"Friends Cultural Educational Society, Sri Venkateswara C.K. Institute of Pharmacy , Bangalore",BANGALORE ,Karnataka,-,doddamani@yahoo.in,-
FS Aviation Academy, ,Kerala,0484-6542008/6542009/6542010,-,http://www.fscollege.org/
FS College, ,Kerala,-,683101,http://www.fscollege.org/
FS College Of Advances Studies, ,Kerala,0484-6542008/6542009/6542010,-,http://www.fscollege.org/
FS School Of Fashion, ,Kerala,0484-6542008/6542009/6542010,-,http://www.fscollege.org/
"Fulera Polytechnic College, Fulera", ,Rajasthan,01425-245640,phulera.polytechnic@gmail.co,-
FUTURE BUSINESS SCHOOL, ,West Bengal,03324345640/5615,official@futurebusinessschool.org,www.futurebusinessschool.in
FUTURE GROUP OF COLLEGES, ,Jharkhand,"8797843024,7209090949",fignewjob@gmail.com,www.futurindiagroup.org
Future Institute of Engineering & Management,KOLKATA ,West Bengal,033-24345640/5615,principal@fiemonline.org,www.fiemonline.org
"Future Institute of Management & Technology ,Bareilly", ,Uttar Pradesh,-,-,www.futureimt.org
