"I.T.S. Centre for Dental Studies & Research , Ghaziabad",GHAZIABAD ,Uttar Pradesh,"01232-225380-81,82",dental@its.edu.in,www.itsdentalcollege.com
I.T.S. Dental College Hospital & Research Center, ,Uttar Pradesh,-,-,-
"I.T.S. Dental College, Hospital & Research Centre , Noida",NOIDA ,Uttar Pradesh,"0120-2323701,09891794498,09810908898,0989932754",itsdental.gnoida@gmail.com,www.itsdengn.itsdentalcollege.com
I.T.S. Law College,GHAZIABAD ,Uttar Pradesh,0120–2940258/59,itsbp@vsnl.com,www.itsgzb.ac.in/law.asp
"I.V.N. Raju Degree College, Vizianagaram",VIZIANAGARAM ,Andhra Pradesh,-,-,-
IASAM Academy, ,Delhi,011-22043114,iasaminstitute@gmail.com,iasam.webs.com
IASE, ,Uttar Pradesh,-,-,-
Ibrahimpatnam Degree College,IBRAHIMPATNAM ,Andhra Pradesh,08414–222396,-,-
IBT College of Diploma Engineering, ,Chhattisgarh,"94252-42952,98266-55093",-,http://www.ibtbhilai.com/
"ICAR Research Complex for Eastern Region including Centre of Makhana, Patna", ,Bihar,"+91-612-2228805,2228882,2223962",info@icarrcer.res.in,http://www.icarrcer.res.in
ICAR Research Complex Goa, ,Goa,0832-2284678/79,director@icargoa.res.in,www.icargoa.res.in
"ICARE Institute of Medical Sciences & Research, Haldia, Purba Midanpore", ,West Bengal,+91(03224)255275,contactus@icare-haldia.org,www.icare-haldia.org
ICFAI College of Education, ,Tripura,-,-,-
ICFAI Law School,DEHRADUN ,Uttaranchal,0135-2761857,ils@icfai.org,www.icfai.org
ICFAI University,TRIPURA ,Tripura,"0788-2982555,2982444",-,www.iuraipur.edu.in
ICFAI University, ,Rajasthan,0141-5122646,ftp@icfaiuniversity.in,www.icfaiuniversity.in/iujaipur.html‎
ICFAI University, ,Chhattisgarh,"0788-2982555,2982444",-,www.iuraipur.edu.in
ICG INSTITUTE OF EDUCATIONAL RESEARCH & DEVELOPMENT, ,Rajasthan,"0141-2400160,2400161","icg@icfia.org,director@icfia.org",-
ICHALKARANJI SHIKSHAN SHASTRA MAHAVIDYALAYA, ,Maharashtra,-,-,-
ICL Institute of Hotel Management and Catering Technology, ,Haryana,"01734-278676,278677,278678,278679,398200",www.iclhitech.com,www.iclhitech.com
ICL INSTITUTE OF MGT. & TECH, ,Haryana,0172-2569849/2563358,info@iclhitech.com,http://www.iclhitech.com/
ICL Institute of Technical Education, ,Haryana,-,-,-
ICS INFOTECH, ,Delhi,-,-,-
Idar Ajana Patidar H K M Arts College P N Patel Commerce College, ,Gujarat,-,-,-
Ideal And Sri Krishna Chaitanya Memorial Degree College,PRAKASAM ,Andhra Pradesh,"08596–224889,223275",-,-
Ideal Business School, ,Uttaranchal,-,-,www.idealbusinessschool.ac.in
Ideal College Arts Science,KAKINADA ,Andhra Pradesh,0884–2384382,idealcolleges@yahoo.com,-
Ideal College Of Arts & Science, ,Andhra Pradesh,-,-,-
IDEAL COLLEGE OF EDUCATION, ,Uttar Pradesh,"0120-2767816,2768481",info@idealinstitute.ac.in,-
"Ideal College of Pharmacy , Thane",THANE ,Maharashtra,-,-,-
IDEAL D.ED COLLEGE, ,Karnataka,-,-,-
Ideal Degree College For Women,HYDERABAD ,Andhra Pradesh,040–24150022,ideal_dcwca@yahoo.co.in,-
IDEAL EDUCATIONAL INSTITUTE OF TEACHER TRAINING, ,Kerala,-,-,-
IDEAL EDUCATIONAL SOCIETY TRAINING COLLEGE, ,Kerala,-,-,-
Ideal Girls College, ,Manipur,-,-,-
Ideal Institute of Hotel Management, ,Rajasthan,7568938004,info@iihm.info,www.iihm.info
IDEAL INSTITUTE OF MANAGEMENT & TECHNOLOGY, ,Delhi,-,-,-
Ideal Institute of Management and Technology, ,Delhi,22372639,ideal_institute2@rediffmail.com,www.idealinstitute.org
Ideal Institute of Technology,GHAZIABAD ,Uttar Pradesh,"0120-2767351-52,352,816",info@idealinstitute.ac.in,www.idealinstitute.ac.in
Ideal Institute of Technology, ,Madhya Pradesh,07516560692,idealpolytechnic@yahoo.in,-
"Ideal Nursing ranm School,Sindhudurg",SINDHUDURG ,Maharashtra,-,-,-
IDEAL PUBLIC SHIKSHA SANSTHAN, ,Rajasthan,-,-,-
Ideal School of Engineering & Polytecnic, ,Orissa,"0674-3244603-601,9337744603",engineering.ideal@gmail.com,www.idealschool.edu.in
IDEAL TEACHER TRAINING INSTITUTE, ,Tamil Nadu,-,-,-
IDEAL TRAINING COLLEGE EDUCATION, ,Kerala,0466-2280111,idealprincipalcply@gmail.com,http://idealcampuscply.com/
Ideals International College of Management, ,Rajasthan,02950-281045,-,-
"Ideas Nursing College , Gwalior",GWALIOR ,Madhya Pradesh,-,-,-
Idhaya College Of Arts & Scence For Women,PONDICHERRY ,Pondicherry,0413-2252200,idhaya2000@sify.com,-
Idhaya College Of Arts And Science For Women,KUMBAKONAM ,Tamil Nadu,-,-,-
"Idhaya Womens College, Sarugani",SIVAGANGAI ,Tamil Nadu,-,-,-
IDHAYAAM COLLEGE OF EDUCATION, ,Tamil Nadu,-,-,-
Idhayam Womens College,RAMANATHAPURAM ,Tamil Nadu,-,-,-
iDreamMBA, ,Karnataka,09880311044,info@idreammba.com,http://idreammba.com/
IDSG Governement College, ,Karnataka,-,-,-
IEC College of Engineering & Technology,NOIDA ,Uttar Pradesh,0120-2326665,ceo@ieccollege.com,-
IEC Group of Institution, ,Uttar Pradesh,"+91-120-2326665,2326537/2321943","enquiry@ieccollege.com,admissions2011@ieccollege.",http://www.iec.edu.in/
IEIBS (India Europe International Business School), ,Maharashtra,02225320552,ieibs.online@gmail.com,http://ieibs.in
IES COLLEGE OF EDUCATION, ,Madhya Pradesh,-,-,-
IES College of Engineering,TRICHUR ,Kerala,0487-2309965/2309966,mail@iesce.org,www.ies.org
IES College of Technology,BHOPAL ,Madhya Pradesh,0755-6536070,iesbpl@gmail.com,www.iesbpl.net
IES College of Technology, ,Madhya Pradesh,9229251477	,iesbpl@gmail.com,-
"IES Institute of Pharmacy , Bhopal",BHOPAL ,Madhya Pradesh,"0755-2574389,4274389",iesbpl@gmail.com,www.iesbpl.ac.in
IES Management College and Research Centre, ,Maharashtra,91-22-61378484,info@ies.edu,http://ies.edu
IFER TEACHER TRAINING INSTITUTE, ,Kerala,-,-,-
IFTM University, ,Uttar Pradesh,0591-2360817,info@iftmuniversity.ac.in,www.iftmuniversity.ac.in
IGM B.STC SCHOOL, ,Rajasthan,-,-,-
IGM BSTC SCHOOL, ,Rajasthan,-,-,-
Iha Delhi, ,Delhi,9810327606,info@ihadelhi.com,http://www.ihadelhi.com/
"IHM, Ahmedabad", ,Gujarat,+91-79-23276657/58,academic@ihmahmedabad.com,www.ihmahmedabad.com/
"IHM, Aurangabad (Taj Group)", ,Maharashtra,"02402381113,02402381127",enquiry@ihmaurangabad.ac.in,http://www.ihmaurangabad.ac.in/
"IHM, Bangalore", ,Karnataka,"91-80-22262960,91-80-22386763",info@ihmbangalore.com,www.ihmbangalore.kar.nic.in/
"IHM, Chennai", ,Tamil Nadu,22542029,-,http://www.ihmchennai.org/ihmchennai/
"IHM, Delhi", ,Delhi,"25841411,25840147,25842429",ihmpusa@rediffmail.com,www.ihmpusa.net
"IHM, Hyderabad", ,Andhra Pradesh,+91-40-27427569,ihmhyderabad@rediffmail.com,www.ihmshrishakti.com
"IHM, Kolkata", ,West Bengal,2401-4124/4218/3844,mail@ihmkolkata.org,ihmkolkata.org
"IHM, Lucknow", ,Uttar Pradesh,91-522-4077414/15,ihmlucknow@gmail.com,http://www.ihmlucknow.com/
IIAS School of Management, ,Goa,08605008192,iias.goa@iias.org.in,iias.org.in
IIHMR University, ,Rajasthan,8766078150,iihmr@iihmr.org,https://www.iihmr.org
IIHT Kharghar, ,Maharashtra,9321551234,iihtkharghar2014@gmail.com,http://iiht-kharghar.com/
"IILM Academy of Higher Learning, Jaipur", ,Rajasthan,"+91-141-2791150,2791160",iilmjaipur@iilm.ac.in,http://www.iilm.ac.in
IILM GIRLS COLLEGE, ,Uttar Pradesh,-,-,-
IIMI INSTITUTE OF TEACHERS EDUCATION, ,Uttar Pradesh,-,-,-
IIMT ACADEMY OF TEACHERS EDUCATION, ,Uttar Pradesh,-,-,-
IIMT COLLEGE OF EDUCATION, ,Uttar Pradesh,-,-,-
IIMT College of Engineering,NOIDA ,Uttar Pradesh,"0121-2621006,2620284",iimtcollege@rediffmail.com,www.iimtindia.net
IIMT COLLEGE OF SCIENCE AND TECHNOLOGY, ,Uttar Pradesh,-,-,-
IIMT Engineering College,MEERUT ,Uttar Pradesh,0121-2621006,iimtcollege@rediffmail.com,-
IIMT GROUP OF COLLEGE, ,Uttar Pradesh,8650260222,iimtgroup3@gmail.com,http://www.iimtgroupofcollege.com/
IIMT Hotel Management College, ,Uttar Pradesh,0121-2793500-506,directorhm@iimtindia.net,http://www.iimtindia.net/mrt_hotel/home.asp
IIPM-SCHOOL OF MANAGEMENT, ,Orissa,06624280322/280948/280576,info@iipm.ac.in/education@iipm.ac.in,-
IIS University, ,Rajasthan,"+91-141-2400140-61,2397906-07",info@iisuniv.ac.in,www.iisuniv.ac.in
IITT College of Engineering and Technology,RAJKOT ,Himachal Pradesh,-,kalaamb@iitindia.com,-
"Ikon Nursing College , Ramanagar",RAMNAGARA ,Karnataka,-,-,-
"Ikon Nursing College , Ramanagar",RAMNAGARA ,Karnataka,-,-,-
"Ikon Nursing School , Bangalore Rural",BANGALORE ,Karnataka,-,-,-
ILAHIA College of Engineering & Technology,ERNAKULAM ,Kerala,0485-2549145/2549647,ilahia@icet.ac.in,www.icet.ac.in
Ilahiya Arts & Science College,KOZHIKODE ,Kerala,"0496-3090691,0496-2690057",-,-
ILAKKIYA TEACHER TRAINING INSTITUTE, ,Tamil Nadu,-,-,-
Illahia College of Arts and Science, ,Kerala,-,-,-
ILS Law College, ,Maharashtra,-,-,-
ILVA COMMERCE AND SCIENCE COLLEGE, ,Madhya Pradesh,-,-,-
IM Nanawati Law College, ,Gujarat,-,-,-
Image Engg. & Technical Institute, ,Gujarat,9978900474,info@image.ac.in,www.image.ac.in
"Image Madhapur College Of Nursing,Hyderabad",HYDERABAD ,Andhra Pradesh,-,-,-
"Image School Of Nursing , Ramachandrapuram",RAMACHANDRAPURAM ,Andhra Pradesh,-,-,-
IMAM COLLEGE OF BUSINESS MANAGEMENT & SCIENCE,DARBHANGA ,Bihar,-,-,-
Imamul Hai Khan Law College,BOKARO ,Jharkhand,06542-279708,iimamulkhanlawcollege@yahoo.com,-
Imanuel Business School, ,Andhra Pradesh,"040-27175308,9440691108",ibssolipet@gmail.com,http://www.ibssolipet.com/
Imanul hai Khan Law College,BOKARO ,Jharkhand,9931106405,-,-
Imayam College Of Engineering, ,Tamil Nadu,043272239285,imaymengg2009@gmail.com,www.imayamcollege.org
Imayam College of Information Technology, ,Tamil Nadu,04327-239246,-,http://www.imayamcollege.org/
Imayam Polytechnic College, ,Tamil Nadu,"04327239647,04327239662,9787078447",www.imayamcollege@gmail.com,imayamcollege.org
IMAYAM TEACHER TRAINING INSTITUTE, ,Tamil Nadu,04327-239660,imayamcollege@gmail.com,http://www.imayamcollege.org
IME Law College, ,Uttar Pradesh,9650784051,ime@vsnl.net,www.imesahibabad.ac.in
Immaculate College,KRISHNA ,Andhra Pradesh,"08678–274069,274278",-,-
IMMACULATE COLLEGE FOR WOMENS, ,Tamil Nadu,-,-,http://www.icfwviriyur.com/
IMMACULATE COLLEGE OF EDUCATION FOR WOMEN, ,Pondicherry,-,-,-
"Immaculate Heart Of Mary Hospital, School Of Nursig , Kottayam",KOTTAYAM ,Kerala,-,-,-
IMMACULATE PRE PRIMARY TEACHER TRAINING INSTITUTE, ,Kerala,-,-,-
"Immaculate School Of Nursing, , Sivgangai",SIVAGANGAI ,Tamil Nadu,-,-,-
IMMACULATE TEACHER TRAINING INSTITUTE, ,Pondicherry,-,mitti_tpt@yahoo.co.in,-
IMMANUEL ARASAR COLLEGE EDUCATION, ,Tamil Nadu,-,-,-
Immanuel Arasar J J College of Engineering, ,Tamil Nadu,"9443606955,9944110448",iajj.principal2011@gmail.com,www.iajjeng.com
Immanuel College, ,Nagaland,-,-,-
IMPACT COLLEGE OF EDUCATION & APPLIED SCIENCES, ,Karnataka,-,-,-
Impact College Of Engineering And Applied Sciences,BANGALORE ,Karnataka,080-23334101/22720805,engg@impactinstitutions.org,www.impactinstitutions.org
"IMPACT Polytechnic, Bangalore", ,,"080-23334101,233070",-,-
IMPACT TEACHER TRAINING INSTITUTE, ,Tamil Nadu,-,-,-
Imperial College of Engineering & Research,PUNE ,Maharashtra,020-0-25120982,icoer@jspmengg.com,-
"Imperial College Of Nursing,Jaipur",JAIPUR ,Rajasthan,-,-,-
Imperial Institute of Polytechnic & Tech, ,Rajasthan,0141-3238102,info@iipt.edu.in,-
"Imperial School Of Nursing ,Jaipur",JAIPUR ,Rajasthan,-,-,-
Imphal Art College, ,Manipur,-,-,-
Imphal College, ,Manipur,-,-,-
IMRAM COLLEGE OF COMPUTER APPLICATION,IBRAHIMPATNAM ,Andhra Pradesh,-,-,-
Imran Polytechnic, ,Karnataka,-,-,-
IMS Business School, ,West Bengal,-,-,www.imsbusinessschool.com
IMS Engineering College,GHAZIABAD ,Uttar Pradesh,0120-2769662-63,imsec@imsec.net,www.ims-ghaziabad.ac.in
IMT COLLEGE OF EDUCATION, ,Uttar Pradesh,-,-,-
Inder Dev Institute Of Education Of Technology, ,Uttar Pradesh,-,-,-
Inder Dev Institute of Education of Technology, ,Uttar Pradesh,"+91-121-2220855,",":info@iietbaghpat.com,vpy404@gmail.com",www.iietbaghpat.com
Inder Prastha Polytechnic  College, ,Haryana,09215621219,-,-
INDERDEV INSTITUTE OF EDUCATION AND TECHNOLOGY, ,Uttar Pradesh,-,-,-
INDERPRASTH COLLEGE OF EDUCATION & TECHNOLOGY, ,Uttar Pradesh,-,-,-
"Inderprastha Dental College & Hospital , Ghaziabad",GHAZIABAD ,Uttar Pradesh,+91-120-4176700,ipdentalcollege@yahoo.com,www.ipdentalcollege.com
INDERPRASTHA ENGINEERING COLLEGE, ,Uttar Pradesh,-,-,-
"Index Medical College Hospital & Research Centre,Indore",INDORE ,Madhya Pradesh,91731-2865576-77-78,info@indexmedicalcollege.com,www.indexmedicalcollege.com
"Index Medical College Hospital & Research Centre,Indore", ,Madhya Pradesh,91731-2865576-77-78,info@indexmedicalcollege.com,www.indexmedicalcollege.com
"Index Nursing College , Indore",INDORE ,Madhya Pradesh,(731)-2542469,-,-
"Index School Of Nursing , Indore",INDORE ,Madhya Pradesh,-,-,-
INDHIRA COLLEGE OF EDUCATION, ,Tamil Nadu,-,-,-
INDHIRA GANDHI TEACHER TRAININGINSTITUTE, ,Tamil Nadu,-,-,-
"Indhirani College Of Nursing , Ariyur",PONDICHERRY ,Pondicherry,-,-,-
India Culture League Societys Motilal Jhunjhunwal, ,Maharashtra,-,-,-
"India International College Of Life Sciences & Technology,Gwalior",GWALIOR ,Madhya Pradesh,-,-,-
INDIA OVERSEAS COLLEGE FOR EDUCATION, ,Rajasthan,-,-,-
"INDIA PASTA EDUCATION COLLEGE,", ,Haryana,-,-,-
"INDIA PASTA EDUCATION COLLEGE,", ,Haryana,-,-,-
"India Shri Shivaji Memorial Society,s Institute of Information Technology",PUNE ,Maharashtra,02025534661,aiwcoep@hotmail.com,www.aissmswcoe.org
"Indian Academy College Of Nursing , Bangalore",BANGALORE ,Karnataka,-,-,-
Indian Academy Degree College, ,Karnataka,-,-,-
Indian Academy of International Law And Diplomacy,DELHI ,Delhi,"3384458,3384459",isil@giasdl01.vsnl.net.in,-
"Indian Academy School Of Nursing , Bangalore",BANGALORE ,Karnataka,-,-,-
Indian Aerospace & Engineering College, ,Maharashtra,02227620256,info@indianaerospaceandengineering.com,http://www.indianaerospaceandengineering.com/
Indian Agricultural Research Institute,DELHI ,Delhi,91-011-25843375;25733367,"director@iari.res.in,dean@iari.res.in,head_chem@iari.res.in",www.iari.res.in
"Indian Agricultural Statistical Research Institute, New Delhi", ,Delhi,"91-11-25847121-24,25841254",director@iasri.res.in,http://www.iasri.res.in
INDIAN ANGELS MAHILA TEACHER TRAINING COLLEGE, ,Rajasthan,0141-6520579,-,-
INDIAN BITS INSTITUTE OF EDUCATION, ,Haryana,-,-,-
Indian College Of Arts & Draftmanship, ,West Bengal,-,-,-
INDIAN COLLEGE OF EDUCATION, ,Karnataka,-,-,-
INDIAN COLLEGE OF EDUCATION, ,Tamil Nadu,-,-,-
INDIAN COLLEGE OF EDUCATION FOR WOMEN, ,Karnataka,-,-,-
Indian College of Engineering,MOTIHARI ,Bihar,-,info@rajas.edu,-
"Indian College Of Nursing , Bellary",BELLARY ,Karnataka,-,-,-
"Indian College Of Nursing , Bellary",BELLARY ,Karnataka,-,-,-
"Indian College Of Nursing ,Mahaboobnagar",MAHABUBNAGAR ,Andhra Pradesh,-,-,-
"Indian College Of Nursing,Bangalore",BANGALORE ,Karnataka,-,-,-
INDIAN D.ED INSTITUTE, ,Karnataka,-,-,-
"Indian Educational Trust, School Of Nursing, , Jaunpur",JAUNPUR ,Uttar Pradesh,-,-,-
INDIAN GIRLS TEACHER TRAINING COLLEGE, ,Rajasthan,-,-,-
"Indian Grassland and Fodder Research Institute, Jhansi", ,Uttar Pradesh,"0150-2730666,2730385,","igfri.director@gmail.com,",http://www.igfri.res.in/
Indian Harvard Arts And Science College,CHENNAI ,Tamil Nadu,-,-,-
Indian Inst. Of Hotel Management & Culinary Arts, ,Andhra Pradesh,"+914027154304,27171591","info@iihmca.org,iihmca@gmail.com",http://www.iihmca.org
Indian Institute Management And Commerce,HYDERABAD ,Andhra Pradesh,"23237902,23237902",iimc_hyd@yahoo.co.in,-
"Indian Institute Of  Technology (IIT), Chennai",CHENNAI ,Tamil Nadu,04422578105,mbapl@iitm.ac.in,www.iitm.ac.in
"Indian Institute of Agricultural Biotechnology, Ranchi", ,Jharkhand,"+91-11-25843375,25842367",director@iari.res.in,http://www.iari.res.in
Indian Institute of Art & Design, ,Delhi,9871383633,info@iiad.edu.in,http://www.iiad.edu.in/
Indian Institute of Carpet Technology, ,Uttar Pradesh,"05414-225504,228409",iict@iict.ac.in,www.iict.ac.in
"Indian Institute of Cerebral Palsy,IICP ( Formerly Spastic Society of Eastern India)",KOLKATA ,West Bengal,033-24585679/24787990/24013488,ssei@giasciol.vsnl.net.in,-
INDIAN INSTITUTE OF COST MANAGEMENT& RESEARCH, ,Maharashtra,020-25431972,search@giaspn01.vsnl.net.in,www.indseach.org
"INDIAN INSTITUTE OF EDUCATION,SHIMLA", ,Himachal Pradesh,-,-,-
Indian Institute of Export Management, ,Gujarat,-,-,www.iiem.com
Indian Institute of Finance, ,Uttar Pradesh,"0120-4340444,6471004",admission@iif.edu,www.iif.edu
Indian Institute Of Foreign Trade, ,Delhi,"91-11-26965124,26965051",-,http://www.iift.edu
Indian Institute of Foreign Trade (IIFT) New Delhi, ,,+91-11-26853055+91-11-26963880,-,-
"INDIAN INSTITUTE OF FOREST MANAGEMENT, BHOPAL", ,Madhya Pradesh,"91-755-2775716,2773799",director@iifm.ac.in,www.iifm.ac.in/
Indian institute of health education & Research,BHAGALPUR ,Bihar,-,-,-
"Indian Institute of Horticultural Research, Bangalore", ,Karnataka,"080-28466353,080-28466471",director@iihr.ernet.in,http://www.iihr.res.in
Indian Institute of Information Technology and Management Gwalior, ,Madhya Pradesh,"0751-2449816,",pakaj@iiitm.ac.in,http://www.iiitm.ac.in/
"Indian Institute of Information Technology And Management, Kerala", ,Kerala,"+91471-2527567,2700777,3093435,3091334",info@iiitmk.ac.in,www.iiitmk.ac.in
"Indian Institute of Information Technology, Allahabad", ,Uttar Pradesh,0532-2552376,rsanyal@iiita.ac.in/udl@iiita.ac.in,www.udl.iiita.ac.in
"Indian Institute of Information Technology, Bangalore", ,Karnataka,+918041407777/28527627,info@iiitb.ac.in,www.iiitb.ac.in
"Indian Institute of Information Technology, Design and Manufacturing Jabalpur", ,Madhya Pradesh,+91-761-2632273,query[at]iiitdmj.ac.in,http://www.iiitdmj.ac.in/
"Indian Institute of Information Technology, Jabalpur",JABALPUR ,Madhya Pradesh,+91-761-2632273,institute@iiitdm.in,www.iiitdmj.ac.in/
"Indian Institute of Information Technology,Allahabad",ALLAHABAD ,Uttar Pradesh,91-532-2922000,contact@iiita.ac.in,http://www.iiita.ac.in/
"Indian Institute of Information Technology,Delhi", ,Delhi,-,webmaster@iiitd.ac.in,www.iiitd.ac.in
Indian Institute of Learning & Advanced Development, ,Haryana,01244220000,info@inlead.in,www.inlead.in
Indian Institute of Legal Studies, ,West Bengal,03532574698,iils.siliguri@gmail.com,http://lawcollegeinindiaiilsindia.weebly.com/
"Indian Institute of Management (IIM), Ahmedabad",AHMEDABAD ,Gujarat,917966324599,director@iimahd.ernet.in,www.iimahd.ernet.in
"Indian Institute of Management (IIM), Bangalore",BANGALORE ,Karnataka,91-80-26582450,info@iimb.ernet.in,www.iimb.ernet.in
"Indian Institute of Management (IIM), Calcutta",KOLKATA ,West Bengal,+91-33-2467-8300/8301/8302/8303/8304/8305/8306,pgpchairman@iimcal.ac.in,www.iimcal.ac.in
"Indian Institute of Management (IIM), Indore",INDORE ,Madhya Pradesh,+91-731-4228400,webman@iimidr.ac.in,www.iimidr.ac.in
"Indian Institute of Management (IIM), Kashipur", ,Uttaranchal,05947-211920,-,www.iimkashipur.ac.in
"Indian Institute of Management (IIM), Kozhikode", ,Kerala,+91-495-2809100,"admissions-chairperson@iimk.ac.in,director@iimk.a",www.iimk.ac.in
"Indian Institute of Management (IIM), Lucknow", ,Uttar Pradesh,(91-0522)2734101-120,diroffice@iiml.ac.in,www.iiml.ac.in
"Indian Institute of Management (IIM), Raipur",RAIPUR ,Chhattisgarh,+91-771-2772200,"deanacad@iimraipur.ac.in,chairmanpgp@iimraipur.ac",www.iimraipur.ac.in
"Indian Institute of Management (IIM), Ranchi", ,Jharkhand,+9106512280113,ashish@iimranchi.ac,www.iimranchi.ac.in
"Indian Institute of Management (IIM), Rohtak",ROHTAK ,Haryana,01262-218900,-,http://www.iimrohtak.ac.in
"Indian Institute of Management (IIM), Shillong", ,Meghalaya,"0364–2308004,2308005&2308000",director@iimshillong.in,www.iimshillong.in
"Indian Institute of Management (IIM), Tiruchirappalli", ,Tamil Nadu,+91-431-2501121,"placement@iimtrichy.ac.in,admissions@iimtrichy.ac.",www.iimtrichy.ac.in/
