"S D M Institute Of Nursing Sciences , Dharwad",DHARWAD ,Karnataka,-,-,-
S D M S M Kalasala,VIJAYAWADA ,Andhra Pradesh,-,-,-
"S D M School Of Nursing,Rohtak",ROHTAK ,Haryana,-,-,-
"S D M T Polytechnic,Sindanaru", ,Karnataka,-,-,-
"S D M Technical Institute, Polytechnic", ,Karnataka,-,-,-
S D Mahila Mahavidyalaya, ,Haryana,-,-,-
S D Mahila Mahavidyalaya Haryana, ,Haryana,-,-,-
"S D P S College Of Nursing , Indore",INDORE ,Madhya Pradesh,"+91-0731-2877587,2877588",info@sdps.edu.in,www.sdps.edu.in
"S D P S School Of Nursing , Indore",INDORE ,Madhya Pradesh,-,-,-
S D S College Arts Applied Sciences,GARIVIDI ,Andhra Pradesh,08952–282067,principalsdsac@rediffmail.com,-
"S D Sahewalla Memorial School Of Nursing , Dibrugarh",DIBRUGARH ,Assam,-,-,-
S D Shethia College Education, ,Gujarat,-,-,-
"S E A College Of Nursing , Bangalore",BANGALORE ,Karnataka,-,-,-
"S E A School Of Nursing , Bangalore",BANGALORE ,Karnataka,-,-,-
"S E S Polytechnic, Sirguppa", ,Karnataka,"08396-220999,08396-220466",-,-
"S E T Polytechnic, Melkote", ,Karnataka,"08236-298751,298839",-,-
S G BALEKUNDRI D EDUCATION COLLEGE, ,Karnataka,-,-,-
S G C S R Degree College,SRIKAKULAM ,Andhra Pradesh,-,-,-
S G G S College, ,Bihar,-,-,-
S G Government Degree College,PILER ,Andhra Pradesh,"08584–240283,241950",-,-
"S G L Nursing College , Jalandhar",JALANDHAR ,Punjab,-,-,-
"S G L Nursing Institute , Kapurthala",KAPURTHALA ,Punjab,-,-,-
"S G L Nursing School , Jalandhar",JALANDHAR ,Punjab,-,-,-
"S G M Polytechnic, Devanur", ,Karnataka,08226-222572,-,-
S G Polytechnic College, ,Rajasthan,02969-222882,chouhan_shaitan_singh@yahoo.com,-
S G R Polytechnic, ,Karnataka,080-25234816,-,-
S G S Arts College,TIRUPATI ,Andhra Pradesh,0877–2237796,-,-
S G S TEACHER TRAINING INSTITUTE, ,Karnataka,-,-,-
"S G T B Hospital, College Of Nursing , Amritsar",AMRITSAR ,Punjab,-,-,-
S G T B Khalsa College, ,Delhi,-,-,-
S G T B Khalsa College (Evening Classes), ,Delhi,-,-,-
"S G V Institute Of Nursing , Belgaum",BELGAUM ,Karnataka,-,-,-
"S H School Of Nursing, Kottayam",KOTTAYAM ,Kerala,-,-,-
"S I E M S School Of Nursing , Bhubaneswar",BHUBANESWAR ,Orissa,-,-,-
"S I M S College Of Nursing,Guntur",GUNTUR ,Andhra Pradesh,-,-,-
"S I M S Institute Of Nursing,Guntur",GUNTUR ,Andhra Pradesh,-,-,-
"S I M S School Of Nursing , Guntur",GUNTUR ,Andhra Pradesh,"0863-2225201,2321489,2321496,2331527,2211171",info@simsgroup.in,www.simscollege.ac.in
"S J B College Of Nursing , Bangalore",BANGALORE ,Karnataka,-,-,-
S J B G S Polytechnic, ,Karnataka,-,-,-
"S J B School Of Nursing , Bangalore",BANGALORE ,Karnataka,-,-,-
"S J E S School Of Nursing , Bangalore",BANGALORE ,Karnataka,-,-,-
S J E Society Polytechnic, ,Karnataka,080-25613118,-,-
"S J M Institute Of Nursing Sciences ,Chitradurga",CHITRADURGA ,Karnataka,-,-,-
"S J M Polytechnic, Birur", ,Karnataka,08194-223073,-,-
"S J M Polytechnic, Challakere", ,Karnataka,08195223516,-,-
"S J M Polytechnic, Chitradurga", ,Karnataka,08195223516,-,-
"S J M Polytechnic, Nelamangala", ,Karnataka,080-7722601,-,-
S J U P COLLEGE, ,Karnataka,-,-,-
S K B COLLEGE OF EDUCATION, ,Tamil Nadu,-,-,-
S K B R College,AMALAPURAM ,Andhra Pradesh,08856–233053,skbrcamp@yahoo.co.in,-
S K Bage College, ,Jharkhand,-,-,-
"S K College Of Nursing,East Godavari",EAST GODAVARI ,Andhra Pradesh,-,-,-
"S K Es Jr Health Assistants Training Institute,Raichur",RAICHUR ,Karnataka,-,-,-
S K Government College, ,Haryana,-,-,-
S K Institute of Technology, ,Maharashtra,9422114014,skglobal44@gmail.com,http://www.skitm.org/
S K Mahila College, ,Bihar,-,-,-
S K N R Government Arts Science College,KARIMNAGAR ,Andhra Pradesh,08724–230048,sknrgdcjgl@yahoo.com,-
S K P Government College,GUNTAKAL ,Andhra Pradesh,-,-,-
S K R B R College,GUNTUR ,Andhra Pradesh,"08647–223506,222718",-,-
S K R College, ,Bihar,-,-,-
S K R Government Degree College,GUDUR ,Andhra Pradesh,08624–251609,-,-
S K R S K R Govt College For Women,NAGARAJUPET ,Andhra Pradesh,08562–241326,Kadapagdcw@yahoo.co.in,-
S K R TEACHER TRAINING INSTITUTE, ,Tamil Nadu,-,-,-
S K S C Degree College, ,Andhra Pradesh,08564253382,-,http://skscdc.in/
S K S D Mahila Kalasala,TANUKU ,Andhra Pradesh,08819–222154,-,-
S K S D Mahila Kalasala, ,Andhra Pradesh,-,-,-
"S K School Of Nursing For Women , Nagai",NAGAPATTINAM ,Tamil Nadu,-,-,-
S K T COLLEGE OF EDUCATION, ,Tamil Nadu,-,-,-
S K Veerasalingam Theistic College,RAJAHMUNDRY ,Andhra Pradesh,0883–2461730,-,-
"S L B S School Of Nursing,Jodhpur",JODHPUR ,Rajasthan,-,-,-
"S L E S College Of Nursing , Chikkaballapur", ,Karnataka,-,-,-
"S L J Polytechnic, Vidyanagar,Gokak", ,Karnataka,"08332226735,227272",-,-
"S L V College Of Nursing,Chitradurga", ,Karnataka,-,-,-
"S L V College Of Nursing,Chitradurga",CHITRADURGA ,Karnataka,-,-,-
"S L V School Of Nursing , Bangalore",BANGALORE ,Karnataka,-,-,-
S M B T A V N V Degree College,VEERAVASARAM ,Andhra Pradesh,"08816–285312,285012",smbtdc@hotmail.com,-
"S M B T School Of Nursing,Ahmednagar",AHMEDNAGAR ,Maharashtra,-,-,-
"S M C Institute Of Nursing Education , Surat",SURAT ,Gujarat,-,-,-
S M D College, ,Bihar,-,-,-
S M L Govt Degree College,YEMMIGANUR ,Andhra Pradesh,08512–255208,-,-
"S M L Memorial School Of Nursing , Ludhiana",LUDHIANA ,Punjab,-,-,-
"S M M P P Ganpatrao Adke Institute Of Nursing Nashik,",NASHIK ,Maharashtra,-,-,-
S M Patel Institute of Commerce, ,Gujarat,-,-,-
S M R COLLEGE OF EDUCATION, ,Tamil Nadu,-,-,-
"S M S B Sc Nursing College,Ajmer",AJMER ,Rajasthan,-,-,-
"S M S College Of Nursing,Jhalawar",JHALAWAR ,Rajasthan,-,-,-
S M S G College, ,Bihar,-,-,-
"S M S Nursing Institute,Jhalawar",JHALAWAR ,Rajasthan,-,-,-
S M S Polytechnic College, ,Tamil Nadu,"04562271200,04562271201,9486206245",smspoly2010@gmail.com,-
"S M S School Of Nursing,Ajmer",AJMER ,Rajasthan,-,-,-
"S M S School Of Nursing,Ajmer",AJMER ,Rajasthan,-,-,-
S Madhya Pradeshatel College Home Science, ,Gujarat,-,-,-
S N B T Degree College For Women,RAPALLE ,Andhra Pradesh,-,-,-
"S N College Of Nursing, Sri Ganganagar", ,Rajasthan,-,-,-
"S N College Of Nursing, Sri Ganganagar", ,Rajasthan,-,-,-
"S N D College Of Nursing , Nashik",NASHIK ,Maharashtra,-,-,-
"S N D School Of A N M,Nashik",NASHIK ,Maharashtra,-,-,-
S N D T COLLEGE OF EDUCATION FOR WOMENS, ,Maharashtra,-,-,-
S N D T Women'S University, ,Maharashtra,22291881,bpharmacy@coekpg.org,http://sndt.ac.in/
S N G Degree College, ,Chhattisgarh,-,-,-
"S N Medical College, Agra",AGRA ,Uttar Pradesh,+915622260353,"info@snmcagra.in,admin@snmcagra.in,dean@snmcagra.in,students@snmcagra.in",www.snmcagra.in
"S N Moodbidri Polytechnic, Moodbidri", ,Karnataka,0824-2252696,-,-
S N S College, ,Bihar,-,-,-
"S N S Polytechnic, Sunkadakatte", ,Karnataka,958242252696,snsptbajpe@gmail.com,-
"S N School Of Nursing,Sri Ganganagar", ,Rajasthan,-,-,-
S N Sinha College, ,Bihar,-,-,-
S N Sinha College Bihar, ,Bihar,-,-,-
S N Sinha College Jehanabad, ,Bihar,-,-,-
"S O S Nursing School , Faridabad",FARIDABAD ,Haryana,-,-,-
"S P Fort College Of Nursing , Thiruvananthapuram",TRIVANDRUM ,Kerala,-,-,-
"S P Fort School Of Nursing, Thiruvananthapuram",TRIVANDRUM ,Kerala,-,-,-
"S P Institute Of Nuerosciences Nursing School,Solapur",SHOLAPUR ,Maharashtra,-,-,-
S P Jain College, ,Bihar,-,-,-
S P K College, ,Tamil Nadu,-,-,-
"S P M Institute Of Health Science , Erode",ERODE ,Tamil Nadu,-,-,-
"S P M Nursing College,Kanpur",KANPUR ,Uttar Pradesh,-,-,-
S P M Rajput College Commerce, ,Jammu and Kashmir,-,-,-
S P Mahila College, ,Jharkhand,-,-,-
S P Mahila Kalasala, ,Andhra Pradesh,"08672221982,222861",-,http://sripadmavathimahilakalasala.com/
S P MANDALS COLLEGE EDUCATION, ,Karnataka,-,spmchd@sancharnet.in,-
S P MANDALS TILAK COLLEGE OF EDUCATION, ,Maharashtra,-,-,-
"S P Nursing School,Amravati",AMRAVATI ,Maharashtra,-,-,-
"S P S Academy College Of Nursing , Shivpuri",SHIVPURI ,Madhya Pradesh,-,-,-
S R Andhra Pradesh College, ,Bihar,-,-,-
S R B G N R Government Arts Science College,KHAMMAM ,Andhra Pradesh,08742–228257,-,-
"S R C Institute Of Business Management , Bangalore", ,Karnataka,080-22371396,-,-
"S R College Of Nursing , Gwalior",GWALIOR ,Madhya Pradesh,-,-,-
S R G N R Arts Science Evening College,KHAMMAM ,Andhra Pradesh,-,-,-
S R G Polytechnic College, ,Tamil Nadu,04287-255444,srgpolytechnic@yahoo.com,www.srgpolytechnic.com
S R Group of Institutions, ,Uttar Pradesh,+91-9889032643,info@srgi.ac.in,www.srgi.ac.in
S R I Polytechnic College, ,Tamil Nadu,"04183295569,04183291569,	9443351872",	sriprincipall@yohoo.com,	www.sriinstitutions.com
S R K Goenka College, ,Bihar,-,-,-
S R K M College Of Nursingmancherial Edu Society,MANCHERIAL ,Andhra Pradesh,-,-,-
"S R M College Of Nursing , Chennai",CHENNAI ,Tamil Nadu,-,-,-
"S R M College Of Nursing , Kancheepuram",KANCHIPURAM ,Tamil Nadu,-,-,-
"S R M School Of Nursing ,Chennai",CHENNAI ,Tamil Nadu,-,-,-
S R M University Kancheepuram, ,Tamil Nadu,91-44-27455715,admissions.india@srmuniv.ac.in,www.srmuniv.ac.in
S R N K Government Degree College,BANSWADA ,Andhra Pradesh,08466–226559,-,-
S R N V Arts Science College,COIMBATORE ,Tamil Nadu,-,-,-
S R P COLLEGE OF EDUCATION, ,Tamil Nadu,04287231193,-,-
S R P TEACHER TRAINING INSTITUTE, ,Tamil Nadu,-,-,-
S R R C V R Government College,VIJAYAWADA ,Andhra Pradesh,-,-,-
S R R C V R Government Degree College,VIJAYAWADA ,Andhra Pradesh,-,-,-
S R R Government Arts Science College, ,Andhra Pradesh,0878–2253329,-,http://gdcts.cgg.gov.in/karimnagar.edu
S R R Govt Arts Science College Evening, ,Andhra Pradesh,-,-,http://gdcts.cgg.gov.in/karimnagar.edu
S R S College of Engineering and Technology,SALEM ,Tamil Nadu,0427-2489444,salemsrs@rediffmail.com,-
"S R School Of A N M Training Centre , Gwalior",GWALIOR ,Madhya Pradesh,-,-,-
"S R Teerth Rural Medical College Hospital, , School Of Nursing, Beed",BEED ,Maharashtra,-,-,-
S R V B S J B Maharanee College,PEDDAPURAM ,Andhra Pradesh,"08852–241312,241212",srvbsjbmrc@sancharnet.in,-
"S R V Nursing College,Gondia", ,Maharashtra,-,-,-
"S S Agrawal College Of Nursing , Navsari",NAVSARI ,Gujarat,"0263-7232857,08866333123",-,-
"S S Agrawal College Of Nursing ,Training College & Research Centre",NAVSARI ,Gujarat,-,-,-
S S College Assam, ,Assam,-,-,-
S S College Bihar, ,Bihar,-,-,-
S S College Sasaram, ,Bihar,-,-,-
S S D N Mariammal College,TUTICORIN ,Tamil Nadu,-,-,-
S S Dempo College Commerce Economics, ,Goa,-,-,-
S S EDUCATION D ED COLLEGE, ,Karnataka,-,-,-
"S S G Health Worker female Training Centre,Agra",AGRA ,Uttar Pradesh,-,-,-
"S S G Polytechnic, Jevargi", ,Karnataka,-,-,-
S S Government Arts College,TIRUVALLUR ,Tamil Nadu,-,-,-
"S S H I S Nursing Training School , Murshidabad",MURSHIDABAD ,West Bengal,-,-,-
"S S Institute Of Nursing Sciences , Davangere",DAVANAGERE ,Karnataka,-,-,-
"S S Institute Of Women Health Worker , Gwalior",GWALIOR ,Madhya Pradesh,-,-,-
S S J S Namdhari College, ,Jharkhand,-,-,-
S S L N T Mahila College, ,Jharkhand,-,-,-
S S Memorial College, ,Jharkhand,-,-,-
S S N College,GUNTUR ,Andhra Pradesh,"08647–222011,222211,222109",ss&ngolden_1950@yahoo.com,-
"S S N Medical Mission College Of Nursing , Thiruvanthapuram",TRIVANDRUM ,Kerala,-,-,-
S S P Jain Arts Commerce College, ,Gujarat,-,-,-
"S S P Ms Sahjeevan Nursing School,Jalgaon",JALGAON ,Maharashtra,-,-,-
"S S School Of Nursing , Pilibhit", ,Uttar Pradesh,-,-,-
"S S School Of Nursing , Pilibhit", ,Uttar Pradesh,-,-,-
S S V College, ,Bihar,-,-,-
"S S V College Of Nurisng,East Godavari",EAST GODAVARI ,Andhra Pradesh,-,-,-
S S V P V M C Mahila Vidyapith College For Women,VISAKHAPATNAM ,Andhra Pradesh,-,-,-
S Sinha College, ,Bihar,-,-,-
S T B C College,KURNOOL ,Andhra Pradesh,"08518–227139,309580",-,-
"S T College Of Nursing & Medical Sciences , Hoshiarpur",HOSIARPUR ,Punjab,-,-,-
S T HINDU COLLEGE, ,Tamil Nadu,-,-,-
S T J Institute of Technology, ,Karnataka,08373-266343,stjprin@sancharnet.in,http://www.stjit.net/
"S T J Polytechnic, Harapanahalli", ,Karnataka,08398280232,stjpprinci_302@rediffmail.com,-
"S T S K K S Polytechnic, Gadag", ,Karnataka,08372234630,-,-
S T S N Government Arts College,KADIRI ,Andhra Pradesh,08494–224129,-,-
"S Tech College Of Nursing , Bhilwara",BHILWARA ,Rajasthan,-,-,-
"S Tech College Of Nursing , Bhilwara",BHILWARA ,Rajasthan,-,-,-
"S U C Polytechnic, Dandeli", ,Karnataka,-,-,-
S U College, ,Bihar,-,-,-
"S U T School Of Nursing, Thiruvananthapuram",TRIVANDRUM ,Kerala,-,-,-
S V A Government College,SRIKALAHASTI ,Andhra Pradesh,"08578–222279,224148",-,-
S V College Of Music Dance, ,Andhra Pradesh,-,-,http://admission.tirumala.org/music/
S V Degree College,CUDDAPAH ,Andhra Pradesh,"08562–244367,255763",-,-
S V Degree College Andhra Pradesh,VIZIANAGARAM ,Andhra Pradesh,08963–221203,svdc_ppm@yahoo.co.in,-
S V K P Arts Science Commerce College,MARKAPUR ,Andhra Pradesh,"08596–222051,223047,222820",-,-
S V K P Degree College,PRAKASAM ,Andhra Pradesh,"08499–242267,242931",-,-
S V L N S Government Degree College,VISAKHAPATNAM ,Andhra Pradesh,0891–2537806,-,-
"S V Memorial College Of Nursing , Amritsar",AMRITSAR ,Punjab,"0183-2783517,2783518",-,www.svmparamed.com
"S V Memorial Institute Of Health Sciences , Amritsar",AMRITSAR ,Punjab,-,-,-
"S V N College Of Nursing , Bangalore",BANGALORE ,Karnataka,-,-,-
S V P College, ,Bihar,-,-,-
"S V P School Of Nursing , Tumkur",TUMKUR ,Karnataka,-,-,-
S V R D ED COLLEGE, ,Karnataka,-,-,-
S V R K Government Degree College,WEST GODAVARI ,Andhra Pradesh,"08813–221103,225304",svrkgdc@yahoo.com,-
S V R M College,GUNTUR ,Andhra Pradesh,"08648–2567124,08813,271424",svramcollegenagaram@rediffmail.com,-
"S V R R Hospital School Of Nursing , Tirupati",TIRUPATI ,Andhra Pradesh,-,-,-
"S V R R Multipurpose Health Worker Trg. Instt,Tirupathi",TIRUPATI ,Andhra Pradesh,-,-,-
"S V S College Of Nursing , Mahaboob Nagar",MAHABUBNAGAR ,Andhra Pradesh,-,-,-
S V S D College, ,Himachal Pradesh,-,-,-
S V S S Arts Science College,WEST GODAVARI ,Andhra Pradesh,08819–255030,svssdegreecollege@yahoo.com,-
S V S S Arts Science College, ,Andhra Pradesh,-,-,-
S V S S C Government Degree College,NELLORE ,Andhra Pradesh,-,-,-
S V S School of Architecture, ,Tamil Nadu,0422-2619310,nfo@svscolleges.org,http://www.svsarc.com/
S Y T R Govt Degree College, ,Andhra Pradesh,-,-,-
S. A. TEACHER TRAINING INSTITUTE, ,Tamil Nadu,+914424500220,info@psatti.com,www.psatti.com
"S. B. Polytechnic, Vadodara", ,Gujarat,+91-2667-222264,info@kjit.org,http://www.kjit.org
S. B. R. R. Mahajana Law College,MYSORE ,Karnataka,"0821-2511607,0821-2546471",-,-
S. CHAAVAN INSTITUTE OF COMPUTER APPLICATION,NELLORE ,Andhra Pradesh,-,-,-
S. Chaavan Institute of Computer Applications, ,Andhra Pradesh,9989000441,"admin@schaavan-mca.com,msr_svu@yahoo.com",www.schaavan-mca.com
S. D. College of Law,MUZAFFARNAGAR ,Uttar Pradesh,0131-3095353,info@sdlawmzn.com,-
S. G. N. Khalsa College,BIKANER ,Rajasthan,0154-2440265,-,-
"S. G. S. J. Polytechnic, Khurja", ,Uttar Pradesh,05738-232020,sgsjpoly@yahoo.com,http://www.sgsjpolytechnic.com/
S. J. (Govt.) Polytechnic, ,Karnataka,-,-,-
S. J. Evening Polytechnic, ,Karnataka,9449445919,-,-
S. J. M. Law College,CHITRADURGA ,Karnataka,"08194-226811,08194-422250",-,-
S K R Engineering College, ,Tamil Nadu,044-26494205,skrenggc@yahoo.co.in,www.skrenggcollege.ac.in
S. KARIAPPA COLLEGE O EDUCATION, ,Karnataka,-,-,-
S. Kulla Womens College, ,Manipur,-,-,-
S. L. N. TEACHER TRAINING INSTITUTE, ,Karnataka,-,-,-
S. Mahaveer Memorial (Smm) Jain College,GUNTUR ,Andhra Pradesh,"0863–235126,94403–20919",-,-
S. N. B. P. Law College,PUNE ,Maharashtra,020-27488628,-,-
S. N. D. T. Womens University,MUMBAI ,Maharashtra,-,-,-
"S. Nijalingappa Medical College & Hsk Hospital & Research Centre, Bagalkot", ,Karnataka,"08354-435340,435350",snmcmedbgk@yahoo.co.in,www.snmcbgk.in
S. P. S. DIPLOMO COL OF EDUCATION, ,Karnataka,-,-,-
S. R. Luthra Institute of Management, ,Gujarat,+912612240103,contact@srlimba.org,http://www.srlimba.org/
"S. R. S. School Of Nursing , Chitradurga",CHITRADURGA ,Karnataka,-,-,-
S. R. T. Const. College,TEHRI GARHWAL ,Uttaranchal,01376-232116,-,-
"S. S. L. Jain P. G. College, Vidhisha",VIDISHA ,Madhya Pradesh,"07592-232339,07592-232467",-,-
S. S. M.L.Welfare and Educational Trusts Lords College of Law,MUMBAI ,Maharashtra,-,-,-
S. S. Seth Chunilal Amarchand Bohara Law College,RAICHUR ,Karnataka,08532-240226,-,-
"S. Sukhjinder Singh College of Pharmacy , Gurdaspur",GURDASPUR ,Punjab,"01874-243242,09317900079,093179-03411,09316",info@sukhjindersinghinstitutes.com,www.sssgroup.in
S. Sukhjinder Singh Engineering and Technology College, ,Punjab,+91-1874243242,info@sssgroup.in,www.sssgroup.in
"S. Sukhjinder Singh Institute Of Nursing , Gurdaspur",GURDASPUR ,Punjab,-,-,-
S. V. GOVT. POST GRADUATE COLLEGE, ,Uttaranchal,-,-,-
S. V. N. COLLEGE, ,Madhya Pradesh,-,-,-
S. VEERASAMY CHETTIAR INSTITUTE OF TEACHER EDUCATION, ,Tamil Nadu,-,-,-
S. Veerasamy Chettiar Polytechnic College, ,Tamil Nadu,"04636293161,04636234282,9176667917",svpolytechniccollege@gmail.com,www.svccollege.in
S.A. JAIN COLLEGE, ,Punjab,-,-,-
S.A. Manvi Law College,GADAG ,Karnataka,"08372-238925,08372-236736",samanvi@sancharnet.in,-
S A Polytechnic College,TIRUNELVELI ,Tamil Nadu,"044-26800666,044-26800444,0000000000",	sapolytechniccollege@yahoo.com,-
S.A. Rajas Polytechnic College,DHARMAPURI ,Tamil Nadu,"04637-232448,04637-200460,8220077071",sarp@src.org.in,www.src.org.in
S.A. Rajas Polytechnic College, ,Tamil Nadu,"04637-232448,04637-200460,8220077071",sarp@src.org.in,www.src.org.in
S.A.J. College Ofarts & Commerce College, ,Maharashtra,-,-,-
S.A.R.B.T.M. Government College, ,Kerala,-,-,-
"S.A.R.B.T.M. Government College, Quilandy",KOZHIKODE ,Kerala,"0495-2236221(O),0471-2728820(R)",-,-
"S.A.Raja Pharmacy College , Kanyakumari",KANYAKUMARI ,Tamil Nadu,"(04637)230066,230072,230111,230142","info@rajas.edu,AdmissionEnq:chairman@rajas.edu",www.rajas.edu
S.A.S College,VIJAYAWADA ,Andhra Pradesh,"0866–2517199,2412363",-,-
S.A.S COLLEGE OF EDUCATION, ,Tamil Nadu,-,-,-
"S.A.S.T. R Sri Adichunchanagiri College of Pharmacy , Mandya",MANDYA ,Karnataka,08232-287870,saccp.pharma@yahoo.co.in,www.accp.co.in
S.B. Arts & K.C.P. Science College, ,Karnataka,-,-,-
S.B. City College, ,Maharashtra,-,-,-
S.B. College,KOTTAYAM ,Kerala,04812420025,mailsbclib@md3vsnl.net.in,www.sbcollege.org
S.B. College Of Science, ,Maharashtra,-,-,-
S.B. D.ED COLLEGE, ,Karnataka,-,-,-
S.B. Educatin Societys College Of Arts & Commerce, ,Maharashtra,-,-,-
S.B. PATIL B.ED COLLEGE, ,Karnataka,-,-,-
S.B. PATIL COLLEGE OF EDUCATION, ,Maharashtra,-,Info@sbpdentalcollege.com,-
"S.B. Patil Dental College & Hospital , Bidar",BIDAR ,Karnataka,08482-232256,academics@sbpdentalcollege.com,www.sbpdentalcollege.com
S.B. PURUSHOTTAM BED COLLEGE, ,Maharashtra,-,-,-
S.B. Shirkoli Homoeopathic Medical College,BELGAUM ,Karnataka,-,-,-
S.B.A. College Of Science And Management,TIRUVANNAMALAI ,Tamil Nadu,-,-,-
S.B.D. Government College, ,Rajasthan,-,-,-
S.B.D.T. College, ,Rajasthan,-,-,-
S.B.G COLLEGE, ,Tamil Nadu,-,-,-
S.B.G. TEACHER TRAINING INSTITUTE, ,Tamil Nadu,(91)-(4142)-245812,-,-
S.B.G.N.M. Degree College,VIZIANAGARAM ,Andhra Pradesh,08922–224019,-,-
S.B.J. Degree College, ,Uttar Pradesh,-,-,-
S.B.K. College,VIRUDUNAGAR ,Tamil Nadu,-,-,-
"S.B.K.S Medical Institute & Research Center, Vadodra",WAGHODIA ,Gujarat,"02668-245264,245262,245126",sbks_medical@yahoo.co.in,-
S.B.Khade Mahavidyalaya, ,Maharashtra,-,-,-
S.B.M.S. College,GUNTUR ,Andhra Pradesh,0863-2556024,-,-
S.B.M.Teacher's Training College, ,Jharkhand,-,-,-
S.B.PATIL WOMEN COLLEGE EDUCATION, ,Karnataka,-,-,-
S.B.R. Government Womens College, ,Orissa,-,-,-
S.B.R.R. Mahajan First Grade College,MYSORE ,Karnataka,0821-2518226/2511921,dirpgc@mahajana.com,www.mahajana.com
S.B.S MEMORIAL TEACHER TRAINING COLLEGE, ,Rajasthan,-,-,-
S.B.S. College of Engineering & Technology, ,Punjab,"01632-244012,242138",principal@sbscet.ac.in,http://www.sbsstc.ac.in
S.B.S. Sanskrit College,PONNUR ,Andhra Pradesh,08643-242021,-,-
S.B.S.GOVT. POST GRADUATE COLLEGE, ,Uttaranchal,-,-,-
S.B.T.College of Special Education,MADURAI ,Tamil Nadu,0452-2652847/2601605/2539040,mathangaraj@eth.net,-
S.B.V.D. Sabha Degree College,CUDDAPAH ,Andhra Pradesh,08566–257444,-,-
S.C. Mutha Aryangala Vaidyak Mahavidyalaya, ,Maharashtra,-,-,-
"S.C.B. Medical College , Pharmacy",CUTTACK ,Orissa,0671-614355,-,-
"S.C.B. Medical College, Cuttack",CUTTACK ,Orissa,0671-2614355,orhealth@oneuri.nic.in,-
S.C.D. Government College, ,Punjab,-,-,-
S.C.M.M. D.ED COLLEGE, ,Karnataka,-,-,-
S.C.S. Morning College, ,Orissa,-,-,-
S.C.T TEACHERS TRAINING INSTITUTE, ,Karnataka,-,-,-
S.C.T. Institute of Technology, ,Karnataka,+918025245225/0694,admissions@sctengineering.in,http://sctengineering.in/
S.D COLLEGE OF INFORMATION TECH FOR WOMEN,TANUKU ,Andhra Pradesh,-,-,-
"S.D TEACHER TRAINING COLLEGE,BHIWANI", ,Haryana,-,-,-
"S.D TEACHER TRAINING COLLEGE,PANIPAT", ,Haryana,-,-,-
S.D. Bhadawar Degree College, ,Uttar Pradesh,-,-,-
S.D. College, ,Punjab,-,-,-
S.D. College, ,Uttar Pradesh,-,-,-
S.D. College, ,Uttar Pradesh,"0131-2604773,2608815",-,-
S.D. College, ,Haryana,-,-,-
S.D. College, ,Punjab,-,-,-
S.D. College For Women, ,Punjab,-,-,-
S.D. College For Women, ,Punjab,-,-,-
S. D. College of Law,MUZAFFARNAGAR ,Uttar Pradesh,0131-3095353,info@sdlawmzn.com,-
S.D. COLLEGE OF MANAGEMENT STUDIES, ,Uttar Pradesh,"0131-2604773,2608815",-,-
S.D. College of Management Studies, ,Uttar Pradesh,"0131-2608815,+91-9897614191",-,www.sdcmsmzn.org
"S.D. COLLEGE OF MANAGEMENT, VILLAGE",PANIPAT ,Haryana,-,sdcmgmt@rediffmal.com,-
