C.S.I. RAYALASEEMA DIOCESE INSTITUTE OF     MGT. & TECH,ANANTAPUR ,Andhra Pradesh,-,-,-
C.S.I. TEACHER TRAINING INSTITUTE, ,Tamil Nadu,-,-,-
C.S.I. TEACHER TRAINING INSTITUTE, ,Tamil Nadu,-,-,-
C.S.I. Training Centre for Teachers of the Hearing Impaired,KOLLAM ,Kerala,0474-2472468,-,-
C.S.I.Institute of Technology,KANYAKUMARI ,Tamil Nadu,04652-2363176,collegecsiit@yahoo.com,http://www.csiit.ac.in
C.S.K.M. College of Law, ,Andhra Pradesh,-,-,-
C.S.M COLLEGE OF EDUCATION, ,Tamil Nadu,-,-,-
"C.T. Institute of Pharmacy , Jalandhar",JALANDHAR ,Punjab,"0181-5055127,5055128,2995967",info@ctgroup.in,www.ctgroup.in
C.T. TEACHER TRAINING COLLEGE, ,Punjab,-,-,-
C.T.INSITUTE OF MANAGEMENT & INFORMATION TECH, ,Punjab,-,info@ctagroup.in,-
C.T.M. College Of Arts And Science,CHENNAI ,Tamil Nadu,-,contact@ctmcollege.com,-
"C.U Shah Medical College, Surendranagar", ,Gujarat,02752-256001-05,"mail@cushahmedicalcollege.org,cushahmed@rediffmail.com,cushahmedical@gmail.com",-
C.V. Raja Reddy Memorial Degree College,CHITOOR ,Andhra Pradesh,"08587–257636,259436",-,-
C.V. Raman Degree College,MANCHERIAL ,Andhra Pradesh,08736–258378,-,-
C.V.L.N.R. INSITUTE OF SCIENCE & TECHNOLOGY,ANANTAPUR ,Andhra Pradesh,-,-,-
Caarmel Engineering college,PATHANAMTHITTA ,Kerala,04735-240990/240991/240992,enggcollege@caarmel.org,www.caarmelcollege.org
Cachar College,SILCHAR ,Assam,-,parthankar@rediffmail.com,-
CAD TEACHER TRAINING INSTITUTE, ,Tamil Nadu,-,-,-
Calcutta Business School, ,West Bengal,	+91-33-24205200/24805225,info@calcuttabusinessschool.org,www.calcuttabusinessschool.org
Calcutta Girls' BT College, ,West Bengal,-,-,-
Calcutta Institute Of Engineering And Management,KOLKATA ,West Bengal,033-24215747/9951,"diradmin@ciemcal.org,admin@ciemcal.org",www.ciem.in
"Calcutta Institute of Pharmaceutical Technology , Howrah",HOWRAH ,West Bengal,033-27094367,"cit_ulb@yahoo.co.in,cipt@rediffmail.com",www.urschard.org
Calcutta Institute of Technology,HOWRAH ,West Bengal,033-27094367,cit_ulb@yahoo.co.in,www.urschard.org
"Calcutta Medical & Hosp. Research Inst. ,School Of Nursing , Calcutta",KOLKATA ,West Bengal,-,-,-
Calcutta National Medical College,KOLKATA ,West Bengal,033-2440555/2844834/2843582,prin_cnmc@wbhealth.gov.in,-
"Calcutta National Medical College & Hospital , Kolkata",KOLKATA ,West Bengal,-,-,-
"Calcutta National Medical College & Hospital , Kolkata",KOLKATA ,West Bengal,-,-,-
"Calcutta National Medical College, Kolkata", ,West Bengal,033-2440555/2844834/2843582,"prin_cnmc@wbhealth.gov.in,prin_secy@wbhealth.gov",www.medicalcollegekolkata.org
"Calcutta Nursing Training Institute , Kolkata",KOLKATA ,West Bengal,-,-,-
Calcutta University, ,West Bengal,"033-22413288,25747474,22410071,24037237",-,www.caluniv.ac.in
"Calicut Nursing College , Kozhikode",KOZHIKODE ,Kerala,-,-,-
CALICUT ORPHANAGE TEACHER TRAINING INSTITUTE, ,Kerala,-,-,-
CALICUT UNIVERSITY CENTRE, ,Kerala,-,-,-
CALICUT UNIVERSITY TEACHER EDUCATION CENTRE, ,Kerala,-,utecvalapad@gmail.com,-
Calliope School of Legal Studies, ,Jammu and Kashmir,094191-50443,-,-
Calorx Teacher's University, ,Gujarat,079-65444362,registrarctu@calorx.org,http://www.ctu.kalorex.org/
"Cama & Albless Hospita,Bombay",MUMBAI ,Maharashtra,-,-,-
CAMBRIDGE COURT COLLEGE OF EDUCATION, ,Rajasthan,-,-,-
CAMBRIDGE COURT TEACHER TRAINING COLLEGE, ,Rajasthan,-,-,-
"Cambridge Institute Of General Nursing & Paramed. Sciences,Morar", ,Madhya Pradesh,-,-,-
Cambridge Institute Of Professional Studies, ,Delhi,9212588588,contact@calinstitute.co.in,www.calinstitute.co.in
Cambridge Institute of Technology Jharkhand,RANCHI ,Jharkhand,2265455/2265444/2265449,info@cit.net.in,-
"Cambridge School Of Nursing , Bidar",BIDAR ,Karnataka,-,-,-
CAMBRIDGE TEACHER TRAINING COLLEGE, ,Haryana,-,-,-
CAMBRIDGE TEACHER TRAINING COLLEGE, ,Bihar,-,-,-
CAMBRIDGE TEACHER TRAINING COLLEGE, ,Haryana,-,-,-
Camellia Institute of Technology, ,West Bengal,+91-33-25260336,contact_us@camelliait.ac.in,http://www.camelliait.ac.in/
CAMELLIA SCHOOL OF BUSINESS MANAGEMENT, ,West Bengal,9007030118,admin@csbmkolkata.in,www.csbmkolkata.in
Camellia School of Engineering & Technology, ,West Bengal,033-25844536,info@camelliagroup.in,www.camelliagroup.org
Camp Education Society Dr Arvind BTelangSr College of Arts Science and Commerce, ,Maharashtra,-,-,-
Camp Education Society's  Institute of Management, ,Maharashtra,02064109481,director.campmba@gmail.com,www.campmba.com
Campus Law Centre, ,Delhi,7667483,lawfaculty@vsnl.net,-
CAMPUS SCHOOL, ,Uttar Pradesh,-,-,-
"Canal Hospital , Ropar", ,Punjab,-,-,-
Canara College, ,Karnataka,-,-,-
"Canara College Of Nursing , Udupi",UDUPI ,Karnataka,-,-,-
Canara Engineering College, ,Karnataka,0824-2278666to2278670,canarait@sancharnet.in,www.canaraengg.in
Cancer Chikitsalya  (Jan Vikas Nyas) Nursing Mahavidyalaya, ,Madhya Pradesh,-,-,-
Cancer Chikitsalya (Jan Vikas Nyas) Nursing Mahavidyalaya, ,Madhya Pradesh,-,-,-
"Cancer Hospital & Research Institute,College Of Nursing,Gwalior",GWALIOR ,Madhya Pradesh,-,-,-
"Cancer Institute, College of Oncological Sciences, Chennai",CHENNAI ,Tamil Nadu,"044-2359131,2350241",caninst@md2.vsnl.net.in,-
Cane Growers Nehru Degree (Pg) College, ,Uttar Pradesh,-,-,-
Cane Societies Nehru Degree (Pg) College, ,Uttar Pradesh,-,-,-
"Canossa College Of Nursing , Kannur",KANNUR ,Kerala,-,-,-
CAPE Institute of Technology,TIRUNELVELI ,Tamil Nadu,"04652-266076,268078","capetech@rediffmail.com,capeitech@yahoo.com",http://www.capeitech.org
Cape Polytechnic College, ,Tamil Nadu,04652321088,cape_poly@rediffmail.com,www.capepolytechnic.org
Capital College of Higher Education, ,Nagaland,-,-,-
"Capital College, Admn. Office",BANGALORE ,Karnataka,-,-,-
Capital Law College,BHUBANESWAR ,Orissa,2561761,-,http://www.capitallawcollege.net
CAPITANIO TEACHERS TRAINING INSTITUTE, ,Karnataka,-,-,-
CAPITOL TEACHERS TRAINING INSTITUTION, ,Karnataka,-,-,-
CAPT. HARDEV SINGH TEACHER TRAINING COLLEGE, ,Haryana,-,-,-
CAPTAIN SUKHVASI SINGH SMARAK JANTA MAHAVIDYALAYA, ,Uttar Pradesh,-,-,-
Captain Sukhwasi Singh Smarak Janta Mahavidyalaya, ,Uttar Pradesh,-,-,-
Cardamom Planters Association College,THENI ,Tamil Nadu,-,-,-
Cardinal Cleemis School of Management Studies, ,Kerala,"(0471)2544770,",ccsmstvm@gmail.com,http://www.cardinalcleemissom.in
"Cardinal Gracias Memorial Hospital Trust, Thane",THANE ,Maharashtra,-,-,-
"Care College Of Nursing , Secunderabad",SECUNDERABAD ,Andhra Pradesh,-,-,-
"Care College of Pharmacy , Atmakur",ATMAKUR ,Andhra Pradesh,"+91-0870-3203543,+91-0–9866503925",-,www.carecollege.com
Care Degree College,NIZAMABAD ,Andhra Pradesh,-,-,-
"Care Nampally College Of Nursing , Hyderabad",HYDERABAD ,Andhra Pradesh,-,-,-
"Care School Of Nursing , Hyderabad",HYDERABAD ,Andhra Pradesh,(40)23329406,-,-
"Care Waltair College of Nursing , Visakhapatnam",VISAKHAPATNAM ,Andhra Pradesh,"0891-3205334,2714015,9885055141",-,-
Career College, ,Madhya Pradesh,-,-,-
CAREER COLLEGE, ,Madhya Pradesh,"0755-2456042,2488427",info@careercollegeindia.com,www.careercollegeindia.com
Career College of Law, ,Madhya Pradesh,"0755-2586042,2488427",info@careercollegeindia.com,www.careercollegeindia.com/
CAREER COLLEGE OF MANAGEMENT & EDUCATION, ,Uttar Pradesh,-,-,-
Career College of Nursing Raigarh, ,Chhattisgarh,07762-220707,ccnraigarh@gmail.com,-
"Career College Of Nursing , Lucknow",LUCKNOW ,Uttar Pradesh,-,-,-
Career Degree College,BRODIPET ,Andhra Pradesh,"0863–2357153,2326032",-,-
"Career Institute of Dental Sciences & Hospital, Lucknow",LUCKNOW ,Uttar Pradesh,"052-22851001,0522-2851058,2509361",-,www.careertrust.in
Career Institute of International Management, ,Madhya Pradesh,0755-2742523and2742723,info@ciim.ac.in,www.ciim.ac.in
Career Institute of Technology and Management, ,Haryana,"0129-2370606,2370608,2370663",manager.admissions@mriu.edu.in,www.mriu.edu.in
"Career Instt. Of Medical Sciences & Hospital, Lucknow", ,Uttar Pradesh,0522-2960429,careermedical@careertrust.in,www.careertrust.in
Career Point University, ,Rajasthan,+91-80941-61999+91-80941-62999,info@cpuniverse.in,www.cpur.in
CAREER TEACHERS TRAINING OLLEGE, ,Rajasthan,-,-,-
CAREER TEACHERS TRAINING SCHOOL, ,Rajasthan,-,-,-
CAREER TEACHERS TRAINING SCHOOL, ,Rajasthan,-,-,-
"Carewell School Of Nursing,Kasargod",KASARAGOD ,Kerala,-,-,-
"Caritas College Of Nursing , Kottayam",KOTTAYAM ,Kerala,-,-,-
"Caritas College of Pharmacy , KOTTAYAM",KOTTAYAM ,Kerala,91-481-2790025-29,-,www.caritashospital.org
"Caritas School Of Nursing,Kottayam",KOTTAYAM ,Kerala,-,-,-
Carlo Bonvini Pg College,MAHABUBNAGAR ,Andhra Pradesh,-,-,-
Carmel College, ,Kerala,-,-,-
Carmel College Of Arts Science Commerce For Women, ,Goa,-,-,-
"Carmel College Of Nursing , Ernakulam",ERNAKULAM ,Kerala,-,-,-
CARMEL D.ED COLLEGE, ,Karnataka,-,-,-
"Carmel Polytechnic College, Alappuzha", ,Kerala,0477-2287825,carmelpolytechnic@gmail.com,http://www.carmelpolytechniccollege.com
Carmel Teacher Training Institute, ,Sikkim,-,-,-
"Catholic Hospital, School Of Nursing , Sonitpur",SONITPUR ,Assam,-,-,-
"Catholic Mission Hospital, School Of Nursing, Sundergarh", ,Orissa,-,-,-
Catholicate College, ,Kerala,-,-,-
CAUVERY AMMAL TEACHER TRAINING INSTITUTE, ,Tamil Nadu,-,-,-
Cauvery College, ,Karnataka,-,-,-
CAUVERY COLLEGE, ,Karnataka,"(080)23628449,(080)23628448",-,-
Cauvery College for Women,TRICHY ,Tamil Nadu,-,cauverycollege_try@rediffmail.com,-
Cauvery College of Engineering and Technology,TRICHY ,Tamil Nadu,0431-2902515/29025565,admissions@cauveryenggcollege.edu.in,www.cauveryenggcollege.edu.i
"Cauvery College Of Nursing , Mysore",MYSORE ,Karnataka,-,-,-
"Cauvery College Of Nursing , Mysore",MYSORE ,Karnataka,-,-,-
"Cauvery Polytechnic, Gonikoppal", ,Karnataka,08274-24775,-,-
"Cauvery School Of Nursing , Mysore",MYSORE ,Karnataka,-,-,-
CBS College of Management, ,Uttar Pradesh,+919927003279,cbscollegeem@yahoo.com,www.cbsmanagement.org
"CBSM, Rai bariely Speech & Hearing Institute", ,Uttar Pradesh,"09307542578,0535-2212458",cbsmrshi@gmail.com,-
CDRZ Polytechnic, ,Haryana,-,Zaildar2007@rediffmail.com,-
CENTEAL INSTITUTE OF HIGHER TIBATAN STUDIES, ,Uttar Pradesh,-,-,-
CENTENARY COLLEGE OF PHYSICAL EDUCATION, ,Karnataka,-,-,-
Centenary College Physical Education, ,Karnataka,-,-,-
Center For Environmental Law, ,Delhi,-,info@ciel.org,http://www.ciel.org/
Center For Environmental Planning And Technology, ,Gujarat,0091-79-26302470/26302740,registrar@cept.ac.in,http://www.cept.ac.in/
CENTER FOR HIGHER STUDIES & RESEARCH, ,Madhya Pradesh,-,-,-
CENTERAL ACADEMY TEACHERS TRAINING COLLEGE, ,Rajasthan,-,-,-
Central Agricultural University, ,Manipur,9103852310636,"snpuri@rediffmail.com,snpuri04@yahoo.co.in",http://www.cau.ac.in/
