"P N C & K R School Of Nursing , Guntur",GUNTUR ,Andhra Pradesh,+91--8647225513,pnckr@pnckr.com,www.pnckr.com
P N C K R Degree College,GUNTUR ,Andhra Pradesh,"08647–225513,222628,226441",pnckr@pnckr.com,www.pnckr.com
P N College, ,Bihar,-,-,-
"P N M School Of Nursing,Trivandrum",TRIVANDRUM ,Kerala,-,-,-
"P N P Memorial Hindu Medical Mission Hospital , School Of Nursing,Kottayam",KOTTAYAM ,Kerala,-,-,-
P P G COLLEGE OF EDUCATION WOMEN, ,Tamil Nadu,-,-,-
"P P G College Of Nursing , Coimbatore",COIMBATORE ,Tamil Nadu,-,-,-
"P P G School Of Nursing, Saravanampatty", ,Tamil Nadu,-,-,-
P P K College, ,Jharkhand,-,-,-
"P R College Of Nursing , Bangalore",BANGALORE ,Karnataka,-,-,-
"P R College Of Nursing , Bangalore",BANGALORE ,Karnataka,-,-,-
P R Government College Evening Courses,KADAKATIA ,Andhra Pradesh,0884–2379480,-,-
P R R Memorial Engineering College,RANGAREDDY ,Andhra Pradesh,-,-,-
P R R V S Government College,VIDAVALUR ,Andhra Pradesh,08622–2222427,-,-
"P R S College Of Nursing , Trivandrum",TRIVANDRUM ,Kerala,-,-,-
"P R S School Of Nursing ,Thiruvananthapuram",TRIVANDRUM ,Kerala,-,-,-
P S C K V S C Government College,NANDYAL ,Andhra Pradesh,08514–242191,ndlgdc@yahoo.com,-
"P S College Of Nursing , Kanyakumari",KANYAKUMARI ,Tamil Nadu,-,-,-
P S G COLLEGE OF EDUCATION, ,Tamil Nadu,-,-,-
"P S G College Of Nursing , Coimbatore",COIMBATORE ,Tamil Nadu,-,-,-
P S N L COLLEGE OF EDUCATION, ,Tamil Nadu,-,-,-
P S N R A M Polytechnic College For Girls, ,Tamil Nadu,"0431-2702364,0431-2703955,9487788919",	pnrmpoly@gmail.com,	www.pnrmpoly.edu.in
P S R Polytechnic College, ,Tamil Nadu,"04562239155,9786296169",psrpoly@psr.edu.in,www.psr.edu.in
P S V COLLEGE OF EDUCATION, ,Tamil Nadu,-,-,-
P Science College, ,Bihar,-,-,-
P T Sarvajanik College Science, ,Gujarat,-,-,-
P V A Ekka M College, ,Jharkhand,-,-,-
"P V College Of Nursing,Kurnool",KURNOOL ,Andhra Pradesh,-,-,-
P V K N Government College,CHITOOR ,Andhra Pradesh,"08572–240457,241768",-,-
P V M D ED COLLEGE, ,Karnataka,-,-,-
P V Polytechnic College, ,Tamil Nadu,"04147224964,04147291552,	9842702911",boardpvptc@yahoo.co.in,-
P V R Trust Degree College,KADAKATIA ,Andhra Pradesh,0884–2375865,-,-
"P V S Anm School,Chitradurga",CHITRADURGA ,Karnataka,-,-,-
"P V S Anm School,Haveri", ,,-,-,-
"P V S College Of Nursing , Kozhikode",KOZHIKODE ,Kerala,-,-,-
"P V S College Of Nursing ,Chitradurga",CHITRADURGA ,Karnataka,-,-,-
"P V S School Of Nursing , Chitradurga",CHITRADURGA ,Karnataka,-,-,-
"P V S School Of Nursing , Haveri",HAVERI ,Karnataka,-,-,-
"P V S School Of Nursing, Kozhikode",KOZHIKODE ,Kerala,-,-,-
P. A. College of Engineering, ,Karnataka,0824-2284701-040824-2284705,administrator@paengg.com,http://pace.edu.in/
"P. D. Bharatesh College Of Nursing , Belgaum",BELGAUM ,Karnataka,-,-,-
P. E. S. Law College,MANDYA ,Karnataka,08232-222294,-,-
P. K. Institute of Technology & Management, ,Uttar Pradesh,-,-,www.pkitm.in
P. K. M. COLLEGE OF EDUCATION, ,Kerala,"04602230929,09495644005(M)",-,http://pkmcedn.com
"P. Rami Reddy Memorial College of Pharmacy , Kadapa",KARAPA ,Andhra Pradesh,"091-08562-246212,091-9346284850,9390046015",-,www.prrmcp.org
P. Satyanarayana Rao Memorial Degree College,KHAMMAM ,Andhra Pradesh,08743–231477,-,-
P. V. P. Polytechnic, ,Karnataka,080-23211559,pvppolytechnic@rediffmail.com,-
P.A Aziz College of Engineering and Technology, ,Kerala,-,-,-
P.A.C. Ramasamy Raja'S Polytechnic College, ,Tamil Nadu,+914563235740,contact@pacrpoly.org,www.pacrpoly.org
P.B. College of Engineering.,CHENNAI ,Tamil Nadu,044-24766386,pbcet@pbce.in,http://www.pbce.in
P.C Jabin Science College, ,Karnataka,-,-,-
P.C. BANGLA COLLEGE, ,Uttar Pradesh,-,-,-
P.C. Pratap Chandra Memorial Homoeopathic Medical College and Hospital, ,West Bengal,-,-,-
P.C.M.S.D. College for Women, ,Punjab,-,-,-
P.D. Law College,SAHARANPUR ,Uttar Pradesh,"05547-227434,9918171233(M)",-,-
P.D. Mahila Degree College, ,Uttar Pradesh,-,-,-
P.D. MAHILA DEGREE COLLEGE, ,Uttar Pradesh,-,admin@pdmahilacollege.org,http://www.pdmahilacollege.org
P.D. RAJAN COLLEGE OF EDUCATION, ,Tamil Nadu,-,-,-
P.D.E.As College Of Engg, ,Maharashtra,-,-,-
P.D.M. TEACHER TRAINING COLLEGE, ,Haryana,-,-,-
P.D.Memorial Polytechnic, ,Haryana,-,pdmp@hry.nic.in,-
P.D.R. VELLACHIAMMAL COLLEGE EDUCATION, ,Tamil Nadu,-,-,-
P.E.S COLLEGE OF EDUCATION, ,Karnataka,-,-,-
"P.E.S Institute of Medical Science And Research, Kuppam",KUPPAM ,Andhra Pradesh,"08570-257260,256736,256055,256666",pesmed2007@yahoo.co.in,-
P.E.S Law College, ,Karnataka,-,-,-
P.E.S. College of Engineering,MANDYA ,Karnataka,08232-220043,chandrashekar.pesce@yahoo.com,www.pescemandya.com
P.E.S. College Of Physical Education, ,Maharashtra,-,-,-
P.E.S. College Of Science, ,Karnataka,-,-,-
P.E.S. Degree College,EAST GODAVARI ,Andhra Pradesh,08852–233313,-,-
P.E.S. Evening College, ,Karnataka,-,-,-
"P.E.S. Instt. of Pharmacy , Bangalore",BANGALORE ,Karnataka,"+918026721983,+918026722108","admissions@pes.edu,rahul@pes.edu",www.pes.edu
P.E.S. INSTT. OF TECH,BANGALORE ,Karnataka,080-26721983/26722108080-26720886,principal@pes.edu,-
P. E. S. Law College,MANDYA ,Karnataka,08232-222294,-,-
P.E.S. Modern College of Arts Science and Commerce, ,Maharashtra,-,-,-
P.E.S. Modern Law College,PUNE ,Maharashtra,"020-25678987,020-64007513",info@modernlawcollege.org,www.modernlawcollege.org
P.E.S. Polytechnic, ,Maharashtra,2400087,pespolytechnic1497@gmail.com,www.pespolytechnic.ac.in
P.E.T. TEACHERS TRAINING INSTITUTE, ,Karnataka,8232-220884,pettti@petttimandya.org,-
P.E.TS DIPLOMA IN EDUCATION COLLEGE, ,Karnataka,-,-,-
P.G DEPARTMENT OF MANAGEMENT STUDIES,SIVAKASI ,Tamil Nadu,-,-,-
P.G. College of Law,HYDERABAD ,Andhra Pradesh,-,heslcbho@mp.gov.in,-
"P.G. College Of Science, Secunderabad",SECUNDERABAD ,Andhra Pradesh,27902169,-,-
P.G. Vigyan Mahavidyalaya, ,Madhya Pradesh,-,-,-
P.G.CENTRE, ,Karnataka,-,-,-
P.G.D.A.V. College,DELHI ,Delhi,"29832092,26312092",pgdav@bol.net.in,-
P.G.D.A.V. College (Evening),DELHI ,Delhi,"26315214,29845214",-,www.pgdavevening.in
P.G.M TEACHER TRAINING INSTITUTE, ,Kerala,-,-,-
P.G.P. College Of Arts And Science,NAMAKKAL ,Tamil Nadu,-,pgpcas@gmail.com,-
P.G.P. Polytechnic College,CHENNAI ,Tamil Nadu,-,pgpcas@gmail.com,-
P.H. COLLEGE OF EDUCATION, ,Uttar Pradesh,-,-,-
P.I.E.T. COLLEGE OF EDUCATION, ,Uttar Pradesh,-,-,-
P.Indra Reddy Memorial engineering College, ,Andhra Pradesh,08417-203122,principal.pirmec@gmail.com/manisha_pirm@yahoo.com,www.pirmec.com
P.J. COLLEGE OF MANAGEMENT & TECHNOLOGY,BHUBANESWAR ,Orissa,06742570432,pjcmtcollege@yahoo.co.in,www.pjinstitutes.org
P.K.D.COLLEGE OF EDUCATION, ,Tamil Nadu,-,-,-
P.K.M. College Of Education, ,Kerala,-,-,-
P.K.N. Arts And Science College,MADURAI ,Tamil Nadu,-,-,-
P.K.R. Arts College For Women,ERODE ,Tamil Nadu,-,-,-
P.K.R. JAIN TEACHER TRAINING COLLEGE, ,Haryana,-,-,-
P.L.DUBEY MEMORIAL TEACHER TRAINING COLLEGE, ,Rajasthan,-,-,-
P.M. Polytechnic, ,Haryana,-,vijaypalnain@yahoo.com,www.pmkami.com
P.M.B. Gujarati Arts And Law College, ,Madhya Pradesh,-,-,-
P.M.B. Gujarati Commerce College, ,Madhya Pradesh,-,-,-
P.M.B. Gujarati Science College, ,Madhya Pradesh,-,-,-
P.M.C. TEACHER TRAINING COLLEGE, ,Delhi,-,-,-
P.M.N. Degree College,VISAKHAPATNAM ,Andhra Pradesh,"0891–2704480,08924–248194",-,-
"P.M.N.M. Dental College & Hospital, Bagalkot",BIJAPUR ,Karnataka,"08354–220435,225835",bgkdentalcollege@rediffmail.com,http://dentalcollegebagalkot.org
P.M.P. College Of Arts And Science,DHARMAPURI ,Tamil Nadu,-,-,-
P.N. Das College, ,West Bengal,-,-,-
P.N.B. Polytechnic College, ,Rajasthan,97724-36501,pnbpolytechnic@gmail.com,-
P.N.C.A. Degree College,PRAKASAM ,Andhra Pradesh,"08598–236286,222883",-,-
P.P.College Of Education, ,Maharashtra,-,-,-
P.P.G. College of Physiotherapy,COIMBATORE ,Tamil Nadu,-,"info@ppgphysiotherapy.ac.in,admin@ppgphysiotherapy.ac.in,principal@ppgphysiotherapy.ac.in",-
P.R. Arts And Science College,DINDIGUL ,Tamil Nadu,-,-,-
P.R. PATIL COLLEGE OF EDUCATION (B.ED.), ,Maharashtra,-,-,-
P.R. Pote  Education & Welfare Trust, ,Maharashtra,0721-2530342,info@prpatilcollege.org,http://www.prpatilcollege.org/
P.R. Rajkiya Mahila Mahavidyalaya, ,Uttar Pradesh,-,-,-
P.R.B.S. College of Polytechnic, ,Haryana,09416184184,-,-
P.R.D. TEACHER TRAINING COLLEGE, ,Haryana,-,-,-
P.R.N.TEACHER TRAINING INSTITUTE, ,Tamil Nadu,-,-,-
P.R.Patil Instittute Of Polytechnic, ,Maharashtra,236000,prppolly_tal@yahoo.in,prppollytalegaon.com
P.R.R. INSTITUTE OF MANAGEMENT SCIENCES,ANANTAPUR ,Andhra Pradesh,-,-,-
P.R.R.M. Institute Of Technolgy,CUDDAPAH ,Andhra Pradesh,-,-,-
P.S. Raju College of Law,KADAKATIA ,Andhra Pradesh,"0884-2376654,9440204636",-,-
P.S.B. Polytechnic College,CHENNAI ,Tamil Nadu,"044-27475266,27498237",psb_505@yahoo.co.in,www.psbpolytechniccollege.com
P.S.D. Girls Law College,JHAJJAR ,Haryana,-,-,-
"P.S.G Institute of Medical Sciences, Coimbatore", ,Tamil Nadu,"+914222570170,2598822,4345802",psgimsr@md3.vsnl.net.in/psgmedschool@gmail.com,www.psgimsr.ac.in
P.S.G. Arts & Science College,COIMBATORE ,Tamil Nadu,"(91)422-4397901-05,2591841","psgcas@psgcas.ac.in,psgcas@eth.net",http://www.psgcas.ac.in
P.S.G. College of Paramedical Sciences,COIMBATORE ,Tamil Nadu,-,psgimsr@md3.vsnl.net.in,-
P.S.G. INSTITUTE OF MANAGEMENT,COIMBATORE ,Tamil Nadu,"0422-2577252,4304400",info@psgim.ac.in,www.psgim.ac.in
P.S.G. Polytechnic College, ,Tamil Nadu,"422-2572177,2572477,2580455,2578455,4344777",principal@psgtech.edu,www.psgpolytech.ac.in
P.S.G. PONNAMMAL TEACHERS TRAINING INSTITUTE, ,Tamil Nadu,-,-,-
P.S.G.R. Krishnammal College For Women,COIMBATORE ,Tamil Nadu,-,principal@psgrkc.com,-
"P.S.G.V.P. Mandal Institute of Pharmacy , Nandurbar",NANDURBAR ,Maharashtra,(02565)229168,principal@pharmacyshahada.org,www.pharmacyshahada.org/
"P.S.I Medical College, Chinoutpalli",KRISHNA ,Andhra Pradesh,"08676-256611-17,256623(D)",vjwsacademy@sancharnet.in,-
P.S.MUTHU PHYSICAL EDUCATION TEACHER TRAINING INSTITUE, ,Tamil Nadu,-,-,-
P.S.N. Murthy Degree College,RAMACHANDRAPURAM ,Andhra Pradesh,"0886–2231870,2335068,2370844",-,-
P.S.N. Polytechnic College, ,Tamil Nadu,"04634-279075,04364-279064,9942945514",psnpoly@gmail.com,-
P.S.R. Engineering College,SIVAKASI ,Tamil Nadu,"04562-239091,239092",contact@psr.edu.in,http://www.psrengg.ac.in
P.S.R.COLLEGE OF EDUCATION, ,Tamil Nadu,-,-,-
P.S.R.Rengasamy College of Engineering for Women, ,Tamil Nadu,"04562225261,221261",contact@psr.edu.in,http://psr.edu.in/
"P.S.Raju. Law College , Kakinada",KAKINADA ,Andhra Pradesh,0884-2376654,-,-
P.S.S.K. EDUCATIONAL TRUST, ,Karnataka,-,-,-
P.S.S.R. College Of Arts And Science,NELLIMARLA ,Andhra Pradesh,-,-,-
"P.S.T. Channabasweshwar Pharmacy College , Latur",LATUR ,Maharashtra,-,-,-
P.S.V. College of Engineering & Technology, ,Tamil Nadu,04343-291636,"admin@psvcet.ac.in,principal@psvcet.ac.in",www.psvcet.ac.in
P.S.Y. COLLEGE OF EDUCATION, ,Tamil Nadu,-,-,-
P.T. Lee Chengalvaraya Naicker College of Engineering & Technology, ,Tamil Nadu,"044-27209685,27209686",ptleecnt@yahoo.com,www.ptleecncet.org
P.T. Lee Chengalvaraya Naicker Polytechnic College,VILLUPURAM ,Tamil Nadu,-,ptleecnt2008@yahoo.com,-
P.T.M COLLEGE OF EDUCATION, ,Kerala,-,-,-
P.T.M. TEACHER TRAINING INSTITUTE, ,Kerala,-,-,-
P.V. Krishna Kishore (Pvkk) Degree College,ANANTAPUR ,Andhra Pradesh,"08554–232268,232172",-,-
"P.V. Polytechnic , MUMBAI",MUMBAI ,Maharashtra,"26608676,26608493,26608462,26606648Extn.253","pvp@pvpsndt.org,principal@pvpsndt.org",www.pvpsndt.org
P V Polytechnic College,CUDDALORE ,Tamil Nadu,"04147224964,04147291552,	9842702911",boardpvptc@yahoo.co.in,-
P.V.DEGREE COLLEGE, ,Uttar Pradesh,-,-,-
P.V.S.EDUCAION AND RUR DEVELOPMENT SOCIETY, ,Karnataka,-,-,-
P.W. Medical College Patna , ,Bihar,-,-,-
P.W.S. Arts & Commerce College, ,Maharashtra,-,-,-
PA Aziz College of Engineering & Technology,TRIVANDRUM ,Kerala,0471-2370110/111,paacet@sancharnet.in,www.paacet.com
"PA Polytechnic College, Pollachi", ,Tamil Nadu,04259230892,paptc@rediffmail.com,-
Paavaai Group of Institutions, ,Tamil Nadu,"04286-243038,243058,243098",-,www.paavaipgi.org
PAAVAI COLLEGE OF EDUCATION, ,Tamil Nadu,-,-,-
Paavai College of Engineering, ,Tamil Nadu,"04286-243038,243058,243098",-,www.paavaipce.org
Paavai College of Technology, ,Tamil Nadu,"04286-243058,243038/243098",pctprincipal@paavai.edu.in,www.paavaipct.org
Paavai Engineering College, ,Tamil Nadu,"04286-243038,243058,243098",-,www.paavaipec.org
Paavai Polytechnic College, ,Tamil Nadu,04286-248998,paavai_533@yahoo.co.in,www.paavai.org
Paavendhar College Of Arts And Science,SALEM ,Tamil Nadu,-,-,-
Paavendhar Polytechnic College, ,Tamil Nadu,"04282-230444,04282-292646,9443552179",	paavendharptc@yahoo.co.in,www.paavendharinstitutions.com
PAAVENTHAR TEACHER TRAINING COLLEGE, ,Pondicherry,-,-,-
Pabbu Madhusudhan Rao Degree College,NANDYAL ,Andhra Pradesh,"08514–244752,247928,94402-90761",-,-
Pabitra Mohan Institute of Technology, ,Orissa,-,-,-
PACE Institute Of Technology & Sciences, ,Andhra Pradesh,+919581456301/10/11/12,-,http://www.paceengineeringcollege.com/
Pachaiyappas College For Men, ,Tamil Nadu,044-26412844,admin@pachaiyappaschennai.net/pachaiyappas@gmail.c,www.pachaiyappaschennai.net
Pachaiyappas College For Men, ,Tamil Nadu,-,-,-
"Pachaiyappas College For Women, Kanchipuram",KANCHIPURAM ,Tamil Nadu,-,info@pachaiyappascollegeformen.in,-
"Pachaiyappas College, Kanchipuram", ,Tamil Nadu,-,-,-
PACHAMUTHU COLLEGE OF EDUCATION, ,Tamil Nadu,-,-,-
Pachhunga University Colege, ,Mizoram,-,-,-
Pacific Academic of Higher Education  Research University, ,Rajasthan,"+91-97724-22999,+91-97725-22999,+91-96729-78004",admission@pahersociety.org,www.pahersociety.org
PACIFIC COLLEGE OF TEACHER EDUCATION, ,Rajasthan,+91-294-2494510,+91-294-2494512,www.pcteudaipur.org
"Pacific Dental College & Hospital , Udaipur",UDAIPUR ,Rajasthan,"0294-2491624,2491549",info@pacificdental.org,www.pacificdental.org
Pacific Institute of Hotel Management, ,Rajasthan,"+91-294-2494518,+91-96729-78016",pchmct@yahoo.co.in,http://www.pihm.org/
PACIFIC INSTITUTE OF MANAGEMENT, ,Rajasthan,0294?2494506/07,director@pimanagement.org,www.pimanagement.org
Pacific School of Engineering, ,Gujarat,02622291552,suratpacific@gmail.com,http://www.pacific-soe.ac.in
"Pad. Dr Vithalrao Vikhe Patil Foundations College Of Nursing , Ahmednagar",AHMEDNAGAR ,Maharashtra,-,-,-
PAD. DR. D.Y. PATIL INSTITUTE OF MANAGEMENT STUDIES,PUNE ,Maharashtra,020-27654736,mba@dypims.com,www.dypims.com
"Pad. Dr. Vithalrao Vikhe Patil Foundation , M I D C", ,Maharashtra,-,-,-
Padala Ram Reddy Law College,HYDERABAD ,Andhra Pradesh,040-23741729,-,-
Padala Rama Reddi Degree College,HYDERABAD ,Andhra Pradesh,-,-,-
PADALA RAMA REDDY COLLEGE OF COMMERCE & MGT,RAJENDERNAGAR ,Andhra Pradesh,-,-,-
Padala Rama Reddy Law College,HYDERABAD ,Andhra Pradesh,"23740488,23748936",-,-
Padalesuwarar Polytechnic College,TRICHY ,Tamil Nadu,04142-294176,principal.pptc2013@gmail.com,-
Padalesuwarar Polytechnic College, ,Tamil Nadu,04142-294176,principal.pptc2013@gmail.com,-
"Padam Shri Nursing Institute, Pali", ,Rajasthan,-,-,-
PADAMASHREE DR.D.Y.PATIL INSTITUTE OF MANAGEMENT,THANE ,Maharashtra,022-30981696,sunilsurte@dypatil.edu,www.dypatil.com
Padamshree Institute of Management & Sciences, ,Karnataka,-,-,-
"Padma Chandra College Of Nursing,kurnool",KURNOOL ,Andhra Pradesh,-,-,-
PADMA PRIYA DED COL, ,Karnataka,-,-,-
"Padma Shri Dr Sivanthi Aditanar College Of Nursing , Tuticorin",TUTICORIN ,Tamil Nadu,-,-,-
Padmabhusan Sri N. Ramasamy Iyer Memorial Polytechnic College For Girls,CHENNAI ,Tamil Nadu,-,-,-
Padmabhushan Dr. Vasantraodada Pail Mahavidyalaya, ,Maharashtra,-,-,-
Padmabhushan Vasant Dada Patil College, ,Maharashtra,-,-,-
"Padmabhushan Vasantdada PPCollege Of Engg,",MUMBAI ,Maharashtra,(022)-24070547/24021526,pvppcoe@vsnl.net,www.pvppcoe.ac.in
Padmabhushan Vasantraodada Patil Institute of Technology,PUNE ,Maharashtra,-,-,-
Padmaja Naidu College Of Music, ,West Bengal,-,-,-
Padmanabham Narshiman Shetty Annapurnamma College,PRAKASAM ,Andhra Pradesh,"08598–236286,222883",-,-
Padmanabhan Jayantimala College Arts Science,CUDDALORE ,Tamil Nadu,-,-,-
Padmanava College Of Engineering, ,Orissa,0661-2642455/2649555/2649822,info@pcerkl.ac.in,www.pcerkl.ac.in
PADMASHREE COLLEGE OF EDUCATION, ,Karnataka,-,-,-
PADMASHREE COLLEGE OF EDUCATION, ,Tamil Nadu,-,-,-
"Padmashree College Of Nursing , Bangalore",BANGALORE ,Karnataka,-,-,-
"Padmashree Dr D P Patil College Of Nursing , Pune",PUNE ,Maharashtra,-,-,-
"Padmashree Dr D Y Patil College Of Nursing , Kolhapur",KOLHAPUR ,Maharashtra,-,-,-
"Padmashree Dr D Y Patil College Of Nursing , Pune",PUNE ,Maharashtra,-,info.nursing@dpu.edu.in,-
"Padmashree Dr. D Y Patil Instt Of Nursing Education , Pune",PUNE ,Maharashtra,-,-,-
"Padmashree Dr. D Y Patil Medical College, Pimpri, Pune", ,Maharashtra,"020-27420307,27422134",meddyppc@vsnl.net,www.dypatil_medical.com
Padmashree Dr. D. Y. Patil College of Law,MUMBAI ,Maharashtra,-,-,-
Padmashree Dr. D. Y. Patil Institute of Management Studies, ,Maharashtra,"+91-20-27659509,27654736,27652794",mba@dypims.com,http://www.dypims.com
Padmashree Dr. D. Y. Patil Law College,PUNE ,Maharashtra,020-2742109596/97,dyppenge@giaspn01.vsnl.net.in,www.dypp.edu
Padmashree Dr. D. Y. Patil College of Law,MUMBAI ,Maharashtra,-,-,-
"Padmashree Dr. D.Y. Patil Dental College & Hospital, Navi Mumbai",MUMBAI ,Maharashtra,912227731599,dentistry@dypatil.edu,www.dypatil.ac.in
Padmashree Dr. D. Y. Patil Law College,PUNE ,Maharashtra,020-2742109596/97,dyppenge@giaspn01.vsnl.net.in,www.dypp.edu
"Padmashree Dr. D.Y.Patil Medical College, Navi Mumbai", ,Maharashtra,022-39215999,medicine@dypatil.edu,www.dypatil.comwww.patil.com
"Padmashree Dr. D.Y.Patil Medical College, Nerul, Navi Mumbai", ,Maharashtra,022-65198155,chancellor@dypatil.com,www.dypatil.in
PADMASHREE INSTITUTE OF MGT. STUDIES, ,Karnataka,080-28485204/05/06,pimsdirector@gmail.com,http://pims.in
"Padmashree Institute Of Nursing , Bangalore",BANGALORE ,Karnataka,-,-,-
Padmashree Kurtartha Acharya College of Engineering, ,Orissa,06646-246381/246750/09861096537,pkace@rediffmail.com,www.pkace.org
"Padmashree School Of Nursing , Bangalore",BANGALORE ,Karnataka,-,-,-
PADMASHRI AJIT WADEKAR COLLEGE OF PHYSCIAL EDUCATION, ,Maharashtra,-,-,-
Padmashri Dr Vithalrao Vikhe Patil College of Engineering, ,Maharashtra,(0241)-2778043/2779895,prin_coea@yahoo.com,www.enggnagar.com
"Padmashri Dr Vithalrao Vikhe Patil Foundations,Ahmednagar",AHMEDNAGAR ,Maharashtra,-,-,-
"Padmashri Dr. Vithalrao Vikhe Patil Foundations Medical College, Ahmednagar", ,Maharashtra,"0241-2777059,2778042",vpfamch@hotmail.com,www.vikhepatilfoundationnagar.com
Padmashri Vikhe Patil College Of Arts Science & Commerce, ,Maharashtra,-,-,-
"Padmasree College Of Nursing , Kancheepuram",KANCHIPURAM ,Tamil Nadu,-,-,-
Padmasri Dr.B.V.Raju Institute of Technology, ,Andhra Pradesh,-,-,www.bvrit.ac.in
Padmavani College Of Arts & Science For Women,SALEM ,Tamil Nadu,-,padmavaniedu@gmail.com,-
PADMAVANI COLLEGE OF EDUCATION, ,Tamil Nadu,-,-,-
"Padmavathamma College Of Nursing , Tirupathi",TIRUPATI ,Andhra Pradesh,-,-,-
PADMAVATHI COLLEGE OF EDUCATION, ,Tamil Nadu,-,-,-
PADMAVATHI COLLEGE OF EDUCATION, ,Tamil Nadu,-,-,-
"Padmavathi College Of Nursing , Dharmapuri",DHARMAPURI ,Tamil Nadu,-,-,-
"Padmavathi College of Pharmacy , Dharmapuri",DHARMAPURI ,Tamil Nadu,"+91-44-24352883,24352884,24352885,24352886,243",sapthagirigroup@hotmail.com,www.sapthagirigroup.com
Padmavathi Degree College For Women,KOTHAWADA ,Andhra Pradesh,0870–2565061,-,-
PADMAVATHI INSTITUTE OF TEACHER TRAINING, ,Tamil Nadu,-,-,-
Padmavathi Mahila Degree College,RAZOLE ,Andhra Pradesh,"08862-226335,247643",-,-
"Padmavathi School Of Nursing , Visakhapatnam",VISAKHAPATNAM ,Andhra Pradesh,-,-,-
"Padmavathi School Of Nursing, ,Dharmapuri",DHARMAPURI ,Tamil Nadu,-,-,-
PADMAVATHY AMMAL COLLEGE OF EDUCATION, ,Tamil Nadu,-,-,-
